Pressure_3_pm,Min_Temp_F,Max_Temp_F,Rain_Tomorrow,Wind_Dir_3_pm,Temp_3_pm_F,Location,Wind_Gust_Dir,Wind_Speed_9_am,Humidity_9_am,Wind_Gust_Speed,Date,Wind_Dir_9_am,Temp_9_am_F,Wind_Speed_3_pm,Cloud_9_am,Humidity_3_pm,Cloud_3_pm,Sunshine,Pressure_9_am,Rain_Today,Rainfall,Evaporation
1017.2,62.78,91.76,No,W,90.14,Cobar,NNE,28.0,39.0,43.0,2012-11-12,NNE,71.78,11.0,0.0,16.0,1.0,,1021.2,No,0.0,10.4
1015.2,66.92,92.3,No,W,87.98,Cobar,WNW,13.0,26.0,37.0,2012-11-13,WNW,79.7,9.0,2.0,20.0,7.0,,1018.5,No,0.0,10.4
1013.8,61.16,88.7,No,SW,86.72,Cobar,WSW,13.0,21.0,37.0,2012-11-14,SSE,70.88,15.0,2.0,12.0,1.0,,1017.2,No,0.0,10.2
1009.8,60.980000000000004,95.36,No,SW,93.2,Cobar,WSW,11.0,16.0,37.0,2012-11-15,E,78.44,9.0,6.0,8.0,5.0,,1013.6,No,0.0,11.2
1010.7,62.959999999999994,71.06,Yes,SSW,63.86,Cobar,S,11.0,85.0,50.0,2012-11-16,SSE,62.959999999999994,11.0,8.0,93.0,8.0,,1010.4,No,1.0,11.8
1010.2,53.24,81.32,No,SW,78.44,Cobar,SSW,9.0,40.0,39.0,2012-11-17,SSE,66.02,9.0,2.0,19.0,8.0,,1013.4,Yes,6.2,2.2
1010.7,53.24,84.74,No,SW,83.3,Cobar,SW,15.0,21.0,43.0,2012-11-18,SSE,70.7,22.0,0.0,9.0,0.0,,1013.0,No,0.0,9.4
1013.9,55.22,81.14,No,SSE,79.52,Cobar,ESE,15.0,27.0,48.0,2012-11-19,SSE,67.1,19.0,0.0,10.0,0.0,,1016.3,No,0.0,11.4
1015.2,60.440000000000005,85.82,No,SE,82.22,Cobar,ENE,30.0,36.0,43.0,2012-11-20,ENE,68.0,11.0,1.0,17.0,5.0,,1018.8,No,0.0,10.8
1010.9,61.88,95.0,No,W,93.02,Cobar,NE,20.0,36.0,37.0,2012-11-21,NE,73.04,17.0,2.0,9.0,3.0,,1014.9,No,0.0,10.0
1012.4,62.959999999999994,87.8,No,SSW,85.46000000000001,Cobar,S,17.0,15.0,39.0,2012-11-22,SSE,70.88,20.0,1.0,1.0,1.0,,1015.0,No,0.0,12.0
1011.9,61.7,90.68,No,SW,89.6,Cobar,SW,11.0,42.0,26.0,2012-11-23,SE,71.96,11.0,4.0,11.0,7.0,,1015.3,No,0.0,12.8
1010.3,65.66,98.41999999999999,No,NW,96.26,Cobar,ENE,15.0,42.0,28.0,2012-11-24,NE,78.62,13.0,7.0,8.0,3.0,,1013.9,No,0.0,9.6
1011.0,72.14,102.38000000000001,No,SSW,100.4,Cobar,SW,20.0,18.0,33.0,2012-11-25,NE,90.14,17.0,1.0,10.0,3.0,,1013.2,No,0.0,12.0
1009.8,75.2,102.2,Yes,NNW,99.68,Cobar,W,17.0,26.0,59.0,2012-11-26,NE,88.52,7.0,4.0,14.0,8.0,,1013.2,No,0.0,13.0
1012.3,69.98,87.98,Yes,NNE,80.42,Cobar,,13.0,67.0,,2012-11-27,SE,75.56,17.0,7.0,49.0,8.0,,1014.0,Yes,3.4,12.4
1010.0,67.1,100.4,,NNW,97.88000000000001,Cobar,,,56.0,,2012-11-28,,79.88,13.0,2.0,25.0,2.0,,,Yes,2.0,
1008.4,75.02,107.06,,NNW,105.61999999999999,Cobar,SW,24.0,35.0,50.0,2012-11-29,NNE,85.64,17.0,1.0,16.0,4.0,,1011.5,,,11.2
1008.5,81.14,109.58000000000001,No,WNW,107.96000000000001,Cobar,SW,19.0,21.0,50.0,2012-11-30,NNW,95.18,17.0,6.0,12.0,6.0,,1011.5,,,14.2
1008.9,74.48,104.36,No,WSW,102.02,Cobar,WNW,19.0,21.0,43.0,2013-01-01,N,88.7,24.0,1.0,8.0,2.0,,1012.7,No,0.0,12.4
1009.7,70.52,99.86,No,SSW,96.8,Cobar,SW,15.0,13.0,48.0,2013-01-02,SE,84.91999999999999,13.0,1.0,7.0,3.0,,1012.2,No,0.0,15.2
1008.6,67.46,102.02,No,E,99.14,Cobar,S,19.0,31.0,44.0,2013-01-03,E,81.14,9.0,1.0,9.0,0.0,,1012.5,No,0.0,15.8
1006.2,79.7,107.78,No,ENE,103.1,Cobar,ENE,30.0,39.0,44.0,2013-01-04,NE,84.74,19.0,,14.0,,,1009.7,No,0.0,
1009.8,84.74,110.3,No,NE,104.9,Cobar,NNE,26.0,27.0,46.0,2013-01-05,NNE,93.38000000000001,20.0,,16.0,,,1011.5,No,0.0,
1012.4,81.68,110.66,No,SSE,107.41999999999999,Cobar,ESE,7.0,30.0,46.0,2013-01-06,SSE,94.64,20.0,1.0,13.0,5.0,,1015.4,No,0.0,49.4
1012.8,81.86,105.98,No,E,101.48,Cobar,NE,30.0,32.0,44.0,2013-01-07,NNE,86.72,20.0,0.0,17.0,0.0,,1017.0,No,0.0,18.8
1003.0,79.34,107.41999999999999,No,WNW,104.9,Cobar,NW,28.0,23.0,46.0,2013-01-08,NNW,89.78,19.0,1.0,9.0,1.0,,1009.4,No,0.0,19.0
1002.3,67.82,85.46000000000001,No,SSW,81.68,Cobar,SSW,24.0,47.0,46.0,2013-01-09,SSW,69.62,20.0,1.0,12.0,1.0,,1002.5,No,0.0,15.8
1004.1,60.08,94.82,No,SW,91.58000000000001,Cobar,ESE,20.0,22.0,30.0,2013-01-10,ESE,72.86,13.0,0.0,8.0,0.0,,1006.2,No,0.0,14.2
1003.7,68.0,110.11999999999999,No,W,105.8,Cobar,N,15.0,31.0,35.0,2013-01-11,NE,83.48,19.0,0.0,3.0,0.0,,1006.3,No,0.0,10.0
1005.5,78.44,114.8,No,SW,112.64,Cobar,SSW,11.0,13.0,52.0,2013-01-12,NNE,93.2,20.0,6.0,4.0,3.0,,1007.0,No,0.0,14.4
1003.8,75.56,107.06,No,SW,104.9,Cobar,S,17.0,22.0,63.0,2013-01-13,ESE,89.24,26.0,1.0,14.0,6.0,,1005.8,No,0.0,18.4
1010.6,60.980000000000004,89.6,No,S,87.08000000000001,Cobar,SSE,22.0,49.0,41.0,2013-01-14,S,66.2,20.0,1.0,9.0,6.0,,1013.8,No,0.0,15.8
1009.9,66.02,95.72,No,NNW,91.22,Cobar,E,24.0,38.0,52.0,2013-01-15,ENE,72.68,20.0,1.0,29.0,1.0,,1013.0,No,0.0,14.6
1009.0,72.32,102.74,No,NE,98.96000000000001,Cobar,N,17.0,45.0,28.0,2013-01-16,N,86.36,7.0,1.0,26.0,5.0,,1011.7,No,0.0,10.4
1004.7,81.32,109.4,No,NW,104.0,Cobar,NNW,22.0,30.0,37.0,2013-01-17,NNW,93.38000000000001,11.0,0.0,18.0,5.0,,1008.1,No,0.0,11.6
1001.5,84.91999999999999,110.84,No,WNW,109.22,Cobar,WNW,19.0,22.0,52.0,2013-01-18,NW,99.86,20.0,3.0,14.0,7.0,,1004.4,No,0.0,13.6
1008.7,78.98,85.46000000000001,No,S,73.94,Cobar,SSW,26.0,43.0,41.0,2013-01-19,S,79.34,19.0,7.0,74.0,7.0,,1009.3,No,0.0,18.0
1008.3,69.08,97.88000000000001,No,SW,93.74,Cobar,E,15.0,65.0,26.0,2013-01-20,ESE,76.82,13.0,1.0,30.0,3.0,,1011.3,No,0.0,3.2
1005.4,76.46,102.56,No,ESE,98.78,Cobar,WSW,26.0,50.0,50.0,2013-01-21,NE,83.48,9.0,1.0,21.0,7.0,,1010.2,No,0.0,11.0
1006.4,71.78,101.11999999999999,No,NNE,97.16,Cobar,SW,19.0,53.0,39.0,2013-01-22,NNE,80.78,9.0,3.0,24.0,5.0,,1009.5,No,0.6,9.2
1007.2,72.68,101.3,No,SE,98.6,Cobar,E,13.0,43.0,48.0,2013-01-23,N,85.1,11.0,1.0,18.0,6.0,,1010.8,No,0.0,10.8
1008.5,73.22,99.14,No,ENE,97.52,Cobar,ENE,22.0,55.0,39.0,2013-01-24,ENE,80.06,13.0,0.0,27.0,1.0,,1011.8,No,0.0,13.8
1005.1,76.46,102.38000000000001,No,NNE,98.24,Cobar,ESE,19.0,52.0,33.0,2013-01-25,N,83.12,9.0,1.0,20.0,1.0,,1009.3,No,0.0,15.2
1004.2,75.92,101.48,No,WSW,98.96000000000001,Cobar,NE,19.0,37.0,59.0,2013-01-26,NNE,85.82,13.0,1.0,22.0,6.0,,1007.8,No,0.0,13.4
1004.5,70.34,93.2,No,SSE,89.96000000000001,Cobar,SSW,22.0,25.0,39.0,2013-01-27,S,76.28,13.0,1.0,21.0,1.0,,1007.1,No,0.0,14.6
1002.1,67.64,96.08000000000001,No,S,93.38000000000001,Cobar,S,15.0,37.0,41.0,2013-01-28,SE,78.25999999999999,22.0,1.0,15.0,1.0,,1005.0,No,0.0,10.0
1007.1,69.08,89.06,No,SSW,85.82,Cobar,SW,22.0,40.0,65.0,2013-01-29,SW,71.96,24.0,0.0,21.0,1.0,,1007.4,No,0.0,13.4
1011.0,60.8,92.66,No,WSW,88.16,Cobar,S,13.0,23.0,26.0,2013-01-30,SE,71.78,11.0,0.0,8.0,0.0,,1013.4,No,0.0,15.0
1006.0,63.68,100.22,Yes,NW,98.24,Cobar,NNW,11.0,12.0,48.0,2013-01-31,E,80.96,26.0,0.0,5.0,1.0,,1010.7,No,0.0,10.8
1010.6,55.4,69.98,No,SSE,69.08,Cobar,SSE,13.0,96.0,46.0,2013-03-01,SSW,57.2,26.0,8.0,68.0,8.0,,1010.6,Yes,39.2,2.6
1013.4,56.66,77.72,Yes,ESE,77.72,Cobar,ESE,24.0,57.0,54.0,2013-03-02,SE,64.58,26.0,1.0,44.0,7.0,,1014.8,No,0.2,2.6
1013.4,60.62,81.14,No,E,78.44,Cobar,ESE,28.0,90.0,59.0,2013-03-03,ESE,62.42,26.0,7.0,52.0,7.0,,1015.1,Yes,6.2,5.4
1013.4,62.42,86.72,No,ENE,83.84,Cobar,E,28.0,67.0,43.0,2013-03-04,E,69.25999999999999,24.0,5.0,40.0,3.0,,1015.6,No,0.8,6.0
1013.5,65.84,87.26,No,E,84.74,Cobar,ENE,26.0,61.0,41.0,2013-03-05,ENE,70.7,19.0,4.0,37.0,7.0,,1016.2,No,0.0,10.2
1013.9,68.54,88.16,No,NE,86.0,Cobar,ENE,24.0,55.0,43.0,2013-03-06,NE,73.22,19.0,1.0,33.0,2.0,,1016.8,No,0.0,4.8
1014.4,65.84,89.06,No,NNE,87.8,Cobar,NE,20.0,48.0,31.0,2013-03-07,ENE,74.84,17.0,1.0,29.0,5.0,,1016.8,No,0.0,8.6
1015.1,69.08,89.96000000000001,No,ENE,88.52,Cobar,ENE,17.0,47.0,35.0,2013-03-08,E,75.2,17.0,4.0,26.0,5.0,,1017.9,No,0.0,8.8
1015.5,66.92,89.06,No,NNW,86.53999999999999,Cobar,ENE,13.0,51.0,33.0,2013-03-09,ENE,73.75999999999999,9.0,3.0,30.0,5.0,,1018.1,No,0.0,9.4
1014.9,70.88,89.78,No,ENE,87.44,Cobar,NE,11.0,49.0,44.0,2013-03-10,ENE,76.28,13.0,7.0,27.0,7.0,,1017.4,No,0.0,8.1
1014.5,67.28,92.3,No,ESE,90.5,Cobar,ESE,9.0,46.0,35.0,2013-03-11,ESE,77.0,20.0,3.0,26.0,2.0,,1017.0,No,0.0,5.8
1013.3,68.18,89.96000000000001,No,SSE,87.98,Cobar,NNE,22.0,52.0,35.0,2013-03-12,NE,74.3,9.0,1.0,27.0,1.0,,1017.2,No,0.0,10.2
1009.1,67.82,91.76,No,ENE,89.6,Cobar,NNE,17.0,42.0,28.0,2013-03-13,NE,74.48,9.0,1.0,24.0,1.0,,1012.3,No,0.0,10.0
1009.4,69.25999999999999,90.32,No,SSW,87.98,Cobar,S,20.0,33.0,31.0,2013-03-14,S,72.5,17.0,1.0,24.0,4.0,,1010.8,No,0.0,4.6
1012.4,62.059999999999995,91.76,No,NW,89.78,Cobar,SW,11.0,36.0,33.0,2013-03-15,SE,71.96,9.0,0.0,23.0,1.0,,1014.8,No,0.0,11.2
1011.5,61.7,88.52,No,WSW,86.9,Cobar,SSW,9.0,32.0,48.0,2013-03-16,SSW,68.72,26.0,1.0,13.0,1.0,,1014.0,No,0.0,8.1
1016.8,58.64,74.84,No,S,73.4,Cobar,S,19.0,57.0,44.0,2013-03-17,SSW,60.440000000000005,19.0,1.0,21.0,0.0,,1017.8,No,0.0,10.8
1016.2,51.8,80.96,No,E,78.25999999999999,Cobar,NE,15.0,37.0,26.0,2013-03-18,SE,60.26,11.0,1.0,21.0,2.0,,1018.3,No,0.0,8.4
1016.4,59.9,84.56,No,NE,82.75999999999999,Cobar,NE,20.0,54.0,39.0,2013-03-19,E,65.48,7.0,1.0,31.0,5.0,,1018.9,No,0.0,6.4
1016.3,65.3,88.16,No,NNE,84.56,Cobar,NNE,24.0,52.0,46.0,2013-03-20,NE,69.98,22.0,1.0,26.0,1.0,,1019.9,No,0.0,7.6
1011.0,68.9,88.16,Yes,SW,77.0,Cobar,NNE,30.0,58.0,56.0,2013-03-21,NNE,72.5,28.0,7.0,53.0,7.0,,1014.5,No,0.0,12.0
1011.7,65.66,90.32,No,N,82.04,Cobar,NNE,15.0,76.0,39.0,2013-03-22,N,74.12,13.0,6.0,65.0,7.0,,1013.4,Yes,7.8,7.0
1014.3,65.12,87.26,No,SW,84.02,Cobar,S,2.0,85.0,30.0,2013-03-23,NNW,70.88,9.0,6.0,36.0,2.0,,1016.5,No,0.0,5.6
1014.2,58.64,88.52,No,SW,85.46000000000001,Cobar,SW,6.0,46.0,39.0,2013-03-24,SSE,68.36,20.0,1.0,15.0,1.0,,1016.6,No,0.0,5.8
1015.0,59.0,90.86,No,SSW,87.98,Cobar,SW,9.0,32.0,24.0,2013-03-25,SE,69.44,13.0,0.0,12.0,1.0,,1017.5,No,0.0,8.0
1013.1,61.88,93.56,No,ESE,90.14,Cobar,N,15.0,27.0,30.0,2013-03-26,ENE,71.96,9.0,7.0,13.0,1.0,,1016.2,No,0.0,7.4
1012.0,71.42,96.44,No,NNE,94.82,Cobar,NNE,26.0,51.0,46.0,2013-03-27,NNE,77.72,24.0,1.0,27.0,1.0,,1015.1,No,0.0,9.8
1016.1,74.12,86.18,No,SW,73.94,Cobar,SSW,17.0,47.0,48.0,2013-03-28,NNE,76.64,30.0,7.0,69.0,7.0,,1015.3,No,0.0,13.4
1017.4,51.44,75.02,No,S,71.78,Cobar,S,13.0,63.0,30.0,2013-03-29,SSE,56.48,19.0,1.0,19.0,1.0,,1020.3,No,1.0,4.0
1013.1,48.2,76.82,No,WSW,75.02,Cobar,SSW,13.0,49.0,26.0,2013-03-30,SE,60.26,7.0,1.0,24.0,7.0,,1016.6,No,0.0,6.2
1014.8,58.28,71.6,No,S,67.64,Cobar,S,11.0,70.0,31.0,2013-03-31,SSW,60.62,11.0,7.0,46.0,7.0,,1015.8,No,0.4,4.8
1016.8,52.7,78.98,No,SSW,76.82,Cobar,WSW,6.0,67.0,30.0,2013-04-01,S,61.519999999999996,11.0,0.0,27.0,4.0,,1019.3,No,0.0,3.4
1016.9,52.7,78.08,No,SW,76.1,Cobar,SW,9.0,56.0,39.0,2013-04-02,SSW,58.28,20.0,0.0,26.0,1.0,,1019.3,No,0.0,6.8
1018.1,57.2,81.32,No,SSW,78.98,Cobar,SSE,9.0,49.0,31.0,2013-04-03,SSE,64.75999999999999,11.0,1.0,27.0,4.0,,1020.0,No,0.0,7.2
1021.7,57.02,82.58,No,E,78.44,Cobar,E,19.0,65.0,31.0,2013-04-04,E,62.959999999999994,17.0,0.0,33.0,5.0,,1023.5,No,0.0,6.2
1023.5,60.8,83.48,No,ESE,80.96,Cobar,NE,19.0,65.0,35.0,2013-04-05,ENE,63.68,13.0,7.0,31.0,5.0,,1026.3,No,0.0,7.0
1021.0,61.519999999999996,79.88,No,ESE,75.56,Cobar,ENE,17.0,59.0,28.0,2013-04-06,E,62.78,9.0,8.0,43.0,7.0,,1024.2,No,0.0,6.6
1019.6,58.28,82.75999999999999,No,N,81.14,Cobar,SE,15.0,46.0,30.0,2013-04-07,NE,71.78,9.0,1.0,26.0,3.0,,1022.9,No,0.0,3.6
1020.8,58.28,83.48,No,ESE,82.75999999999999,Cobar,S,9.0,36.0,30.0,2013-04-08,ESE,73.4,11.0,5.0,17.0,7.0,,1024.1,No,0.0,4.6
1020.2,57.92,83.66,No,ESE,81.68,Cobar,E,19.0,37.0,31.0,2013-04-09,ENE,70.52,17.0,3.0,19.0,5.0,,1024.2,No,0.0,6.8
1018.7,57.02,83.48,No,ESE,83.12,Cobar,ENE,13.0,49.0,39.0,2013-04-10,ENE,69.44,20.0,0.0,19.0,2.0,,1022.7,No,0.0,5.0
1019.4,59.540000000000006,84.02,No,SSE,82.04,Cobar,,11.0,42.0,,2013-04-11,NE,71.42,17.0,1.0,18.0,2.0,,1022.4,No,0.0,7.0
1018.8,60.26,83.3,No,E,81.86,Cobar,E,19.0,40.0,30.0,2013-04-12,ENE,70.7,11.0,,22.0,,,1022.9,No,0.0,
1014.7,59.18,85.1,No,SSE,82.58,Cobar,NW,19.0,40.0,31.0,2013-04-13,NE,70.7,11.0,,20.0,,,1019.4,No,0.0,
1010.5,61.88,87.98,No,WSW,86.36,Cobar,NW,7.0,24.0,24.0,2013-04-14,NW,77.0,13.0,1.0,14.0,1.0,,1014.7,No,0.0,12.6
1008.9,63.32,84.02,No,SW,80.96,Cobar,SW,9.0,27.0,39.0,2013-04-15,S,77.18,20.0,5.0,28.0,7.0,,1011.1,No,0.0,7.0
1012.8,53.06,73.94,No,SW,71.96,Cobar,WSW,9.0,46.0,35.0,2013-04-16,S,64.04,19.0,1.0,28.0,1.0,,1015.5,No,0.0,5.0
1013.4,49.46,73.22,No,WSW,71.24000000000001,Cobar,SW,7.0,36.0,33.0,2013-04-17,SSE,62.24,15.0,4.0,22.0,6.0,,1016.6,No,0.0,7.0
1014.9,46.58,73.94,No,WSW,72.5,Cobar,SSW,7.0,39.0,41.0,2013-04-18,S,60.440000000000005,22.0,0.0,18.0,5.0,,1017.7,No,0.0,4.6
1016.7,48.56,66.02,No,S,64.75999999999999,Cobar,SW,19.0,55.0,37.0,2013-04-19,S,52.7,19.0,7.0,20.0,7.0,,1019.8,No,0.0,7.6
1014.3,43.879999999999995,70.52,No,S,69.8,Cobar,S,13.0,37.0,31.0,2013-04-20,SSE,54.86,17.0,0.0,26.0,1.0,,1018.3,No,0.0,4.2
1011.4,50.54,71.78,No,NW,70.16,Cobar,NNE,24.0,50.0,39.0,2013-04-21,NE,61.88,17.0,3.0,34.0,8.0,,1014.4,No,0.0,4.6
1010.0,52.7,75.56,No,WSW,74.48,Cobar,WSW,11.0,36.0,31.0,2013-04-22,SSW,63.32,20.0,1.0,27.0,1.0,,1012.2,No,0.0,2.8
1015.1,46.76,75.2,No,WSW,73.4,Cobar,WSW,6.0,44.0,37.0,2013-04-23,S,62.6,15.0,1.0,32.0,2.0,,1017.1,No,0.0,5.2
1018.3,46.22,70.16,No,WSW,69.08,Cobar,SW,9.0,48.0,33.0,2013-04-24,SSE,58.28,20.0,1.0,27.0,1.0,,1021.7,No,0.0,5.4
1022.0,44.96,73.75999999999999,No,S,72.5,Cobar,SSW,9.0,36.0,31.0,2013-04-25,SSW,60.08,17.0,0.0,27.0,,,1025.2,No,0.0,5.0
1022.0,49.64,77.36,No,SW,75.74000000000001,Cobar,SW,6.0,40.0,35.0,2013-04-26,SSW,65.66,9.0,0.0,27.0,0.0,,1026.4,No,0.0,4.6
1018.7,53.96,80.78,No,WNW,77.9,Cobar,WNW,13.0,38.0,24.0,2013-04-27,NE,68.18,11.0,1.0,20.0,3.0,,1022.2,No,0.0,5.0
1017.6,55.22,84.2,No,NW,82.75999999999999,Cobar,WNW,15.0,26.0,28.0,2013-04-28,N,71.06,13.0,0.0,10.0,0.0,,1020.6,No,0.0,3.2
1020.0,58.64,86.72,No,SW,85.28,Cobar,WNW,11.0,14.0,37.0,2013-04-29,N,74.66,6.0,2.0,13.0,1.0,,1022.7,No,0.0,6.2
1019.0,61.34,86.9,No,WSW,85.46000000000001,Cobar,E,17.0,39.0,28.0,2013-04-30,ESE,70.88,13.0,6.0,13.0,1.0,,1023.3,No,0.0,5.8
1017.2,55.22,84.56,No,SW,82.22,Cobar,SW,11.0,30.0,41.0,2013-05-01,W,69.8,20.0,1.0,22.0,1.0,,1020.5,No,0.0,5.2
1021.8,50.9,71.6,No,S,70.52,Cobar,SSE,19.0,36.0,33.0,2013-05-02,SSE,58.1,13.0,7.0,14.0,1.0,,1024.9,No,0.0,4.0
1020.6,45.86,78.25999999999999,No,SSW,77.54,Cobar,ENE,20.0,46.0,30.0,2013-05-03,NE,58.28,7.0,1.0,16.0,5.0,,1025.5,No,0.0,5.6
1019.8,53.24,81.14,No,SSW,80.06,Cobar,SW,13.0,15.0,30.0,2013-05-04,W,70.16,15.0,2.0,13.0,1.0,,1022.7,No,0.0,3.6
1019.5,43.34,71.42,No,SSW,69.8,Cobar,WSW,11.0,42.0,20.0,2013-05-05,ESE,54.14,9.0,2.0,11.0,7.0,,1023.5,No,0.0,7.4
1019.4,47.48,73.22,No,SE,72.68,Cobar,ESE,13.0,52.0,24.0,2013-05-06,E,56.48,13.0,7.0,22.0,4.0,,1023.1,No,0.0,3.2
1021.3,51.44,78.8,No,NNE,75.92,Cobar,ENE,20.0,54.0,31.0,2013-05-07,ENE,60.8,13.0,3.0,39.0,2.0,,1024.5,No,0.0,4.6
1025.0,58.1,77.0,Yes,NNE,71.06,Cobar,ESE,20.0,50.0,31.0,2013-05-08,E,63.32,9.0,6.0,54.0,7.0,,1028.1,No,0.0,4.6
1026.0,54.32,77.72,No,NE,74.84,Cobar,NE,13.0,62.0,26.0,2013-05-09,E,61.519999999999996,11.0,1.0,30.0,2.0,,1028.8,Yes,2.8,3.6
1026.1,53.24,77.0,No,E,76.1,Cobar,ENE,15.0,52.0,30.0,2013-05-10,E,61.16,15.0,4.0,24.0,1.0,,1029.1,No,0.0,3.6
1023.6,48.2,77.9,No,NNE,74.66,Cobar,NNE,19.0,40.0,35.0,2013-05-11,NE,61.7,19.0,0.0,30.0,1.0,,1027.8,No,0.0,4.8
1019.5,55.04,78.98,Yes,NNE,75.92,Cobar,NNE,26.0,52.0,41.0,2013-05-12,NNE,64.4,20.0,2.0,33.0,7.0,,1024.0,No,0.0,5.6
1015.4,56.66,61.519999999999996,Yes,WNW,60.980000000000004,Cobar,ENE,9.0,96.0,43.0,2013-05-13,ENE,57.56,11.0,7.0,87.0,8.0,,1018.2,Yes,1.2,5.0
1014.8,40.64,62.059999999999995,No,WSW,60.08,Cobar,W,6.0,75.0,30.0,2013-05-14,S,49.82,15.0,0.0,42.0,4.0,,1017.6,Yes,3.0,1.8
1013.2,45.5,66.38,No,W,65.84,Cobar,WNW,13.0,58.0,30.0,2013-05-15,NW,55.4,13.0,4.0,40.0,7.0,,1016.3,No,0.0,1.8
1012.8,50.36,66.56,No,WSW,64.22,Cobar,WSW,15.0,68.0,39.0,2013-05-16,W,57.2,17.0,4.0,48.0,7.0,,1015.2,No,0.0,3.0
1016.5,42.44,65.12,No,S,63.14,Cobar,SW,9.0,76.0,30.0,2013-05-17,NW,52.34,17.0,1.0,40.0,3.0,,1019.1,No,0.2,2.6
1017.8,43.34,61.7,No,SW,59.540000000000006,Cobar,WSW,6.0,66.0,28.0,2013-05-18,W,50.54,15.0,8.0,40.0,7.0,,1020.0,No,0.0,4.9
1019.1,43.879999999999995,63.14,No,SW,62.42,Cobar,S,9.0,57.0,33.0,2013-05-19,SW,52.879999999999995,15.0,1.0,32.0,1.0,,1022.3,No,0.0,2.0
1017.6,45.5,69.98,No,SSW,68.54,Cobar,WSW,15.0,35.0,28.0,2013-05-20,N,56.84,11.0,2.0,28.0,1.0,,1021.4,No,0.0,3.2
1016.6,49.46,68.54,Yes,NW,66.2,Cobar,N,13.0,43.0,26.0,2013-05-21,N,56.66,17.0,7.0,24.0,7.0,,1019.1,No,0.0,3.2
1006.2,49.64,52.7,Yes,NE,52.34,Cobar,NE,20.0,96.0,44.0,2013-05-22,ENE,50.0,15.0,8.0,95.0,8.0,,1010.5,Yes,7.2,3.4
1012.9,49.1,57.56,No,SE,55.94,Cobar,SSE,9.0,86.0,28.0,2013-05-23,SE,52.16,13.0,7.0,71.0,7.0,,1012.7,Yes,8.4,0.2
1020.7,43.519999999999996,63.86,No,S,63.14,Cobar,SSW,13.0,72.0,39.0,2013-05-24,S,51.08,20.0,0.0,36.0,1.0,,1021.8,No,0.8,1.2
1025.1,40.1,64.22,No,S,63.32,Cobar,SSW,13.0,73.0,28.0,2013-05-25,S,47.84,13.0,0.0,34.0,1.0,,1027.0,No,0.0,3.0
1026.3,39.92,63.5,No,S,62.959999999999994,Cobar,SSE,9.0,83.0,28.0,2013-05-26,S,48.02,13.0,0.0,48.0,1.0,,1029.5,No,0.0,2.0
1025.9,42.08,64.75999999999999,No,ENE,63.5,Cobar,ESE,9.0,79.0,24.0,2013-05-27,ESE,51.8,7.0,7.0,42.0,3.0,,1028.4,No,0.0,2.2
1026.1,44.06,69.44,No,NNE,68.9,Cobar,NE,17.0,67.0,28.0,2013-05-28,NE,53.24,15.0,7.0,30.0,7.0,,1029.0,No,0.0,1.4
1024.9,49.46,73.22,No,NNE,71.24000000000001,Cobar,NNE,20.0,73.0,37.0,2013-05-29,NE,59.18,19.0,2.0,45.0,7.0,,1028.7,No,0.0,2.6
1023.6,57.379999999999995,70.16,No,NE,63.86,Cobar,NNE,26.0,65.0,41.0,2013-05-30,NNE,61.16,13.0,5.0,71.0,7.0,,1026.6,No,0.0,3.6
1021.4,55.94,74.84,No,NNE,73.4,Cobar,NNE,17.0,69.0,37.0,2013-05-31,NE,60.980000000000004,20.0,7.0,41.0,7.0,,1025.8,No,0.2,3.6
1014.8,60.980000000000004,62.42,Yes,N,60.440000000000005,Cobar,N,20.0,67.0,43.0,2013-06-01,NNE,62.24,15.0,8.0,90.0,8.0,,1018.6,No,0.0,5.2
1015.8,54.5,60.08,No,SW,59.0,Cobar,SSW,19.0,92.0,46.0,2013-06-02,WSW,55.04,26.0,8.0,58.0,2.0,,1014.4,Yes,14.2,0.4
1023.6,40.64,60.26,No,SSW,59.72,Cobar,SSW,13.0,90.0,30.0,2013-06-03,SSW,46.04,17.0,1.0,43.0,1.0,,1025.1,No,0.0,2.2
1024.5,40.46,60.26,No,SW,59.0,Cobar,ESE,9.0,83.0,20.0,2013-06-04,SE,46.22,6.0,7.0,56.0,7.0,,1027.7,No,0.0,1.8
1022.2,44.96,61.34,No,N,60.8,Cobar,NNE,11.0,84.0,28.0,2013-06-05,NE,48.56,13.0,7.0,48.0,7.0,,1025.2,No,0.0,1.8
1020.5,48.56,62.24,Yes,NW,62.059999999999995,Cobar,NE,17.0,63.0,26.0,2013-06-06,NNE,56.66,6.0,8.0,60.0,8.0,,1021.9,No,0.0,2.4
1023.6,54.5,64.4,No,SW,64.4,Cobar,SW,13.0,91.0,26.0,2013-06-07,SW,55.4,15.0,7.0,55.0,7.0,,1024.5,Yes,1.2,2.2
1026.4,45.14,64.75999999999999,No,SE,63.32,Cobar,SSE,11.0,60.0,20.0,2013-06-08,ESE,53.96,9.0,1.0,42.0,1.0,,1029.9,No,0.0,1.6
1022.1,42.620000000000005,69.44,Yes,NNE,68.54,Cobar,NE,7.0,92.0,19.0,2013-06-09,ESE,48.74,11.0,7.0,39.0,1.0,,1026.5,No,0.0,2.2
