WindSpeed3pm,Humidity9am,Cloud9am,Pressure3pm,WindGustDir,Humidity3pm,RainToday,RainTomorrow,Date,MinTempF,MaxTempF,Rainfall,WindSpeed9am,WindDir3pm,Temp9amF,Pressure9am,Location,Cloud3pm,WindDir9am,Temp3pmF,Evaporation,WindGustSpeed
24.0,74.0,,994.9,SW,40.0,No,No,2013-10-13,50.36,60.8,0.0,13.0,W,51.620000000000005,998.1,Launceston,,NNW,59.18,,50.0
13.0,68.0,,1011.1,WNW,42.0,No,No,2013-10-14,36.68,61.519999999999996,0.8,11.0,WSW,44.78,1011.4,Launceston,,N,58.459999999999994,,33.0
26.0,73.0,,1009.7,NNW,69.0,No,No,2013-10-15,44.6,61.34,0.0,20.0,NNW,53.24,1012.7,Launceston,,NNW,58.1,,52.0
35.0,74.0,,995.0,NW,53.0,No,Yes,2013-10-16,52.879999999999995,66.74000000000001,0.0,24.0,NNW,57.379999999999995,1003.3,Launceston,,NNW,64.75999999999999,,70.0
28.0,58.0,,998.8,WNW,49.0,Yes,No,2013-10-17,48.74,57.2,10.6,20.0,NW,52.34,994.4,Launceston,,NW,54.5,,57.0
33.0,83.0,,1016.3,NNW,83.0,No,No,2013-10-18,41.54,60.8,0.6,17.0,NNW,50.18,1016.0,Launceston,,NNW,55.22,,56.0
30.0,75.0,,1016.9,N,43.0,No,No,2013-10-19,50.0,69.44,0.0,22.0,N,60.440000000000005,1019.4,Launceston,,NNW,67.46,,46.0
26.0,77.0,,1006.9,NNW,43.0,No,No,2013-10-20,43.879999999999995,73.4,0.0,2.0,NNW,55.58,1010.9,Launceston,,N,69.62,,48.0
13.0,87.0,,1013.6,SSE,80.0,No,No,2013-10-21,52.16,63.32,1.0,7.0,NW,53.24,1013.7,Launceston,,SE,59.72,,24.0
7.0,83.0,,1014.0,NNW,82.0,No,Yes,2013-10-22,50.9,62.78,0.6,4.0,NW,53.78,1017.5,Launceston,,E,57.379999999999995,,20.0
2.0,85.0,,1002.6,NNW,63.0,Yes,No,2013-10-23,49.46,62.42,10.8,15.0,NW,51.08,1004.2,Launceston,,SSE,60.440000000000005,,43.0
19.0,55.0,,1009.2,WSW,42.0,No,No,2013-10-24,42.980000000000004,57.74,0.4,15.0,WSW,51.26,1005.0,Launceston,,WNW,56.48,,48.0
26.0,64.0,,1010.3,W,49.0,No,No,2013-10-25,44.42,63.68,0.0,22.0,WNW,54.32,1012.4,Launceston,,NW,60.62,,54.0
19.0,42.0,,1014.7,W,35.0,No,No,2013-10-26,47.48,64.4,0.0,13.0,W,55.04,1014.4,Launceston,,WNW,63.32,,39.0
7.0,72.0,,1020.0,SE,37.0,No,No,2013-10-27,38.48,67.64,0.0,6.0,E,50.54,1021.1,Launceston,,NW,64.22,,26.0
17.0,77.0,,1014.5,NW,59.0,No,No,2013-10-28,44.06,62.6,0.0,6.0,NW,54.86,1019.0,Launceston,,NW,60.980000000000004,,31.0
13.0,53.0,,1013.2,NW,46.0,No,No,2013-10-29,41.54,67.46,0.0,9.0,NNW,57.02,1014.3,Launceston,,ESE,65.66,,31.0
17.0,71.0,,1013.0,WSW,36.0,No,No,2013-10-30,40.46,69.08,0.0,11.0,W,54.86,1016.4,Launceston,,N,68.18,,44.0
7.0,77.0,,1019.0,W,27.0,No,No,2013-10-31,40.1,71.06,0.0,6.0,WNW,51.98,1020.8,Launceston,,NNW,68.36,,31.0
24.0,70.0,,1015.3,NW,45.0,No,No,2013-11-01,45.68,71.42,0.0,2.0,NW,56.120000000000005,1019.5,Launceston,,SW,65.84,,41.0
17.0,83.0,,1010.0,NW,60.0,No,No,2013-11-02,48.92,66.92,0.0,15.0,NNW,54.86,1014.2,Launceston,,N,66.38,,35.0
17.0,54.0,,1011.0,S,42.0,No,No,2013-11-03,52.34,62.24,0.0,13.0,SW,55.76,1005.6,Launceston,,WNW,54.68,,57.0
13.0,53.0,,1025.4,S,32.0,No,No,2013-11-04,41.36,68.18,0.0,4.0,SSE,52.34,1024.9,Launceston,,NNE,65.3,,28.0
20.0,70.0,,1023.3,NW,54.0,No,No,2013-11-05,40.64,71.42,0.0,4.0,NW,53.06,1027.4,Launceston,,NE,69.8,,33.0
20.0,72.0,,1014.3,NW,51.0,No,No,2013-11-06,48.92,73.75999999999999,0.0,11.0,NW,58.28,1020.0,Launceston,,WNW,70.88,,33.0
19.0,76.0,,1011.7,SSE,69.0,No,Yes,2013-11-07,50.18,69.98,0.0,6.0,SSE,58.459999999999994,1010.9,Launceston,,ESE,62.059999999999995,,52.0
24.0,90.0,,1010.5,S,92.0,Yes,Yes,2013-11-08,47.48,51.620000000000005,8.6,17.0,SSE,48.74,1015.1,Launceston,,SSE,50.72,,61.0
17.0,85.0,,1013.0,SSE,45.0,Yes,No,2013-11-09,44.6,62.6,32.6,17.0,S,48.56,1010.6,Launceston,,SE,61.519999999999996,,54.0
7.0,68.0,,1023.3,NNW,35.0,No,Yes,2013-11-10,37.76,68.18,0.0,0.0,W,51.8,1023.5,Launceston,,,65.3,,26.0
20.0,69.0,,1029.0,SE,49.0,Yes,No,2013-11-11,50.0,64.04,1.2,15.0,SE,54.86,1030.4,Launceston,,SE,61.519999999999996,,35.0
22.0,67.0,,1021.9,SSE,62.0,No,Yes,2013-11-12,47.120000000000005,60.440000000000005,0.0,19.0,SSE,56.3,1027.1,Launceston,,SE,59.36,,56.0
15.0,84.0,,1007.1,SSE,65.0,Yes,Yes,2013-11-13,52.52,64.4,9.2,20.0,N,57.92,1010.1,Launceston,,SSE,61.88,,52.0
13.0,78.0,,1010.0,SE,63.0,Yes,No,2013-11-14,51.44,67.82,4.0,6.0,ESE,61.88,1008.6,Launceston,,SE,66.02,,31.0
6.0,68.0,,1016.7,NW,41.0,No,No,2013-11-15,44.96,68.9,0.0,0.0,W,58.82,1017.8,Launceston,,,68.18,,31.0
20.0,79.0,,1018.7,NW,60.0,No,No,2013-11-16,46.76,67.82,0.0,6.0,NW,56.48,1021.0,Launceston,,NW,66.2,,33.0
20.0,75.0,,1017.8,NW,34.0,No,No,2013-11-17,54.68,68.36,0.0,15.0,NNW,60.26,1020.1,Launceston,,NNW,67.28,,35.0
22.0,72.0,,1014.1,NW,44.0,No,No,2013-11-18,48.02,69.98,0.0,9.0,NW,58.459999999999994,1018.5,Launceston,,NNW,67.82,,39.0
15.0,75.0,,1006.0,NW,56.0,No,Yes,2013-11-19,53.78,77.0,0.0,13.0,NW,63.32,1009.4,Launceston,,WNW,74.12,,35.0
11.0,83.0,,1015.1,SE,85.0,Yes,Yes,2013-11-20,50.9,55.4,3.6,13.0,SSE,52.52,1014.6,Launceston,,SE,53.42,,28.0
22.0,95.0,,1011.7,SSE,92.0,Yes,Yes,2013-11-21,48.74,59.72,42.8,22.0,SSE,49.46,1015.0,Launceston,,S,51.44,,56.0
4.0,75.0,,1005.5,SSE,60.0,Yes,No,2013-11-22,49.28,74.66,18.2,19.0,WSW,59.18,1008.9,Launceston,,SE,72.5,,37.0
6.0,70.0,,1005.6,SSE,69.0,No,No,2013-11-23,56.120000000000005,72.5,0.0,17.0,NNE,65.3,1005.3,Launceston,,SSE,63.68,,43.0
31.0,71.0,,1012.2,SE,60.0,No,No,2013-11-24,50.54,59.18,0.8,20.0,SE,52.879999999999995,1010.2,Launceston,,SE,57.02,,59.0
4.0,63.0,,1017.4,SSE,45.0,No,No,2013-11-25,51.620000000000005,69.62,0.0,19.0,ESE,55.94,1018.9,Launceston,,SSE,67.1,,39.0
19.0,70.0,,1016.9,NW,56.0,No,No,2013-11-26,50.0,67.1,0.0,11.0,WNW,55.58,1019.5,Launceston,,NW,65.66,,35.0
11.0,79.0,,1014.1,WNW,61.0,No,No,2013-11-27,48.92,72.14,0.0,0.0,NW,56.66,1017.4,Launceston,,,70.34,,28.0
11.0,70.0,,996.7,ESE,68.0,No,Yes,2013-11-28,56.48,73.4,0.2,2.0,NW,65.12,1000.9,Launceston,,NW,71.24000000000001,,48.0
11.0,52.0,,1010.1,SSE,37.0,Yes,No,2013-11-29,46.58,67.82,10.0,15.0,S,57.02,1010.4,Launceston,,SSE,65.3,,39.0
9.0,50.0,,1019.9,NW,44.0,No,No,2013-11-30,43.16,69.62,0.0,11.0,NNE,57.2,1020.0,Launceston,,SE,68.9,,31.0
19.0,72.0,,1021.7,NW,51.0,No,No,2013-12-01,44.239999999999995,71.24000000000001,0.0,4.0,NNW,59.18,1025.0,Launceston,,N,70.16,,31.0
30.0,72.0,,1012.8,NNW,39.0,No,No,2013-12-02,54.86,78.62,0.0,6.0,NNW,64.94,1015.9,Launceston,,NNE,77.36,,43.0
24.0,69.0,,1005.0,NW,43.0,No,Yes,2013-12-03,54.5,80.42,0.0,4.0,NW,67.28,1008.8,Launceston,,N,75.74000000000001,,48.0
15.0,91.0,,995.2,NNW,83.0,Yes,Yes,2013-12-04,55.22,68.9,9.0,11.0,NNW,58.1,998.8,Launceston,,NW,65.66,,39.0
26.0,65.0,,996.4,SE,50.0,Yes,Yes,2013-12-05,44.06,68.72,3.6,0.0,W,55.22,997.2,Launceston,,,59.540000000000006,,54.0
2.0,45.0,,1010.6,W,41.0,Yes,No,2013-12-06,43.16,69.44,1.4,7.0,W,55.58,1011.3,Launceston,,SE,63.5,,33.0
11.0,60.0,,1016.8,NNW,36.0,No,No,2013-12-07,42.8,71.78,0.0,4.0,N,59.36,1018.7,Launceston,,ENE,70.52,,33.0
22.0,81.0,,1006.4,NNW,66.0,No,No,2013-12-08,52.879999999999995,70.7,0.0,9.0,NNW,58.1,1013.2,Launceston,,NW,68.72,,43.0
28.0,56.0,,998.9,NW,62.0,No,Yes,2013-12-09,54.5,64.94,0.0,22.0,NNW,63.32,1001.6,Launceston,,NW,59.9,,50.0
33.0,63.0,,997.2,WNW,56.0,Yes,Yes,2013-12-10,49.64,61.519999999999996,5.0,20.0,NW,55.22,995.1,Launceston,,NW,57.379999999999995,,54.0
19.0,75.0,,1001.1,WSW,39.0,Yes,No,2013-12-11,49.46,66.02,2.2,22.0,W,53.96,1000.0,Launceston,,NNW,63.32,,43.0
28.0,71.0,,1002.4,NNW,74.0,No,No,2013-12-12,51.08,64.58,0.0,22.0,NNW,58.1,1003.8,Launceston,,NNW,62.78,,48.0
28.0,84.0,,1005.7,NNW,45.0,No,No,2013-12-13,52.879999999999995,71.96,0.0,22.0,WNW,60.62,1006.9,Launceston,,NNW,69.98,,46.0
19.0,64.0,,1014.7,NNW,50.0,No,No,2013-12-14,41.72,67.82,0.0,2.0,NW,53.96,1017.1,Launceston,,NNW,64.94,,35.0
13.0,73.0,,1014.3,NW,39.0,No,No,2013-12-15,51.620000000000005,77.36,0.0,15.0,NNW,60.440000000000005,1016.2,Launceston,,NNW,75.02,,28.0
19.0,73.0,,1017.8,NW,48.0,No,No,2013-12-16,48.379999999999995,78.25999999999999,0.0,0.0,NW,61.34,1019.0,Launceston,,,74.3,,33.0
20.0,74.0,,1017.6,NW,59.0,No,No,2013-12-17,56.48,76.46,0.0,7.0,NW,61.88,1019.9,Launceston,,NNW,73.58,,35.0
15.0,81.0,,1022.5,NW,59.0,No,No,2013-12-18,58.82,73.58,0.0,7.0,WNW,61.519999999999996,1025.1,Launceston,,NW,70.7,,28.0
15.0,73.0,,1011.6,NW,52.0,No,No,2013-12-19,52.52,84.91999999999999,0.0,2.0,NW,68.72,1017.2,Launceston,,SSE,82.58,,31.0
20.0,88.0,,1011.1,NW,70.0,No,Yes,2013-12-20,60.62,81.32,0.0,4.0,NW,65.84,1011.4,Launceston,,WNW,71.42,,39.0
11.0,62.0,,1020.3,SSE,70.0,Yes,Yes,2013-12-21,54.68,63.68,8.5,19.0,N,56.48,1021.9,Launceston,,SSE,62.24,,35.0
7.0,93.0,,1007.5,SSE,86.0,Yes,No,2013-12-22,52.34,64.94,8.2,11.0,SSW,54.68,1012.0,Launceston,,SE,62.24,,20.0
15.0,84.0,,1004.4,S,43.0,No,No,2013-12-23,54.86,72.68,0.2,6.0,SSE,62.78,1003.5,Launceston,,NW,69.98,,35.0
26.0,66.0,,1014.2,NW,56.0,No,No,2013-12-24,46.4,71.6,0.0,4.0,NNW,59.72,1015.3,Launceston,,NNW,69.62,,39.0
20.0,72.0,,1012.5,NW,51.0,No,No,2013-12-25,51.08,72.86,0.0,15.0,NNW,62.6,1015.7,Launceston,,NNW,71.78,,43.0
7.0,72.0,,1011.8,SSE,42.0,No,No,2013-12-26,54.68,80.78,0.0,7.0,S,62.959999999999994,1011.5,Launceston,,N,75.92,,28.0
19.0,77.0,,1010.5,NW,46.0,No,No,2013-12-27,53.42,82.94,0.0,6.0,NNW,61.88,1013.0,Launceston,,SE,78.98,,35.0
26.0,79.0,,999.7,N,60.0,No,No,2013-12-28,60.980000000000004,78.08,0.0,4.0,N,65.84,1006.8,Launceston,,NW,76.46,,46.0
19.0,43.0,,1010.3,NW,30.0,No,No,2013-12-29,51.620000000000005,69.8,0.0,13.0,WNW,59.18,1009.7,Launceston,,WSW,67.82,,35.0
24.0,59.0,,1009.8,WNW,72.0,No,No,2013-12-30,41.0,68.72,0.0,0.0,NNW,55.4,1013.2,Launceston,,,60.26,,43.0
17.0,60.0,,1010.0,NNW,44.0,No,No,2013-12-31,47.66,73.94,0.0,0.0,NNW,59.36,1010.3,Launceston,,,72.32,,43.0
19.0,84.0,,1000.2,N,79.0,No,Yes,2014-01-01,52.34,66.38,0.0,15.0,NNW,57.74,1008.5,Launceston,,NW,65.66,,52.0
22.0,59.0,,998.4,N,34.0,Yes,No,2014-01-02,51.620000000000005,79.88,3.4,19.0,NW,61.7,997.3,Launceston,,NNW,74.48,,41.0
30.0,64.0,,995.0,N,62.0,No,No,2014-01-03,47.66,71.06,0.0,4.0,NNW,61.7,1001.3,Launceston,,WNW,66.56,,52.0
17.0,52.0,,996.3,W,31.0,No,No,2014-01-04,53.42,69.08,0.0,20.0,WNW,59.72,995.0,Launceston,,WNW,66.38,,59.0
35.0,75.0,,996.1,NW,60.0,No,Yes,2014-01-05,48.56,65.66,0.0,15.0,NW,58.1,1002.9,Launceston,,NW,63.5,,80.0
19.0,67.0,,1004.9,SSE,44.0,Yes,No,2014-01-06,49.28,69.98,8.0,9.0,SSW,55.76,1000.6,Launceston,,NW,67.46,,56.0
9.0,44.0,,1022.3,SSE,34.0,No,No,2014-01-07,48.379999999999995,71.06,0.0,20.0,SE,57.92,1021.8,Launceston,,SSE,68.0,,41.0
17.0,58.0,,1024.8,NW,51.0,No,No,2014-01-08,49.64,69.44,0.0,13.0,NNW,57.379999999999995,1027.3,Launceston,,SSE,65.12,,31.0
13.0,54.0,,1023.0,NNW,43.0,No,No,2014-01-09,53.78,73.94,0.0,6.0,NNW,60.26,1026.2,Launceston,,WSW,71.6,,30.0
20.0,72.0,,1015.6,NW,52.0,No,No,2014-01-10,49.82,80.6,0.0,2.0,NW,61.519999999999996,1020.3,Launceston,,NNW,78.44,,33.0
24.0,78.0,,1011.9,N,45.0,No,No,2014-01-11,60.440000000000005,84.2,0.0,4.0,N,67.82,1014.1,Launceston,,NNW,80.06,,37.0
7.0,59.0,,1016.7,N,16.0,No,No,2014-01-12,50.72,87.98,0.0,2.0,NNE,65.12,1017.0,Launceston,,N,85.82,,31.0
20.0,72.0,,1017.1,NW,49.0,No,No,2014-01-13,55.58,78.44,0.0,9.0,NW,63.14,1021.2,Launceston,,NW,76.46,,35.0
19.0,51.0,,1012.9,NW,19.0,No,No,2014-01-14,50.72,94.28,0.0,4.0,WNW,66.38,1016.5,Launceston,,E,93.56,,31.0
22.0,76.0,,1013.6,NNW,45.0,No,No,2014-01-15,62.42,90.86,0.0,0.0,NNW,68.9,1013.7,Launceston,,,85.64,,35.0
24.0,67.0,,1016.1,NW,51.0,No,No,2014-01-16,64.4,89.41999999999999,0.0,11.0,NW,71.42,1017.9,Launceston,,SSE,83.3,,35.0
15.0,75.0,,1006.5,NNW,41.0,No,No,2014-01-17,59.540000000000006,91.4,0.0,2.0,NW,68.0,1012.0,Launceston,,WNW,89.41999999999999,,35.0
24.0,74.0,,1010.3,N,54.0,No,No,2014-01-18,67.28,81.68,0.2,11.0,NNW,71.42,1009.6,Launceston,,NW,75.2,,41.0
6.0,89.0,,1014.4,NW,56.0,No,Yes,2014-01-19,55.4,69.25999999999999,0.6,9.0,SSE,57.56,1016.0,Launceston,,SSE,68.36,,26.0
11.0,86.0,,1010.3,NNW,60.0,Yes,No,2014-01-20,55.22,74.48,3.2,6.0,NNW,58.1,1013.8,Launceston,,S,72.14,,48.0
22.0,75.0,,1005.4,NNW,38.0,No,No,2014-01-21,57.02,75.74000000000001,0.0,11.0,W,64.04,1008.2,Launceston,,N,73.75999999999999,,43.0
7.0,40.0,,1019.8,NW,19.0,No,No,2014-01-22,43.34,74.3,0.0,6.0,NNW,57.92,1020.8,Launceston,,E,72.86,,39.0
19.0,65.0,,1018.4,NW,49.0,No,No,2014-01-23,46.76,76.82,0.0,4.0,NW,59.18,1022.8,Launceston,,N,76.46,,31.0
22.0,83.0,,1001.8,,65.0,No,No,2014-01-24,58.64,78.62,0.0,2.0,NNW,62.78,1006.1,Launceston,,N,73.4,,
7.0,40.0,,1016.0,S,29.0,No,No,2014-01-25,52.16,71.6,0.0,11.0,NNW,57.379999999999995,1015.3,Launceston,,SSW,69.25999999999999,,35.0
20.0,63.0,,1020.2,NW,47.0,No,No,2014-01-26,44.06,74.84,0.0,0.0,NW,57.379999999999995,1022.3,Launceston,,,73.58,,39.0
22.0,73.0,,1015.6,NW,40.0,No,No,2014-01-27,53.42,82.75999999999999,0.0,0.0,NW,65.3,1018.8,Launceston,,,81.68,,35.0
30.0,71.0,,1007.4,NW,34.0,No,No,2014-01-28,56.120000000000005,87.26,0.0,0.0,NNW,69.25999999999999,1013.1,Launceston,,,85.28,,56.0
15.0,43.0,,1016.6,SSE,45.0,No,No,2014-01-29,63.32,77.54,0.0,15.0,N,65.3,1015.7,Launceston,,SSE,75.2,,37.0
15.0,54.0,,1016.4,NW,44.0,No,No,2014-01-30,58.459999999999994,78.25999999999999,0.0,4.0,NW,64.75999999999999,1020.3,Launceston,,SSW,75.74000000000001,,31.0
4.0,69.0,,1014.2,NW,27.0,No,No,2014-01-31,57.379999999999995,85.46000000000001,0.0,9.0,NW,67.1,1015.5,Launceston,,SSE,84.02,,41.0
19.0,84.0,,1012.6,WNW,44.0,No,No,2014-02-01,55.58,82.4,0.0,4.0,NW,63.68,1016.3,Launceston,,NNW,81.14,,35.0
11.0,67.0,,1009.9,NW,36.0,No,No,2014-02-02,54.86,91.03999999999999,0.0,4.0,NNW,68.9,1013.3,Launceston,,E,89.41999999999999,,30.0
11.0,88.0,,1005.9,SSE,67.0,No,No,2014-02-03,62.78,80.42,0.0,4.0,NNW,69.8,1006.8,Launceston,,W,78.08,,59.0
17.0,48.0,,1025.2,SSE,26.0,No,No,2014-02-04,51.98,73.94,0.0,13.0,E,58.64,1025.4,Launceston,,SSE,71.06,,39.0
7.0,54.0,,1024.9,N,35.0,No,No,2014-02-05,50.54,73.94,0.0,7.0,WNW,59.36,1028.7,Launceston,,ESE,70.88,,30.0
15.0,58.0,,1016.8,N,42.0,No,No,2014-02-06,51.620000000000005,77.9,0.0,6.0,NNW,60.440000000000005,1021.2,Launceston,,ESE,74.48,,35.0
19.0,65.0,,1011.0,NNW,46.0,No,No,2014-02-07,53.6,81.68,0.0,4.0,N,65.66,1014.3,Launceston,,E,79.34,,33.0
15.0,78.0,,1011.7,WNW,33.0,No,No,2014-02-08,60.08,90.86,0.0,4.0,NW,68.54,1014.2,Launceston,,NNE,89.6,,31.0
35.0,45.0,,1003.3,NW,33.0,No,No,2014-02-09,62.78,86.18,0.0,13.0,WNW,80.78,1004.5,Launceston,,NW,76.82,,69.0
4.0,66.0,,1018.5,NW,23.0,No,No,2014-02-10,45.32,81.68,0.0,2.0,NNE,57.56,1020.0,Launceston,,WSW,79.16,,35.0
13.0,64.0,,1017.1,NW,39.0,No,No,2014-02-11,53.6,78.44,0.0,0.0,NW,64.22,1020.2,Launceston,,,76.46,,31.0
11.0,82.0,,1017.5,NW,61.0,No,No,2014-02-12,56.66,75.02,0.0,0.0,WNW,64.04,1018.9,Launceston,,,73.04,,28.0
13.0,81.0,,1012.5,NW,66.0,No,No,2014-02-13,60.980000000000004,77.36,0.0,4.0,NNW,64.94,1015.0,Launceston,,NW,72.86,,26.0
20.0,77.0,,1004.0,NW,44.0,No,No,2014-02-14,64.22,82.94,0.0,7.0,NW,70.16,1007.6,Launceston,,SE,81.14,,39.0
7.0,81.0,,996.7,NNW,40.0,No,Yes,2014-02-15,59.9,86.36,0.0,6.0,N,64.94,1001.9,Launceston,,ESE,83.12,,33.0
15.0,73.0,,1005.8,SE,30.0,Yes,No,2014-02-16,60.08,79.34,7.2,20.0,SSE,63.5,1004.5,Launceston,,SE,76.1,,46.0
13.0,63.0,,1011.3,N,46.0,No,No,2014-02-17,57.2,75.56,0.0,7.0,N,60.980000000000004,1013.4,Launceston,,E,73.75999999999999,,31.0
24.0,62.0,,1006.7,NW,33.0,No,No,2014-02-18,57.74,76.46,0.0,11.0,NW,64.04,1010.7,Launceston,,N,75.02,,37.0
26.0,71.0,,994.9,NW,66.0,No,Yes,2014-02-19,57.56,77.54,0.0,4.0,NNW,65.12,997.5,Launceston,,N,71.24000000000001,,52.0
30.0,82.0,,993.7,NNW,48.0,Yes,No,2014-02-20,57.379999999999995,72.32,1.4,19.0,NW,61.88,993.1,Launceston,,NNW,65.48,,63.0
11.0,45.0,,1014.4,SSW,23.0,No,No,2014-02-21,54.86,75.38,0.0,13.0,WSW,65.48,1011.4,Launceston,,WSW,73.22,,33.0
17.0,68.0,,1018.9,SSE,27.0,No,No,2014-02-22,43.519999999999996,76.82,0.0,2.0,SSW,54.86,1018.3,Launceston,,NW,74.3,,35.0
20.0,61.0,,1018.4,NW,44.0,No,No,2014-02-23,44.78,78.8,0.0,0.0,NNW,55.58,1023.5,Launceston,,,77.18,,39.0
9.0,64.0,,1018.0,NNW,40.0,No,No,2014-02-24,50.54,79.34,0.0,7.0,WNW,61.34,,Launceston,,ESE,78.44,,37.0
19.0,83.0,,1004.0,NNW,55.0,No,No,2014-02-25,52.34,79.34,0.0,4.0,WNW,60.26,1011.6,Launceston,,NNE,77.0,,39.0
17.0,76.0,,1006.9,W,33.0,No,No,2014-02-26,52.7,73.04,0.0,9.0,WNW,61.34,1007.4,Launceston,,NNW,70.52,,37.0
6.0,41.0,,1019.6,SSE,25.0,No,No,2014-02-27,44.96,74.12,0.0,9.0,SSE,57.92,1019.0,Launceston,,S,69.62,,30.0
17.0,57.0,,1024.5,NW,36.0,No,No,2014-02-28,44.96,74.48,0.0,2.0,NNW,56.66,1027.0,Launceston,,NE,72.68,,31.0
17.0,74.0,,1020.6,NNW,40.0,No,No,2014-03-01,52.34,76.82,0.0,2.0,NW,61.519999999999996,1024.2,Launceston,,E,74.84,,33.0
15.0,72.0,,1021.5,NNW,43.0,No,No,2014-03-02,51.08,77.54,0.0,2.0,NNW,60.62,1022.7,Launceston,,ENE,75.92,,30.0
19.0,72.0,,1024.8,NW,54.0,No,No,2014-03-03,59.36,76.64,0.0,4.0,NW,64.22,1026.7,Launceston,,E,74.84,,30.0
17.0,81.0,,1020.8,N,49.0,No,No,2014-03-04,54.5,78.08,0.0,0.0,NNW,62.78,1025.4,Launceston,,,76.28,,33.0
22.0,87.0,,1012.2,,32.0,No,No,2014-03-05,61.88,81.5,0.5,0.0,S,67.1,1011.2,Launceston,,,78.98,,
11.0,56.0,,1020.8,SSE,38.0,No,No,2014-03-06,53.6,74.48,0.0,7.0,N,59.0,1022.4,Launceston,,SE,71.42,,30.0
4.0,65.0,,1023.9,NNW,38.0,No,No,2014-03-07,54.86,78.08,0.0,6.0,W,62.24,1024.6,Launceston,,SE,74.48,,31.0
7.0,69.0,,1025.0,NNW,34.0,No,No,2014-03-08,55.76,79.88,0.0,2.0,NW,64.22,1028.2,Launceston,,SSW,76.28,,22.0
19.0,68.0,,1019.8,NNW,53.0,No,No,2014-03-09,60.8,82.04,0.0,6.0,NNW,63.32,1023.3,Launceston,,ENE,77.9,,35.0
11.0,80.0,,1017.6,NW,57.0,No,No,2014-03-10,58.1,81.5,0.0,4.0,NW,65.12,1018.3,Launceston,,NNE,77.9,,31.0
20.0,91.0,,1013.6,NNW,33.0,No,Yes,2014-03-11,55.76,84.02,0.0,4.0,NNW,60.980000000000004,1018.4,Launceston,,NE,82.94,,41.0
15.0,63.0,,1016.2,W,45.0,Yes,No,2014-03-12,53.24,69.08,8.0,6.0,NNW,56.84,1015.6,Launceston,,W,67.64,,31.0
20.0,85.0,,1016.3,NNW,63.0,No,No,2014-03-13,45.5,72.32,0.0,4.0,NNW,54.32,1019.2,Launceston,,N,69.8,,41.0
9.0,87.0,,1012.2,NW,56.0,No,No,2014-03-14,54.14,77.18,0.0,0.0,WNW,62.24,1016.7,Launceston,,,75.92,,31.0
13.0,91.0,,999.9,NNW,64.0,No,Yes,2014-03-15,58.64,78.08,0.0,0.0,N,64.22,1004.0,Launceston,,,69.98,,44.0
22.0,72.0,,998.0,NW,42.0,Yes,No,2014-03-16,52.34,68.0,14.8,17.0,NW,56.84,997.2,Launceston,,NNW,66.38,,46.0
26.0,89.0,,1004.5,NW,46.0,No,No,2014-03-17,50.0,70.16,1.0,20.0,NW,60.26,1003.2,Launceston,,NNW,68.0,,48.0
24.0,77.0,,1013.9,NW,68.0,No,No,2014-03-18,54.14,69.08,0.0,4.0,WNW,57.379999999999995,1014.8,Launceston,,NNW,62.42,,50.0
15.0,67.0,,1023.5,NNW,34.0,No,No,2014-03-19,48.74,71.6,0.0,7.0,NNW,56.66,1023.3,Launceston,,NW,70.34,,31.0
20.0,86.0,,1020.2,WNW,59.0,No,No,2014-03-20,49.28,70.88,0.0,6.0,NW,55.94,1024.5,Launceston,,NW,69.25999999999999,,39.0
13.0,92.0,,1014.4,SE,37.0,No,Yes,2014-03-21,48.92,77.9,0.0,2.0,SSW,56.66,1016.0,Launceston,,ENE,75.56,,48.0
13.0,83.0,,1018.4,SE,52.0,Yes,No,2014-03-22,50.9,66.56,27.2,15.0,SE,52.52,1019.7,Launceston,,SE,64.22,,43.0
11.0,78.0,,1013.5,NNW,33.0,No,No,2014-03-23,52.52,70.88,0.0,9.0,WNW,56.66,1015.7,Launceston,,NNW,69.44,,31.0
7.0,86.0,,1018.6,NNW,30.0,No,No,2014-03-24,44.239999999999995,75.74000000000001,0.0,0.0,E,50.0,1018.7,Launceston,,,73.04,,33.0
9.0,84.0,,1026.9,NW,45.0,No,No,2014-03-25,47.84,74.66,0.0,0.0,NW,53.78,1028.1,Launceston,,,74.3,,22.0
4.0,87.0,,1029.6,N,50.0,No,,2014-03-26,51.98,73.94,0.0,4.0,W,58.459999999999994,1031.7,Launceston,,SSE,71.96,,20.0
11.0,93.0,,1017.9,SSE,94.0,,Yes,2014-03-27,55.94,67.1,,6.0,S,56.66,1024.7,Launceston,,E,61.88,,22.0
15.0,93.0,,1013.1,SE,52.0,Yes,No,2014-03-28,55.94,73.94,15.9,11.0,SE,63.86,1012.6,Launceston,,NW,72.32,,31.0
11.0,93.0,,1017.0,NNW,71.0,No,No,2014-03-29,54.68,69.62,0.0,4.0,NNW,57.56,1018.8,Launceston,,S,67.28,,17.0
19.0,94.0,,1020.7,NNW,62.0,No,No,2014-03-30,57.379999999999995,74.12,0.4,0.0,NNW,59.36,1021.3,Launceston,,,71.24000000000001,,24.0
13.0,92.0,,1019.1,NW,64.0,No,No,2014-03-31,53.06,72.14,0.0,2.0,NW,57.379999999999995,1022.4,Launceston,,NW,70.16,,22.0
