Rainfall,Humidity_3_pm,Pressure_3_pm,Humidity_9_am,Max_Temp_F,Date,Rain_Today,Min_Temp_F,Wind_Gust_Speed,Temp_9_am_F,Rain_Tomorrow,Wind_Dir_9_am,Wind_Speed_9_am,Wind_Dir_3_pm,Wind_Speed_3_pm,Wind_Gust_Dir,Temp_3_pm_F,Location,Pressure_9_am
0.0,57.0,1013.9,82.0,79.52,2013-05-01,No,60.980000000000004,24.0,65.66,No,,0.0,E,4.0,SE,76.64,BadgerysCreek,1018.7
0.0,53.0,1025.2,57.0,66.56,2013-05-02,No,48.379999999999995,31.0,57.379999999999995,No,SW,15.0,SSE,11.0,SW,63.68,BadgerysCreek,1025.9
0.0,48.0,1020.8,77.0,70.88,2013-05-03,No,43.34,28.0,57.74,No,WSW,2.0,NNE,11.0,NNE,70.16,BadgerysCreek,1026.8
0.0,63.0,1017.8,76.0,77.9,2013-05-04,No,46.58,39.0,58.82,No,NE,4.0,SE,24.0,SE,67.64,BadgerysCreek,1017.4
0.0,46.0,1022.1,59.0,66.2,2013-05-05,No,48.379999999999995,20.0,56.48,No,SW,13.0,SSE,7.0,SW,63.68,BadgerysCreek,1025.4
0.0,58.0,1024.4,63.0,67.64,2013-05-06,No,43.7,24.0,57.2,No,SW,15.0,SE,13.0,SSW,64.22,BadgerysCreek,1027.1
0.0,64.0,1027.1,75.0,67.82,2013-05-07,No,49.82,17.0,60.440000000000005,No,SW,11.0,ESE,6.0,WSW,65.48,BadgerysCreek,1029.1
0.0,56.0,1027.7,100.0,71.78,2013-05-08,No,46.76,17.0,56.48,No,,0.0,NE,9.0,N,69.98,BadgerysCreek,1031.3
0.2,49.0,1027.3,100.0,74.12,2013-05-09,No,44.6,17.0,56.3,No,,0.0,NNE,6.0,ENE,73.22,BadgerysCreek,1030.9
0.0,47.0,1028.3,100.0,74.48,2013-05-10,No,42.44,13.0,55.4,No,SW,4.0,SE,4.0,WSW,72.68,BadgerysCreek,1031.0
0.0,68.0,1027.1,85.0,74.12,2013-05-11,No,45.5,22.0,58.1,No,SW,11.0,ESE,15.0,ESE,69.98,BadgerysCreek,1030.8
0.2,53.0,1022.6,100.0,71.6,2013-05-12,No,49.28,24.0,54.68,No,,0.0,NNE,13.0,NE,71.06,BadgerysCreek,1027.3
0.0,71.0,1014.1,100.0,66.38,2013-05-13,No,47.3,17.0,53.78,Yes,N,2.0,SSW,2.0,N,66.02,BadgerysCreek,1019.1
1.8,36.0,1011.4,61.0,66.56,2013-05-14,Yes,53.96,28.0,56.3,No,SW,17.0,SSW,15.0,SW,64.94,BadgerysCreek,1014.2
0.0,41.0,1009.8,78.0,67.28,2013-05-15,No,36.14,41.0,50.54,No,NE,2.0,WNW,26.0,WNW,65.3,BadgerysCreek,1013.9
0.0,44.0,1007.9,64.0,69.08,2013-05-16,No,46.94,54.0,61.7,No,N,9.0,W,30.0,W,64.94,BadgerysCreek,1010.0
0.0,41.0,1011.5,53.0,65.12,2013-05-17,No,47.84,46.0,59.36,No,WSW,17.0,W,19.0,W,62.959999999999994,BadgerysCreek,1012.1
0.0,38.0,1012.2,52.0,65.3,2013-05-18,No,42.620000000000005,33.0,57.02,No,WSW,20.0,SW,17.0,WSW,64.22,BadgerysCreek,1015.0
0.0,36.0,1014.4,67.0,65.48,2013-05-19,No,36.68,31.0,53.96,No,,0.0,WSW,17.0,SW,64.22,BadgerysCreek,1017.0
0.0,47.0,1015.2,87.0,66.2,2013-05-20,No,38.12,41.0,46.04,No,NE,4.0,WSW,24.0,SW,65.12,BadgerysCreek,1019.0
0.0,41.0,1012.9,82.0,70.88,2013-05-21,No,37.58,35.0,53.96,No,S,2.0,SW,24.0,SW,68.72,BadgerysCreek,1015.8
0.0,74.0,1010.1,81.0,60.08,2013-05-22,No,39.74,19.0,51.08,Yes,SSE,7.0,SW,9.0,WSW,56.48,BadgerysCreek,1015.0
18.2,92.0,1013.8,97.0,58.28,2013-05-23,Yes,49.28,37.0,53.78,Yes,SW,11.0,SW,15.0,SSW,58.1,BadgerysCreek,1014.3
24.8,67.0,1018.6,78.0,63.14,2013-05-24,Yes,51.8,37.0,56.66,No,SSW,15.0,SSW,19.0,S,62.059999999999995,BadgerysCreek,1019.8
0.8,42.0,1022.1,76.0,67.82,2013-05-25,No,48.56,22.0,56.48,No,SSW,7.0,SW,13.0,W,67.1,BadgerysCreek,1024.1
0.0,46.0,1023.1,91.0,69.44,2013-05-26,No,37.04,13.0,49.46,No,W,2.0,NNE,7.0,NE,66.2,BadgerysCreek,1026.0
0.2,55.0,1028.3,85.0,67.1,2013-05-27,No,41.9,20.0,53.24,Yes,WSW,9.0,SE,7.0,SW,65.3,BadgerysCreek,1029.6
5.0,73.0,1030.0,99.0,66.38,2013-05-28,Yes,50.18,19.0,56.120000000000005,No,WSW,6.0,N,7.0,N,63.68,BadgerysCreek,1033.0
0.8,83.0,1027.8,100.0,64.58,2013-05-29,No,49.1,13.0,50.72,No,NNW,4.0,NNE,2.0,N,62.24,BadgerysCreek,1031.5
0.2,65.0,1025.7,100.0,69.98,2013-05-30,No,44.96,13.0,52.879999999999995,No,NNE,2.0,NE,4.0,NNE,68.72,BadgerysCreek,1029.3
0.2,56.0,1023.8,100.0,72.5,2013-05-31,No,42.44,11.0,52.7,No,NE,2.0,NNE,7.0,NE,71.96,BadgerysCreek,1028.2
0.0,73.0,1013.6,100.0,67.28,2013-06-01,No,46.58,28.0,54.5,Yes,,0.0,N,13.0,N,64.22,BadgerysCreek,1019.3
11.2,66.0,1011.0,100.0,59.0,2013-06-02,Yes,54.86,52.0,57.2,Yes,WSW,13.0,SSW,19.0,SW,58.64,BadgerysCreek,1006.9
5.4,40.0,1019.0,57.0,64.58,2013-06-03,Yes,48.02,39.0,54.32,No,SW,24.0,WSW,7.0,WSW,63.5,BadgerysCreek,1020.9
0.0,56.0,1023.8,75.0,69.08,2013-06-04,No,40.1,22.0,53.06,No,WSW,11.0,NNE,6.0,WSW,66.56,BadgerysCreek,1026.3
0.0,77.0,1022.0,100.0,63.68,2013-06-05,No,42.08,17.0,46.94,No,,0.0,N,9.0,NNE,61.88,BadgerysCreek,1026.3
0.0,80.0,1020.1,100.0,61.519999999999996,2013-06-06,No,46.58,11.0,51.620000000000005,No,,0.0,SW,6.0,N,59.0,BadgerysCreek,1023.2
0.2,59.0,1018.8,96.0,69.8,2013-06-07,No,51.44,30.0,56.3,No,SW,6.0,S,9.0,WSW,67.82,BadgerysCreek,1020.0
0.0,67.0,1028.8,79.0,62.78,2013-06-08,No,47.84,17.0,55.4,No,WSW,9.0,ESE,6.0,WSW,60.980000000000004,BadgerysCreek,1031.1
0.0,62.0,1023.8,100.0,65.48,2013-06-09,No,42.620000000000005,24.0,51.98,No,SW,4.0,NNE,11.0,NNE,64.04,BadgerysCreek,1028.7
0.0,100.0,1019.0,100.0,59.0,2013-06-10,No,39.74,7.0,49.1,Yes,N,4.0,NNW,4.0,WSW,56.84,BadgerysCreek,1021.5
3.0,64.0,1017.5,100.0,65.3,2013-06-11,Yes,37.4,13.0,49.46,No,NNE,2.0,NNE,6.0,NNE,63.14,BadgerysCreek,1021.1
0.0,100.0,1010.2,100.0,57.74,2013-06-12,No,42.260000000000005,19.0,50.36,Yes,,0.0,N,4.0,NNW,56.66,BadgerysCreek,1015.3
7.2,58.0,1004.3,100.0,66.38,2013-06-13,Yes,43.879999999999995,31.0,49.28,No,E,6.0,NW,15.0,NW,63.14,BadgerysCreek,1007.0
0.0,55.0,1003.6,98.0,66.56,2013-06-14,No,41.18,41.0,51.8,No,S,6.0,WSW,17.0,W,61.7,BadgerysCreek,1005.5
0.2,47.0,1010.5,58.0,64.75999999999999,2013-06-15,No,51.8,48.0,56.84,No,SW,24.0,WSW,28.0,SW,62.959999999999994,BadgerysCreek,1010.6
0.0,47.0,1011.8,75.0,63.86,2013-06-16,No,41.0,30.0,51.26,No,NNE,6.0,WSW,13.0,SW,63.32,BadgerysCreek,1015.0
0.0,54.0,1008.8,72.0,61.88,2013-06-17,No,37.22,37.0,53.6,No,SW,13.0,WSW,20.0,WSW,60.62,BadgerysCreek,1009.8
0.2,55.0,1012.5,100.0,62.42,2013-06-18,No,34.7,33.0,46.4,No,,0.0,SW,11.0,S,58.459999999999994,BadgerysCreek,1013.8
0.2,52.0,1021.4,67.0,60.980000000000004,2013-06-19,No,46.22,43.0,52.7,No,SW,24.0,SSW,19.0,SW,59.18,BadgerysCreek,1022.6
0.0,58.0,1020.8,73.0,61.34,2013-06-20,No,44.42,26.0,50.72,No,SW,17.0,S,6.0,SW,58.1,BadgerysCreek,1024.5
0.0,61.0,1019.1,99.0,62.6,2013-06-21,No,40.82,19.0,46.4,No,SW,6.0,ESE,9.0,WSW,57.92,BadgerysCreek,1021.9
0.0,91.0,1024.3,90.0,59.540000000000006,2013-06-22,No,40.46,22.0,49.1,Yes,SW,13.0,SSW,4.0,SSE,54.14,BadgerysCreek,1024.8
9.4,82.0,1027.0,100.0,57.2,2013-06-23,Yes,48.379999999999995,26.0,50.54,Yes,SW,11.0,SSE,13.0,SW,54.86,BadgerysCreek,1028.9
14.4,85.0,1017.7,91.0,55.94,2013-06-24,Yes,48.379999999999995,35.0,50.72,Yes,WSW,13.0,WSW,7.0,SSW,55.58,BadgerysCreek,1021.5
17.8,100.0,1015.5,100.0,57.2,2013-06-25,Yes,48.02,33.0,50.9,Yes,SW,7.0,SSW,7.0,SW,54.32,BadgerysCreek,1016.4
38.2,67.0,1020.5,100.0,64.04,2013-06-26,Yes,50.72,33.0,56.48,Yes,SSW,11.0,S,17.0,SSE,63.32,BadgerysCreek,1021.0
4.4,88.0,1020.8,100.0,64.4,2013-06-27,Yes,52.7,20.0,55.4,No,SW,7.0,SSW,4.0,SE,60.26,BadgerysCreek,1023.3
0.2,100.0,1022.5,100.0,60.8,2013-06-28,No,50.72,17.0,53.6,Yes,SW,13.0,SSE,7.0,WSW,57.02,BadgerysCreek,1024.1
30.2,100.0,1023.2,100.0,55.94,2013-06-29,Yes,52.16,19.0,53.06,Yes,SW,9.0,SW,11.0,S,55.04,BadgerysCreek,1025.2
9.8,82.0,1023.9,91.0,62.6,2013-06-30,Yes,50.0,17.0,51.98,No,SE,4.0,SW,6.0,WSW,57.92,BadgerysCreek,1026.3
0.2,49.0,1021.7,96.0,68.18,2013-07-01,No,43.879999999999995,19.0,51.08,No,SW,6.0,NE,6.0,SW,65.12,BadgerysCreek,1024.6
0.0,54.0,1020.9,100.0,66.02,2013-07-02,No,38.48,15.0,48.02,No,SW,2.0,WSW,6.0,WSW,64.22,BadgerysCreek,1025.0
0.2,56.0,1020.8,92.0,64.22,2013-07-03,No,38.660000000000004,15.0,48.92,No,,0.0,NNE,6.0,SW,63.32,BadgerysCreek,1024.5
0.2,43.0,1011.5,100.0,69.8,2013-07-04,No,32.9,44.0,42.44,No,SW,6.0,W,17.0,NW,69.25999999999999,BadgerysCreek,1016.4
0.0,30.0,1011.4,50.0,65.12,2013-07-05,No,42.44,52.0,60.440000000000005,No,WNW,22.0,W,30.0,W,62.24,BadgerysCreek,1010.8
0.0,38.0,1018.1,73.0,61.34,2013-07-06,No,35.6,30.0,46.94,No,N,7.0,WSW,15.0,W,60.440000000000005,BadgerysCreek,1020.0
0.0,45.0,1025.7,81.0,62.78,2013-07-07,No,33.08,30.0,46.04,No,,0.0,WSW,9.0,WSW,62.42,BadgerysCreek,1027.3
0.0,46.0,1030.1,100.0,62.78,2013-07-08,No,32.9,33.0,42.8,No,,0.0,WSW,15.0,SW,62.059999999999995,BadgerysCreek,1031.9
0.0,72.0,1033.6,78.0,59.18,2013-07-09,No,39.2,24.0,49.82,No,SW,11.0,ENE,13.0,E,54.5,BadgerysCreek,1035.2
0.0,67.0,1031.6,92.0,61.34,2013-07-10,No,45.14,13.0,49.64,No,SW,7.0,ENE,7.0,WSW,58.82,BadgerysCreek,1034.1
0.0,62.0,1032.1,100.0,62.42,2013-07-11,No,37.58,11.0,46.4,No,,0.0,NNE,6.0,NE,61.7,BadgerysCreek,1035.5
0.2,53.0,1027.2,100.0,64.4,2013-07-12,No,36.5,15.0,46.58,No,,0.0,NNE,6.0,NNW,63.5,BadgerysCreek,1031.3
0.2,69.0,1027.4,100.0,61.16,2013-07-13,No,39.74,9.0,47.3,No,,0.0,NNW,2.0,WSW,59.9,BadgerysCreek,1029.4
0.0,57.0,1025.1,100.0,64.4,2013-07-14,No,41.72,22.0,52.16,No,WNW,2.0,NNE,13.0,NNE,63.68,BadgerysCreek,1028.5
0.8,99.0,1022.2,100.0,58.64,2013-07-15,No,50.54,7.0,52.16,No,,0.0,NNW,6.0,NNW,58.28,BadgerysCreek,1024.7
0.2,67.0,1022.2,100.0,68.54,2013-07-16,No,48.56,26.0,53.06,No,NNW,2.0,ENE,2.0,W,67.28,BadgerysCreek,1024.8
0.2,59.0,1020.4,100.0,71.78,2013-07-17,No,48.379999999999995,13.0,52.879999999999995,No,,0.0,NNE,9.0,N,71.24000000000001,BadgerysCreek,1024.0
0.0,69.0,1019.1,100.0,70.52,2013-07-18,No,45.5,15.0,52.7,No,,0.0,,0.0,NNE,68.0,BadgerysCreek,1022.9
0.0,80.0,1011.2,94.0,63.32,2013-07-19,No,51.44,33.0,61.16,No,,0.0,NNE,17.0,NNE,62.42,BadgerysCreek,1015.1
0.2,42.0,1005.4,90.0,66.2,2013-07-20,No,42.980000000000004,61.0,57.379999999999995,No,N,13.0,NW,33.0,NW,63.32,BadgerysCreek,1009.2
0.0,35.0,1013.6,51.0,59.540000000000006,2013-07-21,No,39.2,57.0,50.9,No,NW,13.0,W,26.0,W,57.74,BadgerysCreek,1015.9
0.0,34.0,1016.6,82.0,60.980000000000004,2013-07-22,No,32.54,48.0,43.34,No,S,4.0,W,26.0,WNW,59.72,BadgerysCreek,1019.5
0.0,47.0,1019.0,79.0,61.519999999999996,2013-07-23,No,31.28,44.0,47.3,No,N,4.0,SW,26.0,SW,59.0,BadgerysCreek,1020.3
0.0,45.0,1026.4,57.0,62.42,2013-07-24,No,45.68,39.0,54.68,No,SW,26.0,S,17.0,SSW,60.980000000000004,BadgerysCreek,1026.8
0.0,43.0,1026.5,93.0,64.04,2013-07-25,No,36.5,20.0,46.04,No,SW,2.0,N,7.0,NNE,63.32,BadgerysCreek,1030.2
0.0,37.0,1023.4,100.0,67.46,2013-07-26,No,32.54,13.0,47.120000000000005,No,NW,4.0,N,2.0,N,66.74000000000001,BadgerysCreek,1025.8
0.0,50.0,1027.9,66.0,64.4,2013-07-27,No,35.42,22.0,48.379999999999995,No,WSW,4.0,NNE,11.0,ENE,63.14,BadgerysCreek,1031.2
0.0,59.0,1025.5,100.0,64.22,2013-07-28,No,36.68,11.0,47.3,No,,0.0,NNE,6.0,NNE,63.32,BadgerysCreek,1030.0
0.0,47.0,1020.5,100.0,70.7,2013-07-29,No,37.76,19.0,46.22,No,,0.0,N,13.0,N,70.16,BadgerysCreek,1025.6
0.2,56.0,1017.6,100.0,69.25999999999999,2013-07-30,No,41.54,15.0,53.24,No,,0.0,N,9.0,SW,66.92,BadgerysCreek,1020.0
0.2,67.0,1022.9,79.0,62.6,2013-07-31,No,49.1,30.0,56.120000000000005,No,SW,13.0,S,9.0,S,59.18,BadgerysCreek,1024.2
0.2,44.0,1019.9,93.0,66.56,2013-08-01,No,38.839999999999996,17.0,50.18,No,SW,7.0,ENE,7.0,WNW,63.86,BadgerysCreek,1023.6
0.0,37.0,1012.6,100.0,67.28,2013-08-02,No,36.86,31.0,46.04,No,,0.0,NW,11.0,WNW,65.84,BadgerysCreek,1018.2
0.0,34.0,1012.1,74.0,65.3,2013-08-03,No,38.3,37.0,52.879999999999995,No,,0.0,WSW,6.0,WSW,63.68,BadgerysCreek,1016.0
0.0,40.0,1013.1,62.0,63.68,2013-08-04,No,43.519999999999996,37.0,55.58,No,,0.0,WSW,22.0,WSW,63.14,BadgerysCreek,1013.8
0.0,39.0,1014.0,68.0,67.28,2013-08-05,No,39.92,39.0,53.42,No,N,9.0,W,22.0,W,65.3,BadgerysCreek,1017.4
0.0,38.0,1007.5,49.0,72.86,2013-08-06,No,41.54,54.0,61.88,,NW,19.0,WNW,26.0,WNW,68.18,BadgerysCreek,1011.8
,41.0,1009.1,67.0,64.75999999999999,2013-08-07,,45.68,35.0,53.06,Yes,WSW,19.0,ESE,4.0,SW,62.959999999999994,BadgerysCreek,1013.9
6.8,65.0,1010.9,74.0,57.74,2013-08-08,Yes,44.6,50.0,48.379999999999995,No,SW,13.0,SSW,24.0,SW,56.3,BadgerysCreek,1008.9
0.0,47.0,1014.0,71.0,64.94,2013-08-09,No,38.660000000000004,19.0,49.46,No,SW,6.0,N,6.0,WSW,62.42,BadgerysCreek,1018.9
0.0,36.0,1013.5,62.0,72.14,2013-08-10,No,38.3,28.0,55.22,No,WNW,6.0,W,15.0,NW,71.78,BadgerysCreek,1016.2
0.0,31.0,1013.5,69.0,70.16,2013-08-11,No,37.94,20.0,53.6,No,NW,4.0,NE,7.0,NNW,69.08,BadgerysCreek,1018.2
0.0,52.0,1003.1,80.0,76.64,2013-08-12,No,38.839999999999996,89.0,53.42,No,ENE,4.0,NW,30.0,WNW,63.68,BadgerysCreek,1006.0
0.0,29.0,1012.2,34.0,69.8,2013-08-13,No,37.4,39.0,60.08,No,W,11.0,NNE,9.0,SW,68.18,BadgerysCreek,1012.9
0.0,25.0,1007.7,87.0,73.4,2013-08-14,No,36.68,39.0,46.94,No,WSW,2.0,WNW,24.0,WNW,72.14,BadgerysCreek,1013.5
0.0,30.0,1019.3,44.0,65.3,2013-08-15,No,46.76,52.0,54.32,No,SW,22.0,SSW,6.0,SW,64.58,BadgerysCreek,1019.2
0.0,29.0,1015.9,90.0,68.18,2013-08-16,No,32.18,37.0,47.3,No,,0.0,NNE,22.0,NE,67.1,BadgerysCreek,1023.5
0.0,36.0,1007.4,56.0,74.66,2013-08-17,No,43.16,54.0,57.56,No,N,7.0,WNW,30.0,WNW,71.6,BadgerysCreek,1010.4
0.0,28.0,1011.6,54.0,71.42,2013-08-18,No,42.620000000000005,44.0,58.1,No,N,11.0,NW,22.0,NW,70.52,BadgerysCreek,1016.9
0.0,35.0,1007.7,42.0,66.92,2013-08-19,No,48.379999999999995,59.0,61.88,No,NE,9.0,WSW,26.0,WNW,61.7,BadgerysCreek,1009.0
0.0,32.0,1012.7,47.0,58.64,2013-08-20,No,41.54,50.0,51.26,No,WSW,26.0,W,28.0,WSW,57.02,BadgerysCreek,1014.0
0.0,39.0,1013.7,51.0,,2013-08-21,No,41.9,50.0,52.879999999999995,,WSW,24.0,W,17.0,WSW,59.9,BadgerysCreek,1016.4
,43.0,1010.2,84.0,63.5,2013-08-22,,31.82,43.0,42.980000000000004,No,NNE,9.0,NW,17.0,WNW,60.62,BadgerysCreek,1013.5
0.0,48.0,1008.9,54.0,64.22,2013-08-23,No,42.980000000000004,54.0,59.18,No,WSW,4.0,WNW,17.0,WNW,61.88,BadgerysCreek,1010.2
0.0,37.0,1019.7,55.0,70.52,2013-08-24,No,43.7,24.0,61.34,No,SW,13.0,S,9.0,SW,69.62,BadgerysCreek,1020.3
0.0,34.0,1020.0,75.0,75.02,2013-08-25,No,37.94,17.0,54.32,No,,0.0,E,2.0,ESE,73.22,BadgerysCreek,1024.2
0.0,38.0,1020.3,63.0,69.44,2013-08-26,No,40.1,19.0,56.48,No,SW,4.0,NW,4.0,WSW,67.82,BadgerysCreek,1024.9
0.0,41.0,1018.0,61.0,71.96,2013-08-27,No,44.239999999999995,24.0,58.459999999999994,No,WSW,4.0,ESE,6.0,E,69.25999999999999,BadgerysCreek,1022.0
0.0,38.0,1019.5,82.0,74.12,2013-08-28,No,41.18,28.0,57.2,No,SW,4.0,ESE,15.0,SW,71.78,BadgerysCreek,1021.6
0.0,53.0,1018.6,96.0,70.52,2013-08-29,No,42.08,22.0,54.32,No,SSE,4.0,ENE,7.0,N,69.25999999999999,BadgerysCreek,1024.4
0.0,27.0,1011.4,65.0,81.32,2013-08-30,No,48.02,37.0,64.22,No,NE,7.0,NW,22.0,NNW,80.6,BadgerysCreek,1014.9
0.0,33.0,1019.6,67.0,75.2,2013-08-31,No,48.02,26.0,59.72,No,W,9.0,SSW,9.0,E,74.48,BadgerysCreek,1021.7
0.0,34.0,1026.0,72.0,74.12,2013-09-01,No,41.0,24.0,56.84,No,SW,4.0,N,9.0,ENE,73.4,BadgerysCreek,1028.9
0.0,33.0,1028.8,84.0,76.64,2013-09-02,No,42.08,15.0,55.94,,,0.0,N,4.0,NNE,74.84,BadgerysCreek,1031.3
,46.0,1030.9,75.0,74.12,2013-09-03,,44.42,22.0,59.18,No,NW,4.0,ENE,7.0,N,73.22,BadgerysCreek,1034.2
0.2,33.0,1027.5,96.0,75.74000000000001,2013-09-04,No,43.879999999999995,26.0,58.459999999999994,No,WSW,7.0,NNE,17.0,NNE,75.02,BadgerysCreek,1033.6
0.0,34.0,1023.2,79.0,82.4,2013-09-05,No,43.16,26.0,60.440000000000005,No,NNW,4.0,W,15.0,WNW,81.32,BadgerysCreek,1027.5
0.0,38.0,1022.1,62.0,81.68,2013-09-06,No,49.82,22.0,66.74000000000001,No,NE,6.0,NNE,9.0,E,79.34,BadgerysCreek,1027.0
0.0,19.0,1018.1,100.0,87.98,2013-09-07,No,50.54,43.0,64.75999999999999,No,NNE,4.0,WNW,28.0,NW,86.72,BadgerysCreek,1022.5
0.0,69.0,1022.6,80.0,67.46,2013-09-08,No,58.459999999999994,20.0,60.62,No,WSW,7.0,ENE,7.0,S,66.56,BadgerysCreek,1026.6
0.0,51.0,1013.4,78.0,78.62,2013-09-09,No,52.16,26.0,64.94,No,NE,6.0,N,13.0,NNE,76.28,BadgerysCreek,1020.9
0.0,18.0,1000.8,28.0,89.06,2013-09-10,No,57.92,80.0,78.44,No,NNW,31.0,WNW,43.0,WNW,85.64,BadgerysCreek,1004.8
0.0,18.0,1008.6,49.0,75.56,2013-09-11,No,44.239999999999995,35.0,60.08,No,W,11.0,WSW,26.0,WSW,74.66,BadgerysCreek,1012.6
0.0,27.0,1010.5,48.0,74.48,2013-09-12,No,39.38,52.0,61.7,No,NNE,4.0,WSW,19.0,S,71.78,BadgerysCreek,1015.6
0.0,52.0,1017.5,61.0,65.3,2013-09-13,No,44.6,33.0,55.04,Yes,SW,13.0,ENE,11.0,ENE,62.959999999999994,BadgerysCreek,1022.2
4.4,53.0,1008.8,88.0,73.04,2013-09-14,Yes,53.06,37.0,59.36,No,WSW,13.0,S,20.0,SSE,70.34,BadgerysCreek,1011.8
0.2,61.0,1015.9,68.0,69.62,2013-09-15,No,47.66,31.0,62.42,No,SSW,9.0,ESE,17.0,E,64.94,BadgerysCreek,1018.4
0.0,98.0,1009.6,90.0,63.68,2013-09-16,No,52.16,20.0,57.379999999999995,Yes,SSE,4.0,ENE,7.0,E,60.62,BadgerysCreek,1016.3
24.0,49.0,997.9,79.0,73.04,2013-09-17,Yes,56.66,52.0,63.5,No,N,15.0,WNW,22.0,NNW,69.8,BadgerysCreek,1000.3
0.0,29.0,1000.2,55.0,75.38,2013-09-18,No,54.68,50.0,66.74000000000001,No,WNW,17.0,WNW,24.0,WNW,74.66,BadgerysCreek,1002.0
0.0,22.0,1003.8,35.0,73.58,2013-09-19,No,50.72,37.0,63.86,No,NE,4.0,W,24.0,WNW,71.24000000000001,BadgerysCreek,1005.6
0.0,70.0,1008.2,44.0,68.9,2013-09-20,No,43.34,65.0,63.14,No,N,13.0,WNW,30.0,W,55.04,BadgerysCreek,1007.7
0.0,35.0,1011.2,53.0,72.32,2013-09-21,No,44.78,28.0,61.7,No,SW,15.0,ESE,11.0,WSW,70.34,BadgerysCreek,1015.1
0.0,29.0,1011.0,64.0,78.08,2013-09-22,No,41.0,30.0,60.26,No,SSE,2.0,S,6.0,WSW,76.28,BadgerysCreek,1015.1
0.0,25.0,1006.4,65.0,82.94,2013-09-23,No,48.02,24.0,62.959999999999994,No,E,2.0,NNE,6.0,E,81.86,BadgerysCreek,1012.1
0.0,18.0,1000.6,77.0,87.98,2013-09-24,No,52.879999999999995,50.0,61.519999999999996,No,S,4.0,WSW,28.0,WSW,85.46000000000001,BadgerysCreek,1004.2
0.0,20.0,1005.4,45.0,90.14,2013-09-25,No,48.379999999999995,44.0,70.52,No,N,4.0,WNW,30.0,WNW,88.34,BadgerysCreek,1009.9
0.0,21.0,1006.8,51.0,86.53999999999999,2013-09-26,No,49.28,74.0,69.08,No,N,9.0,W,39.0,W,75.56,BadgerysCreek,1002.6
0.0,19.0,1015.6,40.0,75.92,2013-09-27,No,39.92,30.0,61.7,No,W,6.0,NNE,9.0,E,74.66,BadgerysCreek,1020.2
0.0,17.0,1005.9,52.0,83.3,2013-09-28,No,41.18,72.0,63.86,No,N,13.0,WNW,22.0,WNW,80.96,BadgerysCreek,1010.7
0.0,23.0,1013.5,35.0,77.18,2013-09-29,No,51.98,44.0,66.56,No,SW,15.0,NE,7.0,WSW,76.28,BadgerysCreek,1017.3
0.0,18.0,1010.1,59.0,88.16,2013-09-30,No,41.9,30.0,62.959999999999994,No,NNE,9.0,NNW,7.0,WNW,87.26,BadgerysCreek,1016.5
0.0,32.0,1004.2,47.0,91.4,2013-10-01,No,51.98,91.0,69.44,No,N,11.0,NNW,39.0,WNW,79.52,BadgerysCreek,1003.8
0.0,24.0,1007.4,41.0,78.25999999999999,2013-10-02,No,41.0,46.0,63.5,No,NNW,13.0,WNW,28.0,NW,77.72,BadgerysCreek,1015.5
0.0,41.0,1014.7,45.0,66.74000000000001,2013-10-03,No,53.24,56.0,62.6,No,SW,31.0,SSW,26.0,SSW,60.62,BadgerysCreek,1010.8
0.2,29.0,1018.2,50.0,70.34,2013-10-04,No,41.9,28.0,58.459999999999994,No,SW,19.0,SW,4.0,SW,69.25999999999999,BadgerysCreek,1022.7
0.0,24.0,1010.1,56.0,85.1,2013-10-05,No,40.46,17.0,61.519999999999996,No,NNE,4.0,NNE,4.0,NW,81.68,BadgerysCreek,1016.5
0.0,15.0,1004.6,50.0,91.22,2013-10-06,No,46.4,56.0,64.22,No,N,4.0,NW,28.0,W,90.32,BadgerysCreek,1010.3
0.0,47.0,1009.9,59.0,72.5,2013-10-07,No,56.120000000000005,37.0,62.78,No,SSW,13.0,ESE,22.0,SW,67.64,BadgerysCreek,1011.4
0.0,47.0,1015.3,66.0,71.42,2013-10-08,No,48.2,37.0,61.16,No,SSW,4.0,SSE,20.0,SE,68.72,BadgerysCreek,1013.9
0.0,23.0,1012.8,73.0,89.41999999999999,2013-10-09,No,41.9,26.0,57.2,No,N,2.0,NNE,11.0,N,84.91999999999999,BadgerysCreek,1019.1
0.0,9.0,1003.3,34.0,97.16,2013-10-10,No,50.72,56.0,72.5,No,NE,9.0,NW,30.0,NW,96.8,BadgerysCreek,1009.6
0.0,35.0,1011.3,69.0,78.98,2013-10-11,No,57.02,31.0,67.64,No,ESE,7.0,NE,13.0,SSE,76.64,BadgerysCreek,1013.0
0.0,21.0,1008.4,61.0,88.88000000000001,2013-10-12,No,45.86,35.0,63.32,No,ESE,2.0,ENE,9.0,E,85.82,BadgerysCreek,1015.9
0.0,9.0,996.7,67.0,93.74,2013-10-13,No,54.86,80.0,65.3,No,E,2.0,WNW,43.0,WNW,91.58000000000001,BadgerysCreek,1002.6
0.0,33.0,1014.0,45.0,68.54,2013-10-14,No,52.879999999999995,44.0,58.459999999999994,No,WSW,26.0,S,17.0,WSW,66.38,BadgerysCreek,1014.6
0.0,18.0,1017.9,49.0,77.72,2013-10-15,No,40.1,28.0,56.66,No,N,4.0,NE,7.0,WSW,74.48,BadgerysCreek,1022.6
