pressure.3.pm,wind.gust.speed,max.temp.f,humidity.3.pm,humidity.9.am,rainfall,temp.9.am.f,date,pressure.9.am,temp.3.pm.f,min.temp.f,wind.speed.3.pm,wind.dir.9.am,cloud.9.am,location,wind.dir.3.pm,cloud.3.pm,wind.gust.dir,wind.speed.9.am,rain.today,rain.tomorrow
1010.9,28.0,73.58,38.0,78.0,0.0,53.6,2013-10-12,1016.3,71.42,41.36,9.0,E,,Albury,N,,N,6.0,No,No
1001.6,61.0,76.46,61.0,70.0,0.0,58.28,2013-10-13,1001.9,62.6,44.239999999999995,35.0,,,Albury,W,8.0,W,0.0,No,Yes
1018.5,44.0,59.9,49.0,77.0,2.2,46.58,2013-10-14,1018.4,56.66,40.28,24.0,WNW,1.0,Albury,WSW,7.0,WNW,15.0,Yes,No
1020.9,30.0,68.18,42.0,81.0,0.0,48.74,2013-10-15,1024.5,64.75999999999999,36.5,6.0,ESE,,Albury,S,3.0,NNE,2.0,No,No
1009.8,50.0,77.9,21.0,75.0,0.0,52.16,2013-10-16,1017.4,75.92,38.839999999999996,35.0,ESE,,Albury,NNW,,N,6.0,No,No
1012.0,69.0,63.86,43.0,62.0,0.0,57.02,2013-10-17,1006.3,58.64,52.16,46.0,WNW,8.0,Albury,WNW,1.0,WNW,26.0,No,No
1025.3,22.0,66.02,40.0,72.0,0.0,47.48,2013-10-18,1027.1,64.22,33.44,11.0,SE,,Albury,NNW,,E,6.0,No,No
1021.7,28.0,76.46,26.0,75.0,0.0,54.86,2013-10-19,1027.2,74.66,38.48,13.0,E,,Albury,ENE,,E,11.0,No,No
1014.6,33.0,85.46000000000001,29.0,67.0,0.0,57.02,2013-10-20,1019.4,83.84,45.32,19.0,SSE,,Albury,ENE,,ENE,6.0,No,No
1012.1,33.0,81.68,45.0,64.0,0.0,65.84,2013-10-21,1013.7,79.88,51.44,9.0,SSE,,Albury,E,,WSW,7.0,No,Yes
1007.4,52.0,79.16,60.0,81.0,2.8,66.38,2013-10-22,1011.1,78.25999999999999,60.8,24.0,,,Albury,ENE,2.0,NW,0.0,Yes,Yes
1010.5,46.0,64.75999999999999,87.0,90.0,2.6,56.84,2013-10-23,1008.4,58.28,55.94,20.0,NW,8.0,Albury,WNW,8.0,NW,17.0,Yes,No
1019.2,56.0,61.7,37.0,62.0,0.4,50.18,2013-10-24,1017.6,57.56,46.22,22.0,WSW,6.0,Albury,WSW,8.0,W,26.0,No,No
1022.8,35.0,63.5,45.0,64.0,0.0,50.0,2013-10-25,1025.5,60.26,35.78,26.0,WNW,,Albury,WNW,7.0,WNW,7.0,No,No
1022.3,37.0,67.46,46.0,61.0,0.0,55.22,2013-10-26,1024.2,65.66,41.0,19.0,W,,Albury,WSW,2.0,WNW,11.0,No,No
1020.6,22.0,70.34,36.0,68.0,0.0,53.42,2013-10-27,1023.8,68.54,41.54,13.0,SSE,,Albury,WSW,,NNW,6.0,No,No
1012.1,30.0,76.28,50.0,65.0,0.0,60.8,2013-10-28,1017.8,70.88,51.08,17.0,ESE,,Albury,SSE,,ENE,9.0,No,No
1011.3,46.0,72.68,48.0,54.0,0.0,64.22,2013-10-29,1009.6,67.82,48.92,17.0,SE,,Albury,SSE,8.0,SSE,24.0,No,No
1017.9,31.0,74.3,34.0,61.0,0.0,56.48,2013-10-30,1020.4,71.6,42.8,11.0,SSE,,Albury,NW,,W,9.0,No,No
1018.8,28.0,77.36,28.0,70.0,0.0,58.82,2013-10-31,1021.0,75.74000000000001,43.34,19.0,ESE,,Albury,W,,W,4.0,No,No
1018.1,30.0,82.22,24.0,69.0,0.0,60.440000000000005,2013-11-01,1022.2,81.14,45.68,9.0,SE,,Albury,NE,,N,7.0,No,No
1015.0,26.0,82.22,45.0,65.0,0.0,62.24,2013-11-02,1017.8,75.02,47.48,11.0,ESE,,Albury,SSE,5.0,W,6.0,No,No
1016.0,67.0,69.98,34.0,67.0,0.0,60.980000000000004,2013-11-03,1013.1,67.1,50.18,35.0,WNW,,Albury,WSW,1.0,WSW,30.0,No,No
1024.6,30.0,68.54,33.0,46.0,0.0,53.42,2013-11-04,1026.0,66.2,37.58,15.0,SSE,,Albury,SE,,W,13.0,No,No
1023.3,33.0,78.08,18.0,58.0,0.0,56.3,2013-11-05,1027.9,74.12,43.34,9.0,S,,Albury,SW,,SE,7.0,No,No
1016.1,31.0,85.28,13.0,58.0,0.0,62.24,2013-11-06,1021.7,83.66,44.42,13.0,SSE,,Albury,NW,,NNW,7.0,No,No
1009.4,22.0,93.74,22.0,48.0,0.0,65.84,2013-11-07,1014.9,91.76,48.02,4.0,SSE,,Albury,WNW,2.0,SSE,4.0,No,No
1002.9,48.0,87.61999999999999,23.0,62.0,0.0,72.14,2013-11-08,1006.4,86.0,63.86,30.0,ESE,,Albury,N,,W,2.0,No,No
1011.9,43.0,71.42,35.0,62.0,0.0,58.82,2013-11-09,1012.0,67.28,48.74,26.0,WSW,,Albury,WNW,2.0,WSW,22.0,No,No
1015.8,43.0,70.34,50.0,52.0,0.0,57.2,2013-11-10,1018.0,66.92,50.9,24.0,SSE,8.0,Albury,SE,1.0,ESE,20.0,No,Yes
1019.0,46.0,62.78,61.0,57.0,5.8,57.379999999999995,2013-11-11,1020.7,60.62,51.08,26.0,SE,8.0,Albury,SSE,8.0,SE,17.0,Yes,Yes
1011.4,46.0,65.48,65.0,75.0,4.4,57.74,2013-11-12,1015.0,62.78,53.78,26.0,SSE,8.0,Albury,W,8.0,W,11.0,Yes,No
1015.1,31.0,62.959999999999994,55.0,86.0,0.4,51.8,2013-11-13,1015.7,59.540000000000006,50.18,22.0,WNW,8.0,Albury,WNW,8.0,NNW,13.0,No,No
1014.9,35.0,70.7,48.0,69.0,0.0,57.92,2013-11-14,1016.4,67.46,46.76,15.0,W,5.0,Albury,WNW,7.0,SW,9.0,No,No
1013.8,35.0,77.18,34.0,69.0,0.0,56.120000000000005,2013-11-15,1016.5,74.12,41.18,11.0,SSW,,Albury,SW,4.0,WSW,7.0,No,No
1012.7,54.0,78.8,32.0,55.0,0.0,63.32,2013-11-16,1016.0,75.74000000000001,54.32,11.0,SSE,2.0,Albury,SE,,NE,20.0,No,No
1013.9,24.0,80.96,35.0,61.0,0.0,62.059999999999995,2013-11-17,1017.6,74.48,48.379999999999995,13.0,ESE,,Albury,SSE,1.0,ESE,9.0,No,No
1011.8,31.0,83.12,33.0,58.0,0.0,66.2,2013-11-18,1016.2,80.78,49.1,15.0,ESE,,Albury,WSW,,NW,4.0,No,No
1008.5,22.0,87.98,24.0,55.0,0.0,67.64,2013-11-19,1013.4,86.36,50.36,7.0,E,,Albury,E,,W,6.0,No,No
1005.9,59.0,92.66,14.0,57.0,0.0,70.16,2013-11-20,1009.9,91.76,52.34,13.0,SE,,Albury,N,,NW,7.0,No,No
1007.7,31.0,80.96,50.0,63.0,0.0,67.1,2013-11-21,1010.3,77.0,62.24,11.0,NNE,6.0,Albury,NW,1.0,WSW,2.0,No,No
1005.4,46.0,80.78,21.0,54.0,0.0,67.1,2013-11-22,1007.6,78.8,51.08,22.0,WSW,,Albury,WNW,,W,7.0,No,No
1004.2,33.0,74.66,36.0,54.0,0.0,63.68,2013-11-23,1006.9,72.32,46.58,17.0,W,,Albury,NW,7.0,W,7.0,No,No
1005.7,50.0,78.98,29.0,58.0,0.0,61.7,2013-11-24,1008.1,76.1,47.48,19.0,WSW,,Albury,SW,2.0,SE,9.0,No,No
1009.3,48.0,80.06,30.0,50.0,0.0,66.92,2013-11-25,1010.7,77.36,52.7,24.0,SSE,,Albury,SE,,ESE,24.0,No,No
1012.8,33.0,85.46000000000001,25.0,49.0,0.0,62.059999999999995,2013-11-26,1016.7,82.58,46.76,17.0,ESE,,Albury,W,,WSW,4.0,No,No
1012.6,31.0,90.68,22.0,58.0,0.0,67.64,2013-11-27,1016.5,86.9,50.9,15.0,S,,Albury,S,,W,9.0,No,No
1002.8,76.0,95.72,13.0,56.0,0.0,73.58,2013-11-28,1008.3,89.41999999999999,57.56,33.0,SSE,,Albury,WNW,1.0,NNW,7.0,No,No
1008.6,33.0,78.08,27.0,37.0,0.0,66.38,2013-11-29,1008.6,77.0,55.58,17.0,SSE,,Albury,SSW,2.0,WNW,17.0,No,No
1017.1,26.0,81.5,16.0,41.0,0.0,61.16,2013-11-30,1018.9,76.82,48.2,7.0,SSE,,Albury,E,,WNW,17.0,No,No
1019.8,33.0,86.72,23.0,46.0,0.0,69.08,2013-12-01,1022.9,84.38000000000001,49.82,13.0,ENE,,Albury,WNW,,E,20.0,No,No
1015.2,28.0,93.91999999999999,19.0,38.0,0.0,76.46,2013-12-02,1020.4,91.4,60.08,11.0,NE,,Albury,NE,,NE,13.0,No,No
1009.3,44.0,98.78,15.0,47.0,0.0,78.44,2013-12-03,1013.9,94.64,59.18,30.0,SSE,,Albury,NW,,W,9.0,No,No
1002.3,54.0,74.66,93.0,62.0,0.0,73.22,2013-12-04,1004.0,64.94,70.7,7.0,S,1.0,Albury,S,8.0,NW,9.0,No,Yes
1001.3,56.0,63.5,60.0,90.0,29.4,50.18,2013-12-05,1000.8,58.28,50.18,28.0,WNW,8.0,Albury,W,6.0,WSW,20.0,Yes,Yes
1015.9,43.0,68.72,32.0,62.0,3.2,53.24,2013-12-06,1015.4,66.92,42.44,22.0,WSW,,Albury,WSW,2.0,WNW,11.0,Yes,No
1018.3,44.0,78.98,28.0,63.0,0.0,59.9,2013-12-07,1020.9,76.64,45.86,13.0,SE,,Albury,WNW,,ENE,7.0,No,No
1011.3,31.0,89.78,20.0,55.0,0.0,65.12,2013-12-08,1016.7,86.72,50.36,13.0,SE,,Albury,NW,,N,9.0,No,No
1001.4,50.0,86.72,31.0,56.0,0.0,71.78,2013-12-09,1006.2,84.56,64.58,22.0,E,,Albury,W,1.0,WSW,6.0,No,No
1008.1,44.0,72.32,35.0,60.0,0.0,59.0,2013-12-10,1008.7,68.0,53.78,30.0,WNW,5.0,Albury,W,5.0,W,19.0,No,No
1008.8,43.0,76.1,33.0,43.0,0.0,63.5,2013-12-11,1010.0,71.6,51.620000000000005,19.0,W,1.0,Albury,W,5.0,W,20.0,No,No
1009.8,35.0,81.68,22.0,55.0,0.0,63.86,2013-12-12,1012.6,79.52,49.82,24.0,SSE,,Albury,W,,W,2.0,No,No
1010.5,37.0,86.36,29.0,47.0,0.0,67.28,2013-12-13,1012.9,84.02,52.16,22.0,SE,,Albury,WNW,,W,6.0,No,No
1013.2,33.0,85.1,19.0,56.0,0.0,70.34,2013-12-14,1014.9,83.12,57.92,19.0,WSW,,Albury,WSW,,NW,6.0,No,No
1014.7,41.0,87.98,31.0,48.0,0.0,68.18,2013-12-15,1018.0,83.3,55.04,11.0,SSE,,Albury,NW,,SW,13.0,No,No
1015.1,43.0,91.22,28.0,51.0,0.0,73.75999999999999,2013-12-16,1018.1,88.7,60.440000000000005,7.0,SE,,Albury,NNE,,SSW,7.0,No,No
1016.3,30.0,93.2,29.0,54.0,0.0,76.46,2013-12-17,1019.5,89.24,62.42,9.0,E,,Albury,ESE,4.0,N,7.0,No,No
1016.2,28.0,99.68,17.0,41.0,0.0,80.6,2013-12-18,1020.2,97.52,65.84,13.0,SE,,Albury,ESE,,ENE,15.0,No,No
1013.5,37.0,103.46000000000001,17.0,34.0,0.0,85.82,2013-12-19,1018.3,102.56,66.56,11.0,N,,Albury,NNW,,NNW,20.0,No,No
1009.9,46.0,105.26,14.0,45.0,0.2,83.48,2013-12-20,1015.1,102.56,71.96,17.0,SSE,,Albury,NW,,SW,7.0,No,No
1008.0,54.0,104.9,12.0,40.0,0.0,80.42,2013-12-21,1012.0,101.84,74.66,33.0,SSE,,Albury,NW,,WNW,19.0,No,No
1006.6,39.0,97.52,22.0,36.0,0.0,84.91999999999999,2013-12-22,1007.7,95.0,77.36,22.0,ENE,,Albury,WSW,,SW,15.0,No,Yes
1011.0,37.0,75.02,68.0,93.0,5.2,64.94,2013-12-23,1010.7,69.44,64.94,19.0,WNW,8.0,Albury,NW,3.0,NW,20.0,Yes,Yes
1015.2,20.0,84.38000000000001,24.0,75.0,13.0,63.68,2013-12-24,1017.8,79.88,52.879999999999995,9.0,E,,Albury,SW,,SSE,6.0,Yes,No
1013.3,28.0,84.38000000000001,44.0,64.0,0.0,68.54,2013-12-25,1016.0,79.34,60.26,9.0,E,,Albury,N,,NNE,2.0,No,No
1008.7,52.0,87.44,28.0,61.0,0.0,72.32,2013-12-26,1013.4,85.64,58.82,11.0,ESE,,Albury,NNE,1.0,SW,7.0,No,Yes
1007.7,24.0,90.5,25.0,57.0,1.4,69.44,2013-12-27,1011.1,87.44,57.2,7.0,SSE,,Albury,SE,,SSE,7.0,Yes,No
1003.7,39.0,98.78,18.0,57.0,0.0,73.75999999999999,2013-12-28,1008.3,94.46000000000001,57.92,15.0,SE,,Albury,NW,,W,6.0,No,No
1010.6,35.0,87.61999999999999,14.0,27.0,0.0,67.82,2013-12-29,1011.8,82.22,60.980000000000004,13.0,SE,,Albury,S,,WNW,15.0,No,No
1010.4,41.0,87.61999999999999,18.0,50.0,0.0,68.54,2013-12-30,1014.0,84.74,53.06,9.0,NNE,,Albury,WNW,,WNW,11.0,No,No
1011.5,43.0,88.52,14.0,43.0,0.0,67.46,2013-12-31,1013.3,86.9,50.72,22.0,SSE,,Albury,WSW,,WSW,7.0,No,No
1008.6,43.0,81.32,38.0,56.0,0.0,68.54,2014-01-01,1011.1,78.62,53.6,20.0,SSE,,Albury,ENE,1.0,WNW,11.0,No,No
1005.8,31.0,81.86,22.0,61.0,0.0,72.14,2014-01-02,1006.1,79.52,62.059999999999995,20.0,WNW,1.0,Albury,WNW,1.0,W,6.0,No,No
999.1,44.0,87.08000000000001,32.0,40.0,0.2,72.14,2014-01-03,1003.1,81.5,66.02,15.0,ENE,8.0,Albury,W,8.0,WSW,6.0,No,No
1005.7,46.0,78.08,28.0,46.0,0.0,62.24,2014-01-04,1006.8,75.56,55.58,19.0,WSW,,Albury,W,4.0,W,24.0,No,No
1004.5,65.0,84.91999999999999,24.0,50.0,0.0,65.66,2014-01-05,1009.4,84.02,47.120000000000005,30.0,SE,,Albury,NW,1.0,WNW,6.0,No,No
1013.4,56.0,74.66,27.0,42.0,0.0,60.8,2014-01-06,1013.2,73.4,53.78,24.0,WSW,,Albury,SW,,WSW,28.0,No,No
1016.4,41.0,81.5,23.0,43.0,0.0,62.059999999999995,2014-01-07,1019.5,77.36,49.64,13.0,S,,Albury,SSE,,SSE,17.0,No,No
1017.1,33.0,86.72,26.0,42.0,0.0,66.02,2014-01-08,1021.0,82.94,57.56,11.0,SSE,,Albury,SE,,SE,20.0,No,No
1019.1,31.0,84.2,38.0,48.0,0.0,69.98,2014-01-09,1020.8,80.24000000000001,62.42,15.0,NE,8.0,Albury,NE,1.0,NE,17.0,No,Yes
1016.6,28.0,92.48,27.0,54.0,1.4,72.14,2014-01-10,1020.5,88.7,57.92,13.0,,,Albury,ESE,,NNE,0.0,Yes,No
1014.9,30.0,97.7,26.0,55.0,0.0,76.46,2014-01-11,1018.6,93.91999999999999,61.7,13.0,E,,Albury,W,,WSW,7.0,No,No
1013.1,30.0,102.02,13.0,37.0,0.0,80.6,2014-01-12,1016.4,99.5,65.84,7.0,SSE,,Albury,W,,SSE,15.0,No,No
1013.8,46.0,102.2,17.0,46.0,0.0,79.52,2014-01-13,1017.6,98.41999999999999,62.78,7.0,NE,,Albury,NNE,,ESE,11.0,No,No
1014.5,33.0,106.16,19.0,44.0,0.0,80.42,2014-01-14,1018.3,102.2,65.48,9.0,SE,,Albury,NNE,,NNW,7.0,No,No
1015.1,28.0,107.24,15.0,47.0,0.0,83.66,2014-01-15,1019.4,105.08000000000001,69.8,11.0,SSE,,Albury,SSW,,SSE,7.0,No,No
1012.2,35.0,110.48,12.0,34.0,0.0,89.24,2014-01-16,1016.6,107.06,73.4,13.0,E,,Albury,SSW,,N,9.0,No,No
1007.9,33.0,108.68,11.0,37.0,0.0,85.28,2014-01-17,1012.7,106.7,71.06,19.0,SSE,,Albury,NE,,NE,11.0,No,No
1006.2,39.0,106.16,15.0,27.0,0.0,89.78,2014-01-18,1008.9,102.02,71.6,30.0,ESE,,Albury,W,,WSW,11.0,No,No
1003.9,37.0,100.22,21.0,50.0,0.0,79.7,2014-01-19,1008.1,97.52,70.34,19.0,S,1.0,Albury,W,,NW,6.0,No,No
1004.5,52.0,93.56,25.0,55.0,0.0,76.1,2014-01-20,1007.4,88.88000000000001,66.2,11.0,SSE,,Albury,SE,,SSE,9.0,No,No
1006.3,41.0,91.76,26.0,54.0,0.0,74.12,2014-01-21,1008.6,86.18,64.22,19.0,NE,,Albury,WSW,,SW,7.0,No,No
1014.7,39.0,91.94,20.0,43.0,0.0,70.52,2014-01-22,1016.7,87.8,60.440000000000005,19.0,SSE,,Albury,SSE,,ESE,20.0,No,No
1014.8,31.0,94.1,23.0,45.0,0.0,72.32,2014-01-23,1020.0,89.78,61.16,11.0,NE,,Albury,S,,NNE,17.0,No,Yes
1006.7,41.0,74.12,86.0,84.0,2.8,68.9,2014-01-24,1010.8,69.25999999999999,68.18,15.0,NW,8.0,Albury,NW,8.0,NE,20.0,Yes,Yes
1014.4,35.0,78.62,33.0,52.0,31.0,64.04,2014-01-25,1014.3,75.74000000000001,55.94,19.0,S,,Albury,SE,,ESE,11.0,Yes,No
1019.5,28.0,84.91999999999999,24.0,53.0,0.0,64.58,2014-01-26,1021.8,79.52,54.32,9.0,SSE,,Albury,SE,,SSE,11.0,No,No
1018.1,28.0,90.86,27.0,52.0,0.0,72.32,2014-01-27,1021.4,87.26,58.64,9.0,ENE,,Albury,WNW,,NNE,9.0,No,No
1013.4,31.0,97.88000000000001,22.0,63.0,0.0,72.86,2014-01-28,1018.4,94.1,61.519999999999996,11.0,S,,Albury,NE,,N,7.0,No,No
1011.1,39.0,105.08000000000001,18.0,51.0,0.0,80.06,2014-01-29,1015.2,102.74,65.84,13.0,E,,Albury,NNW,,NNW,7.0,No,No
1012.0,35.0,103.46000000000001,17.0,49.0,0.0,79.88,2014-01-30,1015.3,98.96000000000001,69.08,15.0,SE,,Albury,NE,,N,9.0,No,No
1008.3,44.0,107.06,16.0,50.0,0.0,83.48,2014-01-31,1011.8,105.44,71.24000000000001,13.0,SSE,,Albury,W,,W,9.0,No,No
1007.4,39.0,106.88000000000001,15.0,51.0,0.0,82.4,2014-02-01,1010.9,104.36,73.75999999999999,11.0,SSE,,Albury,NW,,W,7.0,No,No
1006.7,28.0,105.98,14.0,43.0,0.0,81.5,2014-02-02,1010.1,103.46000000000001,69.25999999999999,15.0,SSE,,Albury,S,,NNE,7.0,No,No
1006.7,57.0,104.9,17.0,34.0,0.0,87.44,2014-02-03,1010.1,100.76,68.9,13.0,NE,,Albury,N,,W,15.0,No,Yes
1014.1,48.0,89.41999999999999,24.0,25.0,1.2,72.14,2014-02-04,1014.3,86.53999999999999,69.8,24.0,SSE,,Albury,SSE,,SE,28.0,Yes,No
1017.2,33.0,87.61999999999999,26.0,45.0,0.0,67.82,2014-02-05,1020.9,83.66,62.059999999999995,11.0,SSE,,Albury,S,,NNE,11.0,No,No
1013.0,31.0,92.66,27.0,46.0,0.0,68.18,2014-02-06,1018.4,86.9,61.88,9.0,NNE,,Albury,S,,NE,19.0,No,No
1011.4,37.0,98.24,18.0,57.0,0.0,73.58,2014-02-07,1014.5,94.82,62.059999999999995,9.0,SE,,Albury,NE,,SSW,7.0,No,No
1011.4,33.0,104.18,13.0,49.0,0.0,77.54,2014-02-08,1014.9,100.94,65.12,17.0,E,,Albury,NW,,N,7.0,No,No
1010.4,63.0,107.6,10.0,31.0,0.0,84.91999999999999,2014-02-09,1014.7,105.44,65.84,24.0,ESE,,Albury,N,,NNW,7.0,No,No
1012.3,28.0,98.24,19.0,46.0,0.0,74.3,2014-02-10,1015.2,95.18,65.48,15.0,SSE,,Albury,WSW,,W,15.0,No,No
1010.6,30.0,98.41999999999999,17.0,56.0,0.0,68.36,2014-02-11,1014.5,95.0,57.02,19.0,SE,,Albury,W,,SW,9.0,No,No
1011.4,19.0,97.16,24.0,54.0,0.0,71.96,2014-02-12,1013.8,93.91999999999999,62.6,11.0,SSE,,Albury,SSE,,SE,6.0,No,No
1009.1,22.0,88.16,39.0,57.0,0.0,76.82,2014-02-13,1012.1,85.82,71.24000000000001,13.0,NW,,Albury,SSE,,S,11.0,No,No
1003.5,28.0,87.08000000000001,33.0,62.0,0.0,75.2,2014-02-14,1006.1,86.18,70.34,13.0,SE,,Albury,WSW,,WSW,9.0,No,Yes
994.8,20.0,73.58,98.0,99.0,21.8,68.18,2014-02-15,998.9,71.6,66.56,13.0,ENE,8.0,Albury,E,8.0,E,13.0,Yes,Yes
1001.2,43.0,88.52,34.0,76.0,7.0,72.5,2014-02-16,1001.4,86.0,68.0,26.0,W,,Albury,WSW,,W,11.0,Yes,No
1010.4,31.0,85.82,33.0,61.0,0.0,65.48,2014-02-17,1013.0,81.68,55.4,7.0,SSE,,Albury,S,,SE,9.0,No,No
1005.8,35.0,92.11999999999999,32.0,72.0,0.0,66.92,2014-02-18,1010.2,87.08000000000001,59.540000000000006,17.0,SE,4.0,Albury,NNE,2.0,N,6.0,No,No
996.2,83.0,90.14,31.0,63.0,0.0,74.3,2014-02-19,1000.7,86.18,64.58,30.0,E,2.0,Albury,W,,WNW,6.0,No,Yes
1011.4,46.0,73.04,30.0,80.0,1.6,56.48,2014-02-20,1010.1,70.52,52.879999999999995,24.0,WNW,8.0,Albury,W,1.0,W,13.0,Yes,No
1016.5,35.0,80.24000000000001,33.0,59.0,0.0,57.74,2014-02-21,1018.7,76.46,47.120000000000005,7.0,W,,Albury,WSW,,WNW,15.0,No,No
1017.8,24.0,85.64,32.0,68.0,0.0,63.5,2014-02-22,1020.2,82.4,51.08,15.0,S,,Albury,W,,SW,7.0,No,No
1018.1,20.0,88.52,32.0,53.0,0.0,66.38,2014-02-23,1021.4,85.82,55.58,9.0,ESE,,Albury,SW,,S,6.0,No,No
1015.9,24.0,91.4,27.0,61.0,0.0,67.82,2014-02-24,1019.6,87.44,58.1,11.0,,,Albury,SSE,,S,0.0,No,No
1008.9,54.0,94.28,23.0,63.0,0.0,69.08,2014-02-25,1014.3,89.78,58.64,20.0,SSE,,Albury,N,6.0,WNW,2.0,No,No
1008.1,41.0,88.52,45.0,74.0,0.0,68.36,2014-02-26,1009.5,86.18,63.5,19.0,,,Albury,NNW,8.0,WSW,0.0,No,No
1014.9,33.0,87.08000000000001,25.0,66.0,0.0,63.5,2014-02-27,1016.7,85.1,51.44,13.0,SSE,,Albury,SSE,,SW,4.0,No,No
1019.2,31.0,81.86,47.0,58.0,0.0,67.28,2014-02-28,1020.2,79.34,61.519999999999996,17.0,SSE,2.0,Albury,NNE,8.0,NNE,15.0,No,Yes
1018.0,50.0,80.96,54.0,94.0,8.8,65.3,2014-03-01,1020.9,77.0,62.6,7.0,,8.0,Albury,WNW,6.0,NE,0.0,Yes,No
1018.4,20.0,86.0,36.0,83.0,0.0,66.2,2014-03-02,1020.5,82.22,60.440000000000005,9.0,S,1.0,Albury,S,,NE,11.0,No,No
1021.1,19.0,90.14,33.0,68.0,0.0,67.64,2014-03-03,1024.0,85.46000000000001,60.62,9.0,SSE,,Albury,SE,,SE,6.0,No,No
1019.9,41.0,89.96000000000001,34.0,63.0,0.0,70.16,2014-03-04,1024.5,86.72,60.62,4.0,SE,,Albury,E,1.0,SSE,6.0,No,No
1013.9,28.0,88.7,44.0,76.0,0.2,71.78,2014-03-05,1017.2,85.28,67.46,7.0,NE,1.0,Albury,ENE,7.0,N,13.0,No,No
1014.4,41.0,90.68,35.0,76.0,0.2,70.88,2014-03-06,1017.0,90.68,60.980000000000004,19.0,ENE,6.0,Albury,NNW,3.0,WNW,2.0,No,No
1018.4,30.0,84.38000000000001,22.0,60.0,0.0,61.7,2014-03-07,1020.1,82.4,50.36,17.0,,,Albury,WNW,,SSW,0.0,No,No
1017.4,61.0,90.5,25.0,59.0,0.0,68.9,2014-03-08,1020.8,89.06,55.94,15.0,,,Albury,NNW,1.0,NE,0.0,No,No
1017.4,24.0,88.7,33.0,62.0,0.0,66.74000000000001,2014-03-09,1021.3,84.2,57.2,13.0,SE,,Albury,NNE,2.0,ENE,7.0,No,No
1018.8,28.0,94.1,29.0,62.0,0.0,69.44,2014-03-10,1022.1,90.14,58.82,11.0,ESE,,Albury,SSE,,E,7.0,No,No
1017.2,50.0,93.74,27.0,59.0,0.0,72.5,2014-03-11,1021.2,91.76,65.48,19.0,,4.0,Albury,NNW,,WNW,0.0,No,Yes
1015.2,31.0,86.18,33.0,90.0,2.8,68.0,2014-03-12,1017.9,84.38000000000001,66.2,19.0,SSE,8.0,Albury,WNW,1.0,NW,6.0,Yes,No
1015.3,20.0,84.38000000000001,42.0,77.0,0.0,59.72,2014-03-13,1018.8,81.5,53.78,11.0,,,Albury,SSE,,SSW,0.0,No,No
1011.7,37.0,89.41999999999999,18.0,68.0,0.0,66.02,2014-03-14,1015.5,87.8,57.92,24.0,,,Albury,NNW,,NNW,0.0,No,No
1004.5,63.0,87.8,28.0,59.0,0.0,63.86,2014-03-15,1009.8,83.84,54.68,24.0,SSE,,Albury,NW,8.0,NNW,6.0,No,Yes
1008.0,48.0,68.0,38.0,70.0,2.6,57.92,2014-03-16,1007.9,66.56,55.4,26.0,WNW,,Albury,W,8.0,WNW,24.0,Yes,No
1015.1,37.0,77.18,47.0,77.0,0.0,58.82,2014-03-17,1016.4,73.75999999999999,48.92,13.0,SE,8.0,Albury,NW,8.0,NW,7.0,No,No
1019.7,31.0,82.04,42.0,87.0,0.0,62.6,2014-03-18,1020.4,77.36,55.04,19.0,S,6.0,Albury,W,1.0,WNW,4.0,No,No
1022.7,28.0,85.1,25.0,70.0,0.0,61.7,2014-03-19,1025.1,81.32,49.82,13.0,,,Albury,SE,,SSW,0.0,No,No
1020.6,24.0,90.5,31.0,59.0,0.0,60.8,2014-03-20,1025.6,86.72,50.54,9.0,,,Albury,S,1.0,SE,0.0,No,No
1015.1,72.0,87.44,56.0,54.0,0.0,74.84,2014-03-21,1019.1,74.3,60.8,35.0,ENE,,Albury,NNW,8.0,NNW,13.0,No,Yes
1016.2,24.0,77.9,30.0,85.0,4.4,64.4,2014-03-22,1017.1,75.02,57.2,15.0,,,Albury,W,,W,0.0,Yes,No
1015.7,35.0,73.75999999999999,33.0,81.0,0.0,56.3,2014-03-23,1017.6,72.5,47.48,15.0,,,Albury,NW,,W,0.0,No,No
1017.0,24.0,69.25999999999999,49.0,78.0,0.0,56.84,2014-03-24,1017.3,67.82,51.08,9.0,S,,Albury,NNE,4.0,NE,7.0,No,Yes
1019.6,31.0,81.14,45.0,79.0,2.4,62.959999999999994,2014-03-25,1021.1,79.34,56.84,20.0,SSE,3.0,Albury,SSE,,SE,9.0,Yes,No
1021.4,24.0,71.42,78.0,83.0,0.0,63.32,2014-03-26,1023.8,70.16,57.92,9.0,W,8.0,Albury,SSE,8.0,SE,2.0,No,Yes
1016.1,28.0,79.16,68.0,100.0,16.6,64.94,2014-03-27,1018.7,74.12,63.32,15.0,ENE,8.0,Albury,N,8.0,SE,9.0,Yes,No
1013.1,20.0,78.44,56.0,92.0,0.4,66.56,2014-03-28,1016.1,77.36,63.68,7.0,SE,8.0,Albury,SE,1.0,W,6.0,No,No
1015.5,19.0,80.06,60.0,81.0,0.0,63.86,2014-03-29,1016.9,75.38,58.28,11.0,SE,,Albury,W,,WNW,6.0,No,No
1020.8,22.0,67.46,98.0,86.0,0.4,64.94,2014-03-30,1020.4,62.78,56.84,9.0,SE,5.0,Albury,ESE,8.0,SSE,6.0,No,Yes
