Pressure_3_pm,Location,Temp_9_am_F,Wind_Speed_9_am,Rain_Tomorrow,Wind_Gust_Dir,Pressure_9_am,Max_Temp_F,Wind_Speed_3_pm,Min_Temp_F,Date,Rainfall,Wind_Dir_3_pm,Wind_Dir_9_am,Rain_Today,Humidity_3_pm,Wind_Gust_Speed,Temp_3_pm_F,Humidity_9_am
1017.6,Witchcliffe,47.120000000000005,6.0,No,ESE,1021.6,68.18,9.0,39.56,2013-05-25,0.0,E,SE,No,43.0,19.0,66.92,99.0
1014.2,Witchcliffe,48.92,0.0,No,WNW,1016.7,71.06,11.0,39.02,2013-05-26,0.0,WNW,,No,56.0,20.0,69.62,99.0
1010.6,Witchcliffe,59.0,6.0,Yes,WSW,1013.2,70.34,19.0,44.96,2013-05-27,0.0,NW,NNE,No,63.0,41.0,67.82,100.0
1017.2,Witchcliffe,54.5,0.0,No,SSW,1017.3,64.04,17.0,48.56,2013-05-28,11.0,SSE,,Yes,67.0,33.0,58.82,99.0
1012.4,Witchcliffe,52.879999999999995,0.0,Yes,W,1016.2,64.58,20.0,41.9,2013-05-29,0.4,NW,,No,58.0,54.0,63.86,99.0
1019.4,Witchcliffe,47.66,17.0,Yes,SSW,1016.7,55.58,24.0,45.32,2013-05-30,24.6,SSE,S,Yes,90.0,46.0,46.76,87.0
1030.1,Witchcliffe,45.32,0.0,No,SE,1029.8,60.26,19.0,39.2,2013-05-31,14.4,SSE,,Yes,55.0,39.0,58.1,99.0
1033.7,Witchcliffe,49.64,0.0,No,ESE,1035.5,61.16,13.0,38.839999999999996,2013-06-01,0.0,E,,No,64.0,31.0,59.540000000000006,99.0
1031.5,Witchcliffe,49.46,0.0,No,ENE,1036.1,61.7,13.0,40.64,2013-06-02,0.0,E,,No,67.0,30.0,59.0,98.0
1024.4,Witchcliffe,50.0,2.0,No,NNE,1028.9,63.32,9.0,39.38,2013-06-03,0.0,N,E,No,68.0,22.0,60.62,99.0
1017.0,Witchcliffe,53.42,7.0,Yes,SW,1020.2,67.1,13.0,48.02,2013-06-04,0.0,WNW,N,No,54.0,37.0,63.32,83.0
1017.0,Witchcliffe,59.9,7.0,Yes,WSW,1018.0,62.78,17.0,49.1,2013-06-05,9.0,W,WNW,Yes,68.0,39.0,61.34,76.0
1022.1,Witchcliffe,59.36,6.0,Yes,S,1022.7,65.66,15.0,57.02,2013-06-06,1.4,SW,SSW,Yes,68.0,43.0,62.42,80.0
1020.7,Witchcliffe,56.84,11.0,No,WNW,1024.3,64.58,13.0,49.46,2013-06-07,1.4,NW,N,Yes,64.0,28.0,63.14,99.0
1015.6,Witchcliffe,64.58,20.0,Yes,WNW,1017.9,66.56,19.0,56.84,2013-06-08,0.0,NW,NW,No,78.0,44.0,63.32,60.0
1014.4,Witchcliffe,61.88,7.0,Yes,WNW,1016.3,67.1,9.0,56.66,2013-06-09,12.6,NW,NNW,Yes,87.0,30.0,60.440000000000005,91.0
1023.6,Witchcliffe,54.5,0.0,No,SE,1023.2,64.22,7.0,45.68,2013-06-10,4.8,SSE,,Yes,67.0,22.0,60.8,99.0
1024.4,Witchcliffe,46.04,0.0,No,ENE,1027.8,62.059999999999995,7.0,36.32,2013-06-11,0.0,NE,,No,52.0,20.0,60.62,99.0
1018.3,Witchcliffe,47.120000000000005,9.0,No,NE,1022.0,63.68,0.0,37.76,2013-06-12,0.2,,ENE,No,52.0,20.0,63.32,86.0
1017.0,Witchcliffe,42.44,0.0,Yes,N,1019.0,60.980000000000004,9.0,36.32,2013-06-13,0.0,N,,No,73.0,19.0,59.0,99.0
1015.1,Witchcliffe,51.08,7.0,No,SSE,1017.2,65.3,11.0,42.44,2013-06-14,1.6,SE,ESE,Yes,55.0,17.0,64.75999999999999,86.0
1018.8,Witchcliffe,46.22,0.0,No,SSE,1020.7,64.04,7.0,36.86,2013-06-15,0.0,SE,,No,63.0,15.0,62.42,99.0
1017.7,Witchcliffe,53.78,11.0,Yes,NW,1020.6,65.3,6.0,38.3,2013-06-16,0.2,N,N,No,82.0,28.0,59.9,83.0
1019.2,Witchcliffe,54.14,0.0,Yes,SSW,1020.5,60.62,20.0,46.76,2013-06-17,6.2,SW,,Yes,75.0,37.0,55.22,86.0
1018.5,Witchcliffe,55.58,7.0,No,SW,1019.8,62.059999999999995,15.0,47.120000000000005,2013-06-18,5.4,SSW,S,Yes,76.0,39.0,58.64,91.0
1023.5,Witchcliffe,56.84,9.0,Yes,S,1023.6,63.14,15.0,44.06,2013-06-19,0.6,S,S,No,64.0,31.0,60.980000000000004,79.0
1024.9,Witchcliffe,52.34,0.0,No,SSE,1027.6,64.4,0.0,42.8,2013-06-20,8.0,,,Yes,82.0,19.0,59.72,99.0
1020.5,Witchcliffe,54.14,11.0,No,N,1023.9,63.14,17.0,43.519999999999996,2013-06-21,0.6,N,NNE,No,64.0,37.0,62.42,93.0
1013.6,Witchcliffe,57.2,19.0,Yes,NNW,1015.7,66.74000000000001,15.0,45.5,2013-06-22,0.0,NW,N,No,83.0,41.0,63.14,72.0
1005.7,Witchcliffe,57.379999999999995,20.0,Yes,NW,1008.8,60.980000000000004,9.0,56.3,2013-06-23,62.6,NNE,NNE,Yes,98.0,43.0,57.74,99.0
1007.4,Witchcliffe,60.62,22.0,Yes,NW,1009.5,66.56,26.0,52.34,2013-06-24,28.6,NW,NNW,Yes,67.0,67.0,64.75999999999999,89.0
1013.8,Witchcliffe,59.36,19.0,Yes,W,1012.9,63.68,13.0,55.58,2013-06-25,10.0,NNW,W,Yes,76.0,43.0,58.64,61.0
1018.9,Witchcliffe,54.5,4.0,Yes,WNW,1020.2,64.22,7.0,46.22,2013-06-26,3.6,NW,NNW,Yes,82.0,24.0,59.36,99.0
1020.1,Witchcliffe,55.04,9.0,No,W,1020.4,66.92,13.0,45.68,2013-06-27,3.8,WNW,N,Yes,66.0,35.0,66.2,99.0
1024.8,Witchcliffe,62.059999999999995,6.0,Yes,WNW,1025.2,67.1,7.0,50.54,2013-06-28,0.2,WNW,NW,No,89.0,39.0,62.42,65.0
1030.4,Witchcliffe,58.64,9.0,Yes,N,1031.1,65.3,15.0,50.0,2013-06-29,7.8,NW,N,Yes,97.0,26.0,61.34,100.0
1029.0,Witchcliffe,59.36,9.0,No,NNW,1031.8,67.46,17.0,53.06,2013-06-30,7.2,NW,N,Yes,59.0,37.0,66.2,100.0
1021.3,Witchcliffe,57.379999999999995,7.0,No,NW,1025.1,68.54,13.0,48.2,2013-07-01,0.2,WNW,N,No,63.0,31.0,64.4,94.0
1016.5,Witchcliffe,55.58,9.0,Yes,SSE,1019.4,67.1,20.0,45.68,2013-07-02,0.2,WNW,N,No,57.0,44.0,63.5,99.0
1020.2,Witchcliffe,51.44,17.0,Yes,SW,1020.7,58.459999999999994,24.0,46.4,2013-07-03,8.4,SW,S,Yes,60.0,46.0,56.3,89.0
1024.1,Witchcliffe,52.52,7.0,No,SSW,1024.7,60.08,19.0,48.2,2013-07-04,9.0,SSW,S,Yes,63.0,39.0,56.84,73.0
1022.9,Witchcliffe,47.3,7.0,No,N,1025.9,60.8,0.0,36.68,2013-07-05,0.8,,NNE,No,65.0,20.0,56.66,99.0
1026.9,Witchcliffe,46.94,7.0,No,E,1027.4,58.459999999999994,20.0,42.620000000000005,2013-07-06,0.0,SE,SE,No,61.0,31.0,55.76,99.0
1029.9,Witchcliffe,44.78,0.0,No,N,1032.6,59.72,6.0,34.34,2013-07-07,0.0,ENE,,No,51.0,22.0,58.28,96.0
1024.3,Witchcliffe,49.46,17.0,Yes,N,1029.5,61.88,17.0,39.92,2013-07-08,0.2,N,N,No,64.0,37.0,57.379999999999995,74.0
1013.5,Witchcliffe,58.1,20.0,Yes,WNW,1015.2,61.16,15.0,49.46,2013-07-09,5.8,WSW,WNW,Yes,61.0,56.0,60.62,89.0
1014.4,Witchcliffe,51.620000000000005,11.0,Yes,N,1017.4,60.62,13.0,46.4,2013-07-10,5.2,NNE,N,Yes,78.0,26.0,57.379999999999995,99.0
1014.0,Witchcliffe,53.78,0.0,No,SSE,1014.5,58.1,9.0,45.68,2013-07-11,1.8,SSE,,Yes,86.0,17.0,57.379999999999995,99.0
1016.3,Witchcliffe,52.52,0.0,No,ESE,1018.7,64.94,11.0,41.0,2013-07-12,0.2,SSE,,No,65.0,22.0,63.14,99.0
1013.6,Witchcliffe,52.34,15.0,Yes,N,1015.9,60.8,20.0,40.46,2013-07-13,0.0,N,N,No,89.0,31.0,59.540000000000006,99.0
1013.3,Witchcliffe,60.62,17.0,Yes,W,1015.4,67.28,24.0,52.34,2013-07-14,27.4,NNW,N,Yes,80.0,48.0,64.75999999999999,99.0
1011.1,Witchcliffe,60.440000000000005,15.0,Yes,NW,1012.0,64.94,20.0,60.26,2013-07-15,99.4,WNW,NW,Yes,73.0,48.0,63.86,99.0
1001.9,Witchcliffe,55.4,19.0,Yes,SSW,1007.5,60.08,17.0,48.92,2013-07-16,15.0,W,WNW,Yes,73.0,81.0,57.02,77.0
1022.1,Witchcliffe,47.3,17.0,No,S,1021.1,56.120000000000005,24.0,46.04,2013-07-17,17.8,S,S,Yes,60.0,61.0,51.98,77.0
1025.8,Witchcliffe,51.44,11.0,No,SSE,1026.5,60.440000000000005,15.0,44.06,2013-07-18,0.4,S,S,No,61.0,37.0,58.64,86.0
1033.4,Witchcliffe,48.74,6.0,No,ESE,1033.7,58.1,11.0,44.42,2013-07-19,1.0,ESE,ENE,No,55.0,30.0,56.66,90.0
1032.0,Witchcliffe,45.86,0.0,No,ESE,1036.3,58.82,13.0,37.22,2013-07-20,0.0,E,,No,65.0,24.0,56.3,99.0
1025.8,Witchcliffe,42.08,0.0,No,NE,1030.6,55.76,15.0,33.62,2013-07-21,0.2,NE,,No,60.0,26.0,53.24,98.0
1018.1,Witchcliffe,48.92,15.0,No,NNE,1022.5,60.8,24.0,37.58,2013-07-22,0.0,NNE,NNE,No,66.0,56.0,58.64,69.0
1012.1,Witchcliffe,57.02,31.0,Yes,N,1012.7,61.519999999999996,17.0,48.74,2013-07-23,0.0,WNW,N,No,96.0,57.0,55.4,75.0
1019.0,Witchcliffe,57.56,17.0,Yes,WNW,1019.0,62.42,20.0,53.24,2013-07-24,32.6,WNW,WNW,Yes,63.0,52.0,60.26,62.0
1012.8,Witchcliffe,52.879999999999995,13.0,Yes,NNW,1018.9,62.24,26.0,46.76,2013-07-25,2.8,NNW,N,Yes,72.0,46.0,61.34,96.0
1000.8,Witchcliffe,55.58,22.0,Yes,NW,1002.7,59.9,9.0,50.72,2013-07-26,18.8,W,WNW,Yes,84.0,59.0,51.98,66.0
1012.2,Witchcliffe,57.02,19.0,Yes,SSW,1006.2,62.959999999999994,19.0,46.58,2013-07-27,13.0,SSW,SW,Yes,83.0,57.0,58.28,78.0
1020.1,Witchcliffe,56.3,15.0,Yes,W,1020.9,63.68,13.0,50.18,2013-07-28,4.4,NW,WSW,Yes,66.0,37.0,59.0,70.0
1022.4,Witchcliffe,53.6,9.0,No,NW,1024.7,64.94,7.0,47.3,2013-07-29,5.0,NW,NW,Yes,70.0,28.0,60.980000000000004,99.0
1017.3,Witchcliffe,62.059999999999995,20.0,Yes,NW,1020.1,66.56,26.0,52.16,2013-07-30,0.2,NW,WNW,No,66.0,50.0,62.6,64.0
1016.8,Witchcliffe,61.88,13.0,Yes,W,1017.7,66.02,22.0,57.2,2013-07-31,3.2,WNW,W,Yes,70.0,43.0,62.6,64.0
1022.0,Witchcliffe,60.08,0.0,No,WNW,1021.0,64.4,11.0,56.48,2013-08-01,2.6,SW,,Yes,59.0,39.0,61.34,92.0
1026.0,Witchcliffe,57.379999999999995,9.0,No,NNW,1027.1,62.6,13.0,45.5,2013-08-02,0.2,W,NW,No,87.0,33.0,59.540000000000006,78.0
1023.2,Witchcliffe,59.72,0.0,No,NW,1026.3,64.58,13.0,56.3,2013-08-03,0.6,WNW,,No,67.0,22.0,63.5,76.0
1012.9,Witchcliffe,60.980000000000004,24.0,No,WNW,1015.7,68.36,20.0,51.44,2013-08-04,0.6,NW,NW,No,75.0,46.0,63.5,89.0
1010.8,Witchcliffe,64.4,22.0,Yes,NW,1011.7,64.4,13.0,60.62,2013-08-05,0.8,NNW,NW,No,90.0,50.0,60.980000000000004,76.0
1013.1,Witchcliffe,57.56,13.0,Yes,NW,1014.4,64.4,17.0,55.22,2013-08-06,16.2,NW,NNW,Yes,98.0,28.0,59.0,99.0
1006.2,Witchcliffe,64.4,15.0,Yes,WNW,1008.8,66.74000000000001,22.0,57.379999999999995,2013-08-07,31.4,NW,NW,Yes,90.0,67.0,66.38,100.0
1010.0,Witchcliffe,58.1,15.0,Yes,WNW,1009.5,62.78,20.0,53.42,2013-08-08,24.0,WNW,W,Yes,62.0,50.0,60.26,81.0
1016.6,Witchcliffe,59.36,13.0,Yes,WSW,1017.5,63.86,13.0,54.68,2013-08-09,2.6,WNW,W,Yes,67.0,46.0,59.9,59.0
1013.9,Witchcliffe,59.540000000000006,24.0,Yes,WNW,1015.5,65.66,22.0,53.06,2013-08-10,1.2,NW,WNW,Yes,74.0,50.0,58.459999999999994,58.0
1017.5,Witchcliffe,56.66,17.0,Yes,WSW,1018.0,59.540000000000006,13.0,51.98,2013-08-11,7.4,WNW,WSW,Yes,74.0,44.0,54.86,53.0
1015.4,Witchcliffe,57.379999999999995,17.0,Yes,WNW,1017.1,62.42,20.0,53.6,2013-08-12,4.4,WNW,W,Yes,73.0,50.0,58.1,65.0
1017.1,Witchcliffe,57.92,19.0,No,WNW,1015.0,61.34,20.0,54.86,2013-08-13,7.2,SSW,WSW,Yes,63.0,52.0,57.379999999999995,71.0
1016.0,Witchcliffe,56.84,15.0,Yes,NW,1019.0,61.34,26.0,44.239999999999995,2013-08-14,0.8,NW,NW,No,69.0,54.0,58.28,65.0
1009.4,Witchcliffe,54.86,19.0,Yes,WSW,1008.3,56.84,31.0,54.86,2013-08-15,10.6,SW,WSW,Yes,66.0,72.0,53.24,90.0
1015.4,Witchcliffe,50.18,22.0,Yes,W,1016.8,59.72,26.0,45.5,2013-08-16,15.4,WSW,WSW,Yes,58.0,56.0,58.64,80.0
1019.0,Witchcliffe,57.379999999999995,19.0,No,WSW,1018.5,61.88,20.0,49.46,2013-08-17,9.4,WSW,WSW,Yes,65.0,46.0,58.459999999999994,72.0
1023.3,Witchcliffe,54.14,4.0,No,S,1024.1,62.78,17.0,43.519999999999996,2013-08-18,0.6,SSE,ENE,No,72.0,28.0,59.72,99.0
1024.1,Witchcliffe,54.5,7.0,Yes,SW,1025.5,63.68,13.0,42.980000000000004,2013-08-19,0.0,SW,N,No,64.0,35.0,62.059999999999995,99.0
1025.6,Witchcliffe,54.5,6.0,Yes,W,1027.7,63.86,13.0,42.08,2013-08-20,1.4,W,WNW,Yes,59.0,35.0,63.14,99.0
1028.4,Witchcliffe,55.4,6.0,No,SW,1029.6,65.3,13.0,46.4,2013-08-21,5.0,SW,NNE,Yes,71.0,30.0,62.24,99.0
1028.1,Witchcliffe,56.120000000000005,0.0,No,SSW,1030.6,65.3,13.0,44.78,2013-08-22,0.4,SW,,No,60.0,22.0,63.86,99.0
1022.4,Witchcliffe,57.2,9.0,No,N,1026.7,67.82,19.0,42.8,2013-08-23,0.0,N,NNE,No,50.0,30.0,65.84,76.0
1016.2,Witchcliffe,59.72,13.0,Yes,SSE,1018.0,69.08,11.0,42.08,2013-08-24,0.0,W,N,No,68.0,44.0,64.94,89.0
1009.5,Witchcliffe,54.86,9.0,Yes,SSE,1014.1,57.379999999999995,20.0,54.5,2013-08-25,3.4,SSE,E,Yes,99.0,30.0,56.3,99.0
1015.2,Witchcliffe,55.76,13.0,Yes,S,1014.3,62.78,19.0,52.34,2013-08-26,38.2,SSE,S,Yes,70.0,39.0,60.08,95.0
1011.0,Witchcliffe,51.98,15.0,Yes,E,1014.4,59.72,13.0,49.64,2013-08-27,1.6,N,NE,Yes,76.0,43.0,57.2,88.0
1012.4,Witchcliffe,54.68,7.0,Yes,WSW,1011.4,63.68,24.0,43.7,2013-08-28,8.8,SW,SSW,Yes,60.0,37.0,61.7,87.0
1006.4,Witchcliffe,58.28,15.0,Yes,WNW,1010.4,65.3,24.0,45.32,2013-08-29,3.2,NW,NW,Yes,61.0,57.0,62.6,75.0
1001.5,Witchcliffe,60.62,28.0,Yes,WNW,1003.7,64.22,33.0,55.76,2013-08-30,3.4,NW,NW,Yes,66.0,70.0,61.519999999999996,68.0
1003.3,Witchcliffe,62.059999999999995,35.0,Yes,NNW,1002.0,64.94,33.0,55.58,2013-08-31,7.8,WNW,NW,Yes,70.0,76.0,60.26,70.0
1014.5,Witchcliffe,63.68,24.0,Yes,NNW,1014.3,67.82,28.0,56.84,2013-09-01,4.2,NNW,NW,Yes,66.0,56.0,64.75999999999999,71.0
1016.0,Witchcliffe,62.6,4.0,No,N,1018.7,70.52,24.0,53.24,2013-09-02,8.0,NNW,NNW,Yes,63.0,48.0,68.0,84.0
1009.1,Witchcliffe,64.58,33.0,Yes,NW,1009.0,66.74000000000001,20.0,59.18,2013-09-03,0.2,WNW,NNW,No,84.0,61.0,56.120000000000005,76.0
1023.2,Witchcliffe,56.66,20.0,Yes,W,1022.4,62.959999999999994,26.0,48.02,2013-09-04,14.6,W,W,Yes,51.0,52.0,59.540000000000006,52.0
1025.9,Witchcliffe,56.120000000000005,15.0,No,WNW,1026.6,64.94,11.0,50.36,2013-09-05,1.6,NNW,NNW,Yes,81.0,37.0,55.58,72.0
1022.4,Witchcliffe,58.64,9.0,No,SSE,1026.3,65.48,13.0,44.6,2013-09-06,0.6,SE,E,No,59.0,28.0,64.75999999999999,78.0
1015.0,Witchcliffe,57.74,19.0,Yes,SE,1018.2,61.7,15.0,46.04,2013-09-07,0.0,S,SE,No,73.0,35.0,60.26,76.0
1020.0,Witchcliffe,58.1,13.0,No,SSW,1020.6,64.58,11.0,45.14,2013-09-08,3.8,SW,S,Yes,56.0,30.0,62.959999999999994,78.0
1015.4,Witchcliffe,58.459999999999994,11.0,Yes,N,1019.6,66.74000000000001,19.0,43.34,2013-09-09,0.0,N,NNE,No,61.0,30.0,62.78,75.0
1004.6,Witchcliffe,62.059999999999995,13.0,Yes,NNW,1007.5,66.74000000000001,26.0,52.52,2013-09-10,5.0,NW,WNW,Yes,55.0,52.0,64.75999999999999,69.0
1000.4,Witchcliffe,58.28,28.0,Yes,WNW,998.5,61.34,31.0,52.16,2013-09-11,26.8,WNW,WNW,Yes,78.0,69.0,57.74,76.0
1015.5,Witchcliffe,58.82,22.0,Yes,WSW,1014.4,63.5,17.0,53.6,2013-09-12,22.2,W,SW,Yes,66.0,43.0,63.14,64.0
1008.6,Witchcliffe,61.7,15.0,Yes,NNW,1014.1,66.74000000000001,19.0,50.72,2013-09-13,1.4,NNE,NNW,Yes,66.0,39.0,63.14,68.0
1007.9,Witchcliffe,52.52,31.0,Yes,SSW,1005.2,57.74,28.0,50.9,2013-09-14,37.6,SSW,S,Yes,92.0,72.0,51.8,95.0
1016.5,Witchcliffe,55.94,15.0,Yes,S,1018.0,62.24,6.0,48.92,2013-09-15,44.4,S,S,Yes,53.0,43.0,61.16,58.0
1006.3,Witchcliffe,60.980000000000004,33.0,Yes,N,1007.2,61.34,22.0,44.6,2013-09-16,2.0,WNW,NNW,Yes,80.0,70.0,54.5,66.0
1016.2,Witchcliffe,51.98,17.0,,SW,1017.2,60.8,17.0,47.48,2013-09-17,29.6,W,SW,Yes,56.0,57.0,55.94,70.0
1008.9,Witchcliffe,59.18,28.0,,W,1009.5,63.5,30.0,49.46,2013-09-18,,W,WNW,,57.0,69.0,60.26,70.0
1011.0,Witchcliffe,60.26,19.0,,NW,1012.1,65.66,26.0,55.4,2013-09-19,,WNW,WNW,,67.0,46.0,64.22,86.0
1010.0,Witchcliffe,57.2,7.0,,WNW,1007.3,63.14,15.0,53.6,2013-09-20,,SSW,WNW,,65.0,56.0,59.72,90.0
1007.1,Witchcliffe,61.16,19.0,,NNW,1010.6,67.28,37.0,44.78,2013-09-21,,NNW,NW,,63.0,69.0,64.94,65.0
1000.4,Witchcliffe,55.58,24.0,,NW,1000.4,61.519999999999996,24.0,51.26,2013-09-22,,WNW,WSW,,69.0,87.0,55.4,70.0
998.4,Witchcliffe,57.56,30.0,,W,999.5,63.5,31.0,52.34,2013-09-23,,NW,WNW,,74.0,74.0,62.78,72.0
1008.3,Witchcliffe,60.08,33.0,Yes,WNW,1004.2,62.6,28.0,56.66,2013-09-24,,W,W,,58.0,74.0,60.440000000000005,53.0
1017.9,Witchcliffe,58.1,19.0,Yes,WNW,1018.1,62.959999999999994,17.0,52.52,2013-09-25,1.2,NW,SW,Yes,60.0,67.0,59.0,46.0
1016.0,Witchcliffe,59.18,26.0,No,WNW,1012.9,63.14,24.0,54.32,2013-09-26,3.6,WSW,WNW,Yes,56.0,57.0,59.0,76.0
1019.0,Witchcliffe,58.1,13.0,No,W,1020.5,62.959999999999994,19.0,52.52,2013-09-27,0.0,WNW,W,No,61.0,39.0,60.08,64.0
1010.4,Witchcliffe,60.440000000000005,24.0,Yes,WNW,1013.9,66.02,26.0,57.56,2013-09-28,0.0,NW,NW,No,67.0,54.0,63.32,66.0
1007.0,Witchcliffe,53.78,0.0,Yes,S,1009.2,58.28,13.0,51.98,2013-09-29,7.6,SSW,,Yes,68.0,33.0,56.48,96.0
1018.3,Witchcliffe,54.86,20.0,No,WNW,1016.4,60.980000000000004,19.0,46.4,2013-09-30,10.2,SW,SSW,Yes,47.0,50.0,58.1,63.0
1021.0,Witchcliffe,56.66,13.0,No,WNW,1021.3,62.6,20.0,43.7,2013-10-01,0.0,W,W,No,66.0,39.0,60.980000000000004,65.0
1023.2,Witchcliffe,59.9,6.0,No,W,1025.8,70.7,15.0,44.239999999999995,2013-10-02,0.4,W,ENE,No,64.0,24.0,66.74000000000001,72.0
1015.1,Witchcliffe,61.34,15.0,No,WSW,1018.2,72.5,17.0,45.32,2013-10-03,0.0,SW,SSE,No,59.0,30.0,66.2,87.0
1016.3,Witchcliffe,61.88,19.0,Yes,W,1016.3,66.74000000000001,19.0,55.22,2013-10-04,0.6,WNW,W,No,62.0,41.0,63.14,78.0
1013.0,Witchcliffe,62.24,22.0,Yes,WNW,1011.8,66.02,17.0,49.82,2013-10-05,1.2,WSW,NW,Yes,64.0,52.0,61.7,87.0
1010.6,Witchcliffe,64.22,28.0,Yes,NW,1011.3,67.46,24.0,44.239999999999995,2013-10-06,3.6,NW,NW,Yes,66.0,56.0,65.84,61.0
1009.6,Witchcliffe,67.1,28.0,Yes,NNW,1010.8,70.16,33.0,59.36,2013-10-07,1.2,NW,NNW,Yes,61.0,65.0,67.46,67.0
1008.5,Witchcliffe,59.18,17.0,Yes,WSW,1008.4,64.94,13.0,54.5,2013-10-08,2.8,WNW,NW,Yes,79.0,44.0,59.18,87.0
1017.9,Witchcliffe,59.36,19.0,No,SW,1015.3,64.75999999999999,19.0,52.7,2013-10-09,2.4,SW,SW,Yes,57.0,43.0,61.88,63.0
1021.1,Witchcliffe,59.36,19.0,Yes,W,1023.1,63.68,20.0,49.1,2013-10-10,0.0,NNW,NW,No,66.0,50.0,60.8,63.0
1016.2,Witchcliffe,58.1,26.0,Yes,WSW,1015.4,62.24,24.0,56.84,2013-10-11,2.6,WSW,WSW,Yes,56.0,52.0,58.459999999999994,82.0
1022.7,Witchcliffe,54.86,22.0,No,WSW,1021.9,63.86,15.0,47.3,2013-10-12,2.8,SW,SSW,Yes,47.0,39.0,59.72,58.0
1025.3,Witchcliffe,58.82,11.0,No,W,1028.7,66.92,15.0,37.4,2013-10-13,0.0,WSW,NE,No,48.0,28.0,62.6,56.0
1021.3,Witchcliffe,60.62,11.0,No,WSW,1024.8,69.62,19.0,39.92,2013-10-14,0.0,W,S,No,59.0,33.0,64.04,63.0
1016.5,Witchcliffe,62.059999999999995,22.0,Yes,WNW,1018.6,65.66,28.0,55.04,2013-10-15,0.4,NW,WNW,No,71.0,50.0,64.4,78.0
1019.5,Witchcliffe,60.8,26.0,No,WSW,1019.3,67.28,13.0,55.76,2013-10-16,6.2,S,SSW,Yes,61.0,39.0,61.34,60.0
1017.1,Witchcliffe,58.64,13.0,Yes,NNW,1019.5,69.44,24.0,41.54,2013-10-17,0.0,NW,WNW,No,59.0,41.0,68.18,79.0
1011.3,Witchcliffe,61.88,17.0,Yes,WNW,1014.1,67.82,20.0,57.2,2013-10-18,1.4,NW,WNW,Yes,63.0,43.0,63.68,75.0
1011.3,Witchcliffe,53.42,0.0,Yes,SSE,1011.6,56.48,4.0,51.620000000000005,2013-10-19,5.8,SE,,Yes,93.0,46.0,53.06,97.0
1021.2,Witchcliffe,53.78,22.0,No,S,1020.8,62.6,26.0,47.84,2013-10-20,18.4,SE,SSE,Yes,59.0,46.0,58.1,85.0
1024.2,Witchcliffe,55.4,11.0,No,S,1026.5,65.48,20.0,40.1,2013-10-21,0.4,S,E,No,51.0,33.0,63.14,61.0
1024.3,Witchcliffe,57.2,11.0,No,SSE,1026.5,67.1,20.0,41.54,2013-10-22,0.0,SSE,ESE,No,52.0,44.0,64.75999999999999,62.0
1022.3,Witchcliffe,59.9,20.0,No,ESE,1025.8,72.32,13.0,47.120000000000005,2013-10-23,0.2,E,ESE,No,46.0,33.0,71.06,59.0
1015.4,Witchcliffe,64.75999999999999,17.0,No,ENE,1019.1,77.0,13.0,48.02,2013-10-24,0.0,SE,E,No,44.0,33.0,76.1,58.0
1015.1,Witchcliffe,64.58,11.0,No,S,1015.6,74.48,20.0,51.08,2013-10-25,0.0,SSE,ESE,No,57.0,31.0,71.6,67.0
1021.4,Witchcliffe,65.66,17.0,No,SSE,1021.9,72.32,19.0,56.3,2013-10-26,0.0,SSE,SE,No,61.0,35.0,71.6,69.0
1022.8,Witchcliffe,64.22,7.0,No,SSE,1023.8,75.02,13.0,48.2,2013-10-27,0.2,S,E,No,52.0,39.0,73.58,73.0
1022.4,Witchcliffe,59.540000000000006,13.0,No,SE,1025.1,76.64,20.0,50.18,2013-10-28,0.2,SSE,E,No,58.0,35.0,71.6,82.0
1020.1,Witchcliffe,61.7,13.0,No,SSE,1022.7,75.74000000000001,22.0,52.7,2013-10-29,0.2,SE,ESE,No,59.0,44.0,72.32,82.0
1011.2,Witchcliffe,71.42,11.0,No,WSW,1015.3,90.32,13.0,51.8,2013-10-30,0.4,W,E,No,44.0,26.0,83.48,58.0
1016.9,Witchcliffe,66.38,13.0,No,WNW,1017.0,73.4,15.0,57.92,2013-10-31,0.0,WSW,WSW,No,61.0,24.0,68.72,67.0
1020.2,Witchcliffe,61.88,15.0,No,SSE,1020.8,68.36,28.0,55.76,2013-11-01,0.4,SSE,SE,No,61.0,48.0,66.38,87.0
1022.7,Witchcliffe,62.24,24.0,No,SSE,1025.6,71.6,35.0,53.78,2013-11-02,0.0,SSE,SE,No,55.0,70.0,67.82,57.0
1017.5,Witchcliffe,68.0,20.0,No,E,1021.9,81.86,13.0,47.3,2013-11-03,0.0,ENE,NE,No,40.0,33.0,79.52,52.0
1012.8,Witchcliffe,76.1,11.0,No,SSE,1013.8,88.52,17.0,57.2,2013-11-04,0.0,SW,N,No,60.0,33.0,77.36,63.0
1017.6,Witchcliffe,62.78,17.0,No,S,1018.2,70.88,17.0,59.18,2013-11-05,0.2,SSE,S,No,51.0,33.0,65.66,58.0
1018.7,Witchcliffe,59.9,9.0,No,SE,1018.8,66.74000000000001,24.0,52.34,2013-11-06,0.0,SSE,SE,No,72.0,37.0,62.42,93.0
1021.1,Witchcliffe,64.58,17.0,No,S,1022.9,74.12,22.0,45.32,2013-11-07,0.4,SSE,E,No,51.0,39.0,68.0,62.0
