Date,WindDir9am,WindDir3pm,MaxTempF,MinTempF,WindGustSpeed,Humidity3pm,Rainfall,Pressure9am,Cloud9am,WindSpeed3pm,Sunshine,Cloud3pm,RainTomorrow,Pressure3pm,Location,Evaporation,Humidity9am,WindSpeed9am,Temp3pmF,Temp9amF,WindGustDir,RainToday
2012-07-06,,NE,60.08,26.240000000000002,24.0,33.0,0.0,1035.7,,9.0,8.3,1.0,No,1032.0,Mildura,2.2,86.0,0.0,59.36,37.4,ENE,No
2012-07-07,ENE,NE,64.4,31.64,30.0,28.0,0.0,1031.4,,13.0,9.0,1.0,No,1027.8,Mildura,1.0,70.0,11.0,63.5,42.980000000000004,NNE,No
2012-07-08,NE,NE,59.9,41.18,30.0,40.0,0.0,1026.6,7.0,15.0,0.9,8.0,No,1023.1,Mildura,3.2,57.0,11.0,59.18,49.28,NE,No
2012-07-09,SSE,ENE,65.48,45.32,26.0,43.0,0.0,1022.4,7.0,15.0,0.8,7.0,Yes,1017.2,Mildura,1.4,73.0,9.0,64.22,50.72,ENE,No
2012-07-10,NNW,NW,55.58,50.0,28.0,86.0,10.4,1013.5,7.0,17.0,0.6,7.0,Yes,1012.2,Mildura,1.6,97.0,7.0,55.22,52.7,WNW,Yes
2012-07-11,N,N,58.28,39.92,24.0,56.0,5.8,1017.7,4.0,15.0,2.9,7.0,Yes,1014.7,Mildura,0.8,83.0,11.0,57.74,46.58,N,Yes
2012-07-12,N,N,68.9,46.58,35.0,65.0,10.0,1008.9,7.0,13.0,6.4,7.0,Yes,1005.5,Mildura,1.6,97.0,13.0,66.74000000000001,52.879999999999995,W,Yes
2012-07-13,NW,WNW,63.5,47.3,50.0,64.0,12.8,1010.4,2.0,17.0,6.5,5.0,No,1009.1,Mildura,0.8,94.0,7.0,60.26,50.72,WNW,Yes
2012-07-14,NNW,W,57.74,41.72,54.0,66.0,0.0,1011.8,7.0,31.0,4.8,6.0,No,1012.6,Mildura,1.8,83.0,15.0,52.34,46.22,W,No
2012-07-15,NW,WNW,61.34,38.660000000000004,39.0,48.0,0.4,1023.9,1.0,20.0,6.8,3.0,No,1023.1,Mildura,1.5,88.0,15.0,60.62,45.5,W,No
2012-07-16,NW,NNW,65.3,42.620000000000005,26.0,46.0,0.0,1028.8,1.0,13.0,8.7,6.0,No,1025.7,Mildura,2.0,81.0,13.0,62.78,48.02,NW,No
2012-07-17,N,NNW,64.22,37.04,33.0,34.0,0.0,1024.8,0.0,19.0,8.6,1.0,No,1020.6,Mildura,2.0,81.0,9.0,63.14,47.3,NW,No
2012-07-18,W,SW,58.459999999999994,39.74,35.0,39.0,0.0,1022.3,5.0,20.0,8.2,5.0,No,1020.9,Mildura,2.4,82.0,9.0,55.76,44.239999999999995,WSW,No
2012-07-19,,W,58.459999999999994,31.28,31.0,40.0,0.0,1026.5,0.0,19.0,6.8,2.0,No,1025.2,Mildura,2.0,92.0,0.0,57.56,39.38,WNW,No
2012-07-20,WNW,W,62.6,39.38,24.0,57.0,0.4,1030.4,3.0,15.0,3.0,6.0,No,1029.1,Mildura,2.3,87.0,7.0,61.16,45.14,SW,No
2012-07-21,S,S,62.959999999999994,42.08,30.0,52.0,0.2,1034.2,0.0,13.0,7.2,4.0,No,1032.9,Mildura,2.6,100.0,11.0,61.16,45.86,SSE,No
2012-07-22,SSE,ESE,64.04,40.46,30.0,48.0,0.0,1033.5,6.0,17.0,6.2,5.0,No,1030.1,Mildura,1.4,100.0,9.0,61.519999999999996,44.78,ESE,No
2012-07-23,,E,62.959999999999994,38.3,30.0,39.0,0.0,1030.7,1.0,7.0,8.8,1.0,No,1026.3,Mildura,1.6,87.0,0.0,62.42,46.4,ENE,No
2012-07-24,NE,NNE,62.42,40.82,31.0,42.0,0.0,1025.5,7.0,19.0,3.2,7.0,No,1021.6,Mildura,2.6,79.0,11.0,60.980000000000004,46.22,NNE,No
2012-07-25,NNE,NNW,67.64,41.72,39.0,34.0,0.0,1016.0,7.0,17.0,2.6,7.0,Yes,1011.3,Mildura,1.6,72.0,15.0,65.3,49.28,NNW,No
2012-07-26,NNW,WNW,61.34,41.54,44.0,42.0,1.2,1013.1,0.0,22.0,8.3,6.0,No,1011.2,Mildura,1.6,83.0,15.0,60.8,45.5,WNW,Yes
2012-07-27,WSW,SSW,61.16,45.5,43.0,54.0,0.0,1017.0,7.0,19.0,5.9,6.0,No,1016.8,Mildura,3.2,88.0,15.0,60.62,50.0,SW,No
2012-07-28,W,WSW,60.26,41.54,31.0,63.0,0.2,1025.6,7.0,15.0,2.8,7.0,No,1024.5,Mildura,2.2,95.0,13.0,59.9,48.74,WSW,No
2012-07-29,SSW,S,56.66,38.3,48.0,50.0,0.0,1030.5,2.0,15.0,3.6,7.0,No,1029.4,Mildura,1.2,94.0,11.0,55.4,43.879999999999995,SW,No
2012-07-30,S,S,58.28,36.32,43.0,44.0,0.0,1033.4,1.0,19.0,8.4,3.0,No,1030.9,Mildura,1.4,92.0,11.0,55.58,42.08,S,No
2012-07-31,S,SSW,56.66,37.4,30.0,49.0,0.0,1031.9,1.0,20.0,6.2,5.0,No,1027.8,Mildura,2.2,85.0,9.0,55.58,44.06,S,No
2012-08-01,S,E,59.9,30.38,,37.0,0.0,1028.1,0.0,6.0,9.1,1.0,No,1023.5,Mildura,1.2,91.0,7.0,58.28,39.02,,No
2012-08-02,N,NNW,61.88,34.52,50.0,32.0,0.0,1022.8,7.0,17.0,7.2,6.0,No,1018.1,Mildura,2.0,74.0,9.0,59.9,43.16,N,No
2012-08-03,W,WNW,65.48,37.04,30.0,33.0,0.0,1018.6,0.0,17.0,7.2,3.0,No,1016.6,Mildura,,60.0,13.0,64.22,47.120000000000005,W,No
2012-08-04,WNW,W,67.1,39.56,31.0,37.0,0.0,1019.3,2.0,17.0,9.8,2.0,No,1015.9,Mildura,,64.0,13.0,65.48,49.82,W,No
2012-08-05,WNW,W,67.28,45.86,50.0,30.0,0.0,1015.3,1.0,30.0,8.7,4.0,No,1013.8,Mildura,2.8,42.0,15.0,64.75999999999999,56.66,W,No
2012-08-06,W,SW,58.64,37.76,24.0,47.0,0.0,1023.9,1.0,11.0,3.9,7.0,No,1023.7,Mildura,4.4,88.0,9.0,57.56,46.4,WSW,No
2012-08-07,NNE,N,66.92,33.26,44.0,27.0,0.0,1025.3,1.0,24.0,9.5,0.0,No,1020.3,Mildura,1.6,66.0,19.0,65.84,48.74,N,No
2012-08-08,N,NW,65.48,45.68,39.0,29.0,0.0,1018.2,7.0,9.0,1.8,7.0,Yes,1015.8,Mildura,4.6,43.0,17.0,65.12,52.879999999999995,SSW,No
2012-08-09,WSW,SSW,59.72,43.16,56.0,41.0,3.8,1025.2,3.0,24.0,7.6,7.0,No,1024.8,Mildura,1.8,87.0,15.0,57.92,47.3,S,Yes
2012-08-10,SSW,S,58.82,38.3,37.0,48.0,0.0,1031.3,1.0,17.0,3.5,8.0,No,1029.6,Mildura,3.2,86.0,13.0,57.92,46.4,SSW,No
2012-08-11,S,S,62.6,43.7,41.0,42.0,0.0,1032.4,7.0,22.0,,5.0,No,1029.0,Mildura,2.6,80.0,13.0,59.9,49.64,SSW,No
2012-08-12,S,S,61.519999999999996,39.2,28.0,45.0,0.0,1030.4,1.0,13.0,8.1,,No,1026.6,Mildura,2.4,85.0,13.0,59.36,47.66,SSE,No
2012-08-13,NNE,N,67.28,33.44,37.0,26.0,0.0,1026.5,0.0,20.0,6.7,5.0,No,1021.0,Mildura,2.6,85.0,11.0,66.02,46.94,N,No
2012-08-14,NNE,W,66.02,46.76,39.0,51.0,0.2,1018.7,5.0,19.0,7.9,6.0,No,1017.4,Mildura,3.0,76.0,13.0,62.42,49.82,WNW,No
2012-08-15,W,W,64.4,41.0,37.0,36.0,0.0,1019.0,6.0,17.0,7.8,7.0,No,1016.0,Mildura,2.6,79.0,9.0,62.24,50.72,WNW,No
2012-08-16,NNW,NW,64.75999999999999,45.14,65.0,40.0,0.4,1015.0,7.0,24.0,,4.0,Yes,1008.6,Mildura,2.4,89.0,17.0,61.88,50.9,NW,No
2012-08-17,WNW,WSW,55.76,43.879999999999995,65.0,82.0,6.0,1008.2,,20.0,,8.0,Yes,1009.3,Mildura,,75.0,30.0,50.36,48.2,WSW,Yes
2012-08-18,SW,WSW,60.26,38.839999999999996,39.0,35.0,3.2,1020.7,1.0,20.0,,4.0,No,1019.9,Mildura,5.0,75.0,17.0,59.18,46.58,SW,Yes
2012-08-19,SSW,WNW,60.440000000000005,45.5,22.0,52.0,0.0,1025.8,6.0,11.0,3.8,7.0,No,1023.8,Mildura,3.8,84.0,9.0,59.0,49.82,WSW,No
2012-08-20,NE,NNE,63.14,48.74,31.0,33.0,0.0,1022.1,8.0,22.0,1.3,7.0,No,1017.7,Mildura,1.6,70.0,13.0,60.62,52.879999999999995,N,No
2012-08-21,NNE,N,69.08,43.34,48.0,18.0,0.0,1014.5,4.0,31.0,4.2,7.0,No,1009.8,Mildura,3.0,42.0,28.0,67.64,55.22,N,No
2012-08-22,NNE,N,71.96,51.98,54.0,21.0,0.2,1004.0,3.0,13.0,7.9,7.0,Yes,1000.9,Mildura,5.4,36.0,19.0,69.62,61.88,WNW,No
2012-08-23,NNW,WNW,65.66,46.22,72.0,28.0,1.8,1005.5,7.0,37.0,6.1,6.0,No,1004.1,Mildura,3.8,86.0,15.0,63.86,52.16,WSW,Yes
2012-08-24,NW,W,62.059999999999995,42.980000000000004,44.0,39.0,0.6,1015.9,7.0,31.0,5.6,6.0,No,1015.9,Mildura,4.6,72.0,19.0,58.28,49.1,W,No
2012-08-25,W,W,61.16,38.48,33.0,42.0,0.0,1022.7,1.0,17.0,7.2,7.0,No,1019.9,Mildura,2.8,79.0,15.0,59.36,48.92,W,No
2012-08-26,SSW,SSW,59.9,44.6,30.0,40.0,0.0,1024.6,7.0,11.0,6.5,2.0,No,1023.3,Mildura,2.6,87.0,11.0,57.92,50.0,SSW,No
2012-08-27,NE,NNW,65.48,32.36,33.0,23.0,0.0,1025.0,7.0,17.0,9.3,7.0,No,1021.3,Mildura,2.6,63.0,17.0,64.94,49.1,N,No
2012-08-28,N,N,73.04,43.7,59.0,18.0,0.0,1020.6,1.0,28.0,8.2,5.0,No,1014.8,Mildura,4.0,37.0,22.0,71.78,56.48,N,No
2012-08-29,WSW,W,69.44,54.14,59.0,33.0,0.0,1010.9,1.0,24.0,9.7,4.0,No,1009.1,Mildura,9.2,54.0,15.0,67.1,57.74,W,No
2012-08-30,WSW,WSW,60.440000000000005,43.7,44.0,32.0,0.0,1019.1,5.0,26.0,8.2,7.0,No,1019.4,Mildura,4.6,68.0,20.0,58.82,49.28,SW,No
2012-08-31,WSW,SW,65.3,35.24,39.0,39.0,0.0,1025.8,2.0,24.0,8.4,7.0,No,1023.4,Mildura,3.2,73.0,13.0,61.34,48.379999999999995,WSW,No
2012-09-01,S,S,65.3,41.72,28.0,41.0,0.0,1027.9,5.0,9.0,9.3,0.0,No,1024.5,Mildura,2.8,97.0,7.0,62.6,46.58,WSW,No
2012-09-02,N,NW,74.48,37.76,28.0,20.0,0.0,1024.5,1.0,9.0,10.9,0.0,No,1020.8,Mildura,5.0,38.0,19.0,74.12,55.94,N,No
2012-09-03,N,NNW,78.25999999999999,42.980000000000004,30.0,12.0,0.0,1022.5,1.0,17.0,10.7,7.0,No,1019.2,Mildura,5.0,30.0,15.0,76.28,60.26,NNW,No
2012-09-04,N,N,80.78,46.04,50.0,7.0,0.0,1018.9,,28.0,10.5,1.0,No,1013.7,Mildura,6.0,20.0,22.0,79.7,64.75999999999999,NNE,No
2012-09-05,NNW,NW,73.58,58.459999999999994,61.0,13.0,0.0,1002.8,7.0,39.0,8.2,1.0,No,1001.7,Mildura,10.6,15.0,28.0,71.96,70.7,NW,No
2012-09-06,NW,NW,71.24000000000001,50.72,61.0,23.0,0.0,1010.2,0.0,28.0,9.5,1.0,No,1006.2,Mildura,8.2,51.0,24.0,69.98,58.459999999999994,NW,No
2012-09-07,W,WSW,63.32,45.86,57.0,39.0,0.8,1013.6,1.0,24.0,9.7,5.0,No,1016.4,Mildura,6.2,66.0,30.0,60.980000000000004,52.52,SW,No
2012-09-08,SW,WSW,66.38,44.6,39.0,42.0,0.0,1024.5,3.0,24.0,7.5,7.0,No,1022.9,Mildura,4.6,67.0,24.0,62.24,54.5,SW,No
2012-09-09,SE,SE,67.64,50.0,35.0,29.0,0.0,1029.2,5.0,11.0,9.6,1.0,No,1025.3,Mildura,5.0,47.0,20.0,65.66,55.58,S,No
2012-09-10,NNE,NW,74.48,38.48,28.0,15.0,0.0,1025.3,0.0,11.0,10.9,0.0,No,1020.8,Mildura,3.6,49.0,13.0,72.68,55.94,NW,No
2012-09-11,ENE,NNE,78.44,37.22,30.0,14.0,0.0,1024.1,0.0,7.0,10.9,0.0,No,1020.1,Mildura,4.0,48.0,6.0,76.64,58.82,NNE,No
2012-09-12,N,W,85.82,48.2,63.0,6.0,0.0,1017.5,0.0,20.0,9.6,5.0,No,1011.7,Mildura,6.8,21.0,19.0,82.94,67.1,WSW,No
2012-09-13,SW,SSW,64.75999999999999,44.96,50.0,30.0,0.8,1020.2,1.0,24.0,,3.0,No,1019.2,Mildura,7.8,68.0,22.0,59.72,51.98,WSW,No
2012-09-14,WSW,W,65.84,38.660000000000004,35.0,37.0,0.0,1024.5,,20.0,9.0,4.0,No,1022.4,Mildura,,64.0,13.0,64.94,54.5,W,No
2012-09-15,SSE,WSW,69.8,48.74,24.0,35.0,0.0,1026.7,1.0,11.0,10.7,6.0,No,1023.0,Mildura,,54.0,9.0,67.46,58.64,W,No
2012-09-16,WNW,WSW,73.58,47.120000000000005,37.0,30.0,0.0,1022.0,7.0,17.0,8.2,4.0,No,1018.3,Mildura,4.0,58.0,6.0,70.52,58.1,WSW,No
2012-09-17,SE,W,69.62,44.6,28.0,38.0,0.0,1020.4,7.0,9.0,8.7,7.0,Yes,1016.3,Mildura,4.0,77.0,11.0,66.56,53.42,S,No
2012-09-18,WSW,SSW,66.74000000000001,47.120000000000005,44.0,41.0,11.2,1016.6,3.0,9.0,10.2,3.0,No,1013.8,Mildura,4.8,84.0,11.0,63.32,53.78,SE,Yes
2012-09-19,ENE,NNE,68.18,42.260000000000005,31.0,33.0,0.0,1017.0,7.0,24.0,3.5,7.0,No,1013.3,Mildura,3.2,71.0,9.0,67.1,55.22,NNE,No
2012-09-20,NNE,W,87.44,49.82,67.0,12.0,0.0,1010.3,1.0,31.0,6.8,3.0,No,1006.2,Mildura,3.8,36.0,28.0,86.36,64.75999999999999,WNW,No
2012-09-21,SW,S,73.94,48.56,35.0,24.0,0.0,1019.3,2.0,13.0,10.9,1.0,No,1017.6,Mildura,9.0,64.0,19.0,72.14,59.36,SW,No
2012-09-22,ENE,N,78.25999999999999,44.06,35.0,17.0,0.0,1018.8,0.0,20.0,10.4,1.0,No,1011.6,Mildura,4.6,46.0,17.0,76.82,61.7,N,No
2012-09-23,WSW,SW,70.52,52.16,46.0,18.0,0.0,1013.7,1.0,24.0,11.0,2.0,No,1012.1,Mildura,7.0,52.0,22.0,69.25999999999999,59.18,WSW,No
2012-09-24,SSW,WSW,64.94,41.9,31.0,26.0,0.0,1021.3,1.0,20.0,10.9,0.0,No,1019.4,Mildura,7.0,54.0,17.0,62.78,53.24,S,No
2012-09-25,NE,NE,70.88,35.06,24.0,19.0,0.0,1023.1,1.0,9.0,11.2,1.0,No,1017.4,Mildura,5.2,46.0,15.0,69.25999999999999,55.76,NNE,No
2012-09-26,NNE,NNE,78.8,44.6,48.0,11.0,0.0,1016.2,1.0,33.0,5.1,7.0,No,1009.9,Mildura,5.0,22.0,28.0,75.2,65.3,N,No
2012-09-27,N,NW,97.52,60.8,50.0,7.0,0.0,1008.7,7.0,28.0,8.7,7.0,No,1001.6,Mildura,8.4,8.0,24.0,96.08000000000001,75.56,WSW,No
2012-09-28,SW,WNW,71.24000000000001,64.22,57.0,28.0,0.0,1003.7,8.0,24.0,,8.0,No,1002.2,Mildura,9.4,37.0,19.0,69.8,66.02,NNW,No
2012-09-29,WSW,WSW,63.5,44.42,52.0,19.0,0.4,1016.0,,20.0,6.0,4.0,No,1016.6,Mildura,,53.0,19.0,61.34,51.8,WSW,No
2012-09-30,SW,S,65.66,36.68,31.0,27.0,0.0,1026.0,6.0,15.0,7.5,5.0,No,1024.7,Mildura,5.0,56.0,17.0,63.32,53.06,SW,No
2012-10-01,SSE,S,71.78,41.9,31.0,24.0,0.0,1033.0,0.0,17.0,10.8,0.0,No,1029.7,Mildura,4.0,66.0,15.0,69.62,55.22,SSE,No
2012-10-02,ESE,SSW,75.56,41.0,24.0,26.0,0.0,1034.0,0.0,9.0,11.5,0.0,No,1028.4,Mildura,5.2,53.0,13.0,73.75999999999999,59.9,ESE,No
2012-10-03,NNE,NW,86.36,43.7,31.0,10.0,0.0,1026.7,1.0,20.0,11.5,0.0,No,1020.7,Mildura,5.4,34.0,15.0,84.02,68.54,WNW,No
2012-10-04,NNW,W,92.66,49.1,50.0,2.0,0.0,1017.9,0.0,28.0,11.1,1.0,No,1013.2,Mildura,7.6,18.0,17.0,90.68,76.1,WNW,No
2012-10-05,S,SSW,78.08,57.2,28.0,26.0,0.0,1019.3,5.0,9.0,5.0,7.0,Yes,1016.3,Mildura,7.8,54.0,15.0,75.38,62.059999999999995,S,No
2012-10-06,S,SSW,70.52,53.78,48.0,60.0,2.4,1014.9,7.0,28.0,6.8,6.0,No,1015.6,Mildura,6.0,80.0,9.0,60.980000000000004,59.0,SSW,Yes
2012-10-07,SSE,S,68.0,38.12,31.0,28.0,0.0,1023.6,0.0,13.0,10.3,1.0,No,1020.0,Mildura,4.6,77.0,13.0,66.02,48.74,SE,No
2012-10-08,NE,WNW,73.22,39.92,30.0,23.0,0.0,1017.9,3.0,15.0,10.9,1.0,No,1014.0,Mildura,5.6,62.0,7.0,70.52,52.52,NW,No
2012-10-09,SE,SSW,72.5,44.96,35.0,20.0,0.0,1015.6,1.0,17.0,11.6,1.0,No,1013.1,Mildura,5.4,53.0,17.0,69.62,55.58,SSW,No
2012-10-10,SSW,W,66.02,42.8,54.0,27.0,0.0,1015.8,6.0,20.0,7.8,7.0,No,1012.1,Mildura,6.6,67.0,9.0,62.78,52.16,SW,No
2012-10-11,SW,S,59.18,38.12,52.0,78.0,1.0,1013.2,7.0,11.0,,7.0,Yes,1013.8,Mildura,6.0,79.0,17.0,48.74,44.42,SSW,No
2012-10-12,SSW,SW,68.0,44.239999999999995,39.0,34.0,2.6,1023.6,,19.0,7.0,,No,1022.9,Mildura,,77.0,19.0,65.3,50.18,S,Yes
2012-10-13,SSW,W,73.22,39.38,35.0,34.0,0.0,1026.4,,13.0,10.6,,No,1023.5,Mildura,8.8,61.0,13.0,69.44,54.32,SSW,No
2012-10-14,NNE,N,83.48,42.8,31.0,17.0,0.0,1025.4,,13.0,11.5,1.0,No,1021.8,Mildura,3.2,52.0,11.0,79.88,58.28,N,No
2012-10-15,N,WNW,91.03999999999999,58.28,50.0,4.0,0.0,1020.5,7.0,28.0,7.5,7.0,No,1017.1,Mildura,9.0,20.0,19.0,88.52,69.08,NNW,No
2012-10-16,NNE,WSW,79.88,58.82,44.0,31.0,0.0,1015.7,7.0,11.0,4.3,8.0,No,1014.1,Mildura,10.0,49.0,17.0,77.36,64.22,W,No
2012-10-17,SE,ESE,72.32,42.260000000000005,31.0,23.0,0.0,1023.5,1.0,15.0,11.2,0.0,No,1020.5,Mildura,5.2,60.0,13.0,69.8,54.68,SE,No
2012-10-18,NE,E,82.4,44.78,31.0,15.0,0.0,1018.7,7.0,11.0,8.3,5.0,No,1017.3,Mildura,5.8,40.0,19.0,80.06,61.16,NNE,No
2012-10-19,NNW,WSW,94.82,56.66,46.0,10.0,0.0,1011.8,3.0,26.0,11.6,,No,1009.1,Mildura,9.8,17.0,13.0,92.66,75.02,W,No
2012-10-20,S,W,84.56,45.86,28.0,14.0,0.0,1016.8,1.0,11.0,10.0,1.0,No,1015.0,Mildura,8.2,70.0,15.0,80.96,57.2,W,No
2012-10-21,SSE,S,78.25999999999999,55.22,39.0,16.0,0.0,1020.3,7.0,13.0,11.8,,No,1018.3,Mildura,3.8,57.0,20.0,74.66,57.379999999999995,SSE,No
2012-10-22,SE,E,73.94,43.519999999999996,37.0,16.0,0.0,1023.9,1.0,19.0,,3.0,No,1021.9,Mildura,11.8,53.0,19.0,71.42,55.4,S,No
2012-10-23,NNE,NNE,82.94,48.02,52.0,4.0,0.0,1023.0,6.0,28.0,11.9,5.0,No,1018.7,Mildura,8.0,18.0,37.0,79.16,63.32,NE,No
2012-10-24,N,NNE,90.32,55.76,44.0,6.0,0.0,1017.1,8.0,20.0,8.6,,No,1011.7,Mildura,12.0,14.0,28.0,87.26,70.7,N,No
2012-10-25,WSW,WSW,73.94,57.02,50.0,36.0,0.0,1014.0,7.0,20.0,5.9,7.0,No,1014.7,Mildura,11.4,60.0,20.0,72.5,62.42,WSW,No
2012-10-26,SSW,SW,71.78,42.260000000000005,48.0,24.0,0.0,1018.4,2.0,24.0,8.0,4.0,No,1016.4,Mildura,7.4,47.0,13.0,69.25999999999999,55.4,SW,No
2012-10-27,S,SSE,75.02,41.36,37.0,24.0,0.0,1023.2,0.0,19.0,12.5,1.0,No,1021.6,Mildura,7.4,51.0,17.0,70.52,54.5,SSE,No
2012-10-28,ESE,S,79.88,42.620000000000005,30.0,15.0,0.0,1024.8,1.0,15.0,12.5,3.0,No,1020.9,Mildura,5.8,54.0,17.0,77.36,56.66,S,No
2012-10-29,ESE,WSW,88.16,46.58,44.0,8.0,0.0,1019.3,3.0,9.0,12.3,5.0,No,1015.3,Mildura,8.0,35.0,9.0,86.0,67.82,N,No
2012-10-30,N,N,93.2,49.28,28.0,6.0,0.0,1014.8,1.0,11.0,12.6,1.0,No,1012.0,Mildura,8.0,23.0,13.0,92.11999999999999,75.2,NE,No
2012-10-31,N,NW,99.86,64.58,44.0,3.0,0.0,1012.9,6.0,13.0,7.6,7.0,No,1009.8,Mildura,10.0,21.0,19.0,96.26,78.08,NNW,No
2012-11-01,SW,SW,75.74000000000001,55.04,52.0,25.0,0.4,1015.1,5.0,24.0,12.0,4.0,No,1015.2,Mildura,11.0,63.0,22.0,74.48,60.08,SSW,No
2012-11-02,S,S,74.84,44.42,39.0,22.0,0.0,1021.3,1.0,17.0,11.5,3.0,No,1018.1,Mildura,8.0,55.0,24.0,70.16,54.68,SSE,No
2012-11-03,E,W,82.04,52.879999999999995,24.0,19.0,0.0,1017.1,4.0,9.0,10.5,6.0,No,1013.9,Mildura,9.6,45.0,13.0,78.44,62.78,NNW,No
2012-11-04,NNE,NNW,98.78,55.76,43.0,9.0,0.0,1014.0,1.0,20.0,12.8,2.0,No,1010.4,Mildura,7.4,21.0,20.0,94.82,75.56,N,No
2012-11-05,NE,W,91.94,74.12,56.0,22.0,0.0,1009.7,8.0,24.0,1.7,8.0,No,1010.0,Mildura,14.0,16.0,15.0,89.06,82.75999999999999,N,No
2012-11-06,S,S,81.68,62.6,46.0,24.0,0.6,1010.2,8.0,11.0,2.4,8.0,Yes,1010.1,Mildura,8.8,47.0,13.0,78.08,67.82,NW,No
2012-11-07,S,E,83.66,59.540000000000006,35.0,32.0,1.6,1011.8,8.0,6.0,5.6,2.0,No,1008.9,Mildura,4.2,59.0,9.0,78.08,61.519999999999996,W,Yes
2012-11-08,SW,WNW,79.88,51.26,35.0,23.0,0.0,1015.1,1.0,19.0,,1.0,No,1013.4,Mildura,7.2,64.0,19.0,75.74000000000001,61.34,SW,No
2012-11-09,SSW,SSE,77.36,45.86,43.0,19.0,0.0,1023.1,,19.0,,1.0,No,1020.5,Mildura,,51.0,24.0,73.4,59.18,S,No
2012-11-10,ESE,SE,77.9,44.96,30.0,9.0,0.0,1026.7,1.0,11.0,13.2,1.0,No,1023.0,Mildura,18.0,37.0,19.0,73.75999999999999,57.74,ESE,No
2012-11-11,NE,N,89.41999999999999,48.74,39.0,5.0,0.0,1023.2,0.0,20.0,12.8,1.0,No,1018.3,Mildura,8.0,22.0,17.0,84.38000000000001,70.7,NE,No
2012-11-12,NW,W,88.7,62.059999999999995,43.0,20.0,0.0,1017.6,5.0,20.0,12.9,1.0,No,1017.0,Mildura,12.0,20.0,17.0,86.53999999999999,76.64,W,No
2012-11-13,SE,S,78.8,48.379999999999995,37.0,10.0,0.0,1024.6,1.0,15.0,12.9,6.0,No,1020.2,Mildura,13.0,46.0,20.0,74.3,57.92,S,No
2012-11-14,ESE,W,84.56,46.4,35.0,10.0,0.0,1019.5,7.0,19.0,10.8,5.0,No,1015.7,Mildura,8.0,44.0,13.0,81.14,59.18,W,No
2012-11-15,SSE,WSW,81.86,52.7,46.0,11.0,0.0,1014.1,7.0,13.0,2.3,8.0,No,1013.3,Mildura,6.4,25.0,9.0,80.78,65.66,NW,No
2012-11-16,SSE,SSE,78.98,55.58,41.0,17.0,0.2,1015.5,3.0,20.0,11.7,1.0,No,1013.9,Mildura,6.4,65.0,22.0,74.3,60.8,SSE,No
2012-11-17,SE,S,79.7,47.66,31.0,20.0,0.2,1017.9,8.0,13.0,12.0,2.0,No,1014.5,Mildura,9.6,53.0,17.0,76.1,58.459999999999994,SSE,No
2012-11-18,S,SW,79.34,47.84,35.0,19.0,0.0,1017.5,1.0,13.0,13.4,0.0,No,1015.0,Mildura,8.5,56.0,22.0,75.74000000000001,59.0,S,No
2012-11-19,E,ESE,83.84,48.92,28.0,6.0,0.0,1019.5,1.0,11.0,13.4,1.0,No,1017.4,Mildura,7.2,40.0,13.0,80.24000000000001,62.78,E,No
2012-11-20,NNE,N,92.66,54.14,46.0,7.0,0.0,1017.8,7.0,24.0,11.8,5.0,No,1013.9,Mildura,9.6,27.0,30.0,88.52,72.5,NNE,No
2012-11-21,SW,SW,82.22,59.540000000000006,46.0,22.0,0.0,1015.6,1.0,24.0,11.3,2.0,No,1015.0,Mildura,13.0,58.0,22.0,78.98,64.94,S,No
2012-11-22,SE,S,84.74,51.08,35.0,11.0,0.0,1020.2,3.0,20.0,13.0,1.0,No,1016.9,Mildura,10.6,39.0,22.0,79.16,61.34,SE,No
2012-11-23,E,E,90.14,54.32,24.0,19.0,0.0,1017.9,4.0,9.0,10.5,6.0,No,1014.4,Mildura,10.2,43.0,13.0,85.82,70.16,NE,No
2012-11-24,N,W,100.76,64.04,35.0,11.0,0.0,1013.5,7.0,15.0,7.5,3.0,No,1010.3,Mildura,8.2,23.0,15.0,96.61999999999999,78.08,NW,No
2012-11-25,SSW,WSW,98.78,64.58,37.0,19.0,0.0,1014.6,6.0,15.0,11.8,6.0,No,1012.7,Mildura,9.2,38.0,13.0,94.82,74.12,WSW,No
2012-11-26,SW,SE,95.9,70.16,39.0,21.0,0.0,1014.7,8.0,24.0,7.0,6.0,No,1010.8,Mildura,13.0,53.0,9.0,93.91999999999999,71.06,ESE,No
2012-11-27,ESE,SW,99.32,70.16,37.0,22.0,0.2,1008.8,5.0,11.0,9.6,1.0,No,1008.1,Mildura,10.4,66.0,11.0,97.7,74.3,SW,No
2012-11-28,SE,ESE,103.64,69.08,35.0,25.0,0.0,1010.2,2.0,9.0,12.7,3.0,No,1007.4,Mildura,10.6,55.0,19.0,99.14,78.8,S,No
2012-11-29,NNW,NW,113.9,73.75999999999999,74.0,8.0,0.0,1006.3,1.0,20.0,10.3,5.0,No,1003.9,Mildura,10.0,23.0,13.0,108.86,92.66,WSW,No
2012-11-30,NNE,NNW,89.41999999999999,75.02,43.0,48.0,0.4,1010.0,8.0,15.0,4.5,,No,1010.1,Mildura,16.6,74.0,19.0,86.53999999999999,77.72,NNW,No
