wind gust speed,temp 9 am f,rain today,min temp f,wind dir 9 am,humidity 3 pm,max temp f,humidity 9 am,location,wind speed 9 am,pressure 9 am,pressure 3 pm,temp 3 pm f,rain tomorrow,date,wind dir 3 pm,wind gust dir,rainfall,wind speed 3 pm
31.0,44.78,No,35.42,W,66.0,53.78,99.0,Tuggeranong,4.0,1012.2,1009.8,51.44,No,2013-05-15,WNW,NW,1.0,11.0
54.0,50.54,No,44.78,WNW,53.0,56.120000000000005,60.0,Tuggeranong,20.0,1009.1,1008.2,54.14,No,2013-05-16,W,WNW,0.4,24.0
35.0,51.26,No,44.78,NW,52.0,56.84,58.0,Tuggeranong,19.0,1012.7,1012.0,54.86,No,2013-05-17,W,W,0.0,20.0
31.0,38.839999999999996,No,26.240000000000002,,43.0,59.72,93.0,Tuggeranong,0.0,1015.9,1012.0,57.56,No,2013-05-18,NW,NW,0.0,20.0
35.0,37.94,No,24.8,,38.0,59.72,76.0,Tuggeranong,0.0,1018.1,1015.1,57.02,No,2013-05-19,W,SW,0.0,22.0
31.0,38.48,No,27.32,,49.0,60.8,87.0,Tuggeranong,0.0,1019.3,1015.4,57.56,Yes,2013-05-20,WNW,WNW,0.0,17.0
28.0,50.9,Yes,38.48,ENE,25.0,63.5,76.0,Tuggeranong,9.0,1016.0,1013.7,61.88,No,2013-05-21,WSW,WNW,1.6,15.0
24.0,37.4,No,27.5,,57.0,51.44,89.0,Tuggeranong,0.0,1015.8,1011.8,51.26,Yes,2013-05-22,SSW,S,0.0,9.0
43.0,48.74,Yes,37.4,S,57.0,55.94,81.0,Tuggeranong,19.0,1017.0,1017.6,54.5,No,2013-05-23,SSE,SSE,2.4,17.0
30.0,48.74,No,43.7,SSW,48.0,60.8,64.0,Tuggeranong,13.0,1023.0,1021.3,60.440000000000005,No,2013-05-24,S,SSE,0.0,13.0
17.0,34.16,No,28.76,WNW,49.0,59.18,100.0,Tuggeranong,4.0,1025.8,1023.5,58.28,No,2013-05-25,N,N,0.0,9.0
17.0,33.98,No,25.52,,74.0,49.46,99.0,Tuggeranong,0.0,1028.2,1024.7,47.48,No,2013-05-26,NW,NW,0.2,7.0
46.0,49.46,No,28.4,SSE,43.0,61.34,69.0,Tuggeranong,11.0,1031.1,1029.0,60.440000000000005,No,2013-05-27,SE,ESE,0.0,13.0
20.0,48.74,No,36.5,,53.0,63.32,92.0,Tuggeranong,0.0,1033.1,1029.1,60.980000000000004,No,2013-05-28,NNW,NW,0.0,9.0
31.0,41.9,No,32.9,,52.0,64.22,100.0,Tuggeranong,0.0,1031.6,1027.8,62.6,No,2013-05-29,NW,NW,0.0,15.0
19.0,44.6,No,40.28,,68.0,60.8,99.0,Tuggeranong,0.0,1030.0,1026.5,60.08,No,2013-05-30,NNW,NW,0.0,9.0
24.0,51.26,No,41.18,,67.0,62.42,100.0,Tuggeranong,0.0,1028.3,1024.3,60.980000000000004,Yes,2013-05-31,WNW,WNW,0.4,6.0
35.0,52.7,Yes,46.4,N,100.0,55.76,90.0,Tuggeranong,7.0,1019.4,1013.4,55.58,Yes,2013-06-01,N,NNW,1.4,13.0
50.0,48.02,Yes,48.02,SSE,50.0,55.94,84.0,Tuggeranong,17.0,1011.9,1014.2,54.5,No,2013-06-02,S,SSE,23.8,28.0
19.0,39.2,No,27.14,,51.0,54.86,78.0,Tuggeranong,0.0,1023.5,1020.7,54.32,No,2013-06-03,NW,NW,0.0,9.0
19.0,42.980000000000004,No,30.74,,48.0,61.519999999999996,87.0,Tuggeranong,0.0,1028.2,1024.9,60.8,No,2013-06-04,NNE,NNE,0.0,9.0
28.0,38.12,No,31.46,WNW,57.0,58.1,99.0,Tuggeranong,7.0,1027.2,1022.7,57.56,No,2013-06-05,N,N,0.0,13.0
24.0,41.18,No,36.14,,66.0,57.379999999999995,100.0,Tuggeranong,0.0,1024.4,1020.7,56.84,No,2013-06-06,NNW,N,0.0,11.0
46.0,53.06,No,41.18,NW,64.0,59.0,71.0,Tuggeranong,17.0,1019.9,1020.0,56.66,No,2013-06-07,NNW,NW,0.0,17.0
20.0,37.04,No,27.5,NW,53.0,56.48,98.0,Tuggeranong,4.0,1032.5,1029.2,55.4,No,2013-06-08,NNW,NNW,0.0,13.0
19.0,35.6,No,28.22,WSW,59.0,56.84,99.0,Tuggeranong,4.0,1029.5,1024.9,56.120000000000005,No,2013-06-09,NNW,NW,0.0,9.0
24.0,35.06,No,28.4,,66.0,58.28,99.0,Tuggeranong,0.0,1022.2,1019.3,56.66,No,2013-06-10,N,NNE,0.2,15.0
17.0,38.48,No,35.06,,70.0,56.120000000000005,99.0,Tuggeranong,0.0,1022.8,1019.1,54.86,No,2013-06-11,W,NNW,0.0,2.0
15.0,40.64,No,32.36,,100.0,48.56,100.0,Tuggeranong,0.0,1015.3,1011.0,47.66,Yes,2013-06-12,W,WSW,0.0,2.0
28.0,47.84,Yes,40.64,NNW,63.0,56.48,100.0,Tuggeranong,6.0,1007.4,1004.9,55.22,No,2013-06-13,NW,NW,19.2,15.0
37.0,48.92,No,44.6,NW,50.0,59.0,76.0,Tuggeranong,11.0,1006.1,1005.8,56.66,No,2013-06-14,S,S,0.2,19.0
41.0,48.379999999999995,No,43.879999999999995,SSE,50.0,56.48,56.0,Tuggeranong,17.0,1013.6,1014.7,53.78,No,2013-06-15,S,SSW,0.0,19.0
24.0,41.36,No,29.12,W,48.0,57.2,85.0,Tuggeranong,2.0,1016.8,1013.9,56.84,No,2013-06-16,W,S,0.0,11.0
22.0,41.36,No,31.46,WSW,48.0,56.84,87.0,Tuggeranong,2.0,1012.7,1010.7,55.94,No,2013-06-17,NNW,SW,0.0,9.0
33.0,36.5,No,30.92,SSW,61.0,54.68,99.0,Tuggeranong,2.0,1016.3,1014.6,53.06,No,2013-06-18,S,SSE,0.0,13.0
44.0,46.04,No,36.32,SSE,50.0,52.879999999999995,63.0,Tuggeranong,19.0,1024.7,1023.6,52.52,No,2013-06-19,SE,S,0.0,17.0
28.0,43.16,No,30.2,S,48.0,52.34,74.0,Tuggeranong,13.0,1026.2,1022.3,50.9,No,2013-06-20,SSE,SSW,0.0,9.0
15.0,31.82,No,24.98,,40.0,54.68,93.0,Tuggeranong,0.0,1023.3,1020.1,53.42,No,2013-06-21,SE,WNW,0.0,4.0
33.0,34.7,No,22.1,,56.0,52.879999999999995,90.0,Tuggeranong,0.0,1027.1,1025.4,51.620000000000005,No,2013-06-22,SSE,S,0.0,11.0
41.0,43.16,No,30.38,S,65.0,49.28,68.0,Tuggeranong,19.0,1031.5,1028.9,48.379999999999995,Yes,2013-06-23,S,S,0.2,19.0
43.0,43.879999999999995,Yes,42.08,S,93.0,48.74,88.0,Tuggeranong,20.0,1025.9,1022.3,43.519999999999996,Yes,2013-06-24,S,S,1.8,17.0
54.0,48.2,Yes,42.260000000000005,S,62.0,55.94,70.0,Tuggeranong,26.0,1021.5,1020.9,53.42,No,2013-06-25,S,S,30.6,22.0
43.0,49.28,No,46.4,S,57.0,59.72,68.0,Tuggeranong,19.0,1024.9,1022.8,57.56,No,2013-06-26,SE,S,0.0,13.0
15.0,44.239999999999995,No,34.52,WNW,64.0,58.28,94.0,Tuggeranong,2.0,1025.6,1022.2,56.3,No,2013-06-27,NE,SW,0.0,7.0
17.0,47.3,No,39.2,W,59.0,60.980000000000004,93.0,Tuggeranong,6.0,1025.8,1023.8,57.379999999999995,Yes,2013-06-28,ESE,SW,0.0,6.0
19.0,47.48,Yes,45.86,,71.0,56.3,100.0,Tuggeranong,0.0,1026.9,1024.4,53.78,No,2013-06-29,NE,ENE,2.2,11.0
15.0,44.42,No,34.34,WSW,46.0,59.72,92.0,Tuggeranong,7.0,1028.3,1025.2,59.0,No,2013-06-30,WSW,WNW,0.2,7.0
20.0,36.86,No,33.08,SW,77.0,49.1,100.0,Tuggeranong,2.0,1026.8,1024.2,47.84,No,2013-07-01,WNW,NW,0.0,9.0
15.0,33.62,No,30.56,WSW,84.0,44.78,100.0,Tuggeranong,6.0,1026.6,1023.9,42.980000000000004,No,2013-07-02,NNW,N,0.0,9.0
20.0,32.0,No,32.0,SW,72.0,47.84,99.0,Tuggeranong,6.0,1026.3,1022.4,46.76,No,2013-07-03,WNW,NW,0.2,9.0
50.0,44.239999999999995,No,28.4,N,56.0,55.4,85.0,Tuggeranong,15.0,1017.9,1013.5,51.8,No,2013-07-04,WNW,WNW,0.0,19.0
56.0,47.84,No,39.2,W,46.0,50.54,51.0,Tuggeranong,20.0,1010.3,1012.2,47.48,No,2013-07-05,W,WNW,0.6,28.0
48.0,48.02,No,40.82,W,47.0,52.879999999999995,49.0,Tuggeranong,17.0,1018.9,1019.3,51.08,No,2013-07-06,NW,WNW,0.0,15.0
30.0,41.9,No,31.64,ESE,53.0,56.3,91.0,Tuggeranong,6.0,1027.5,1027.0,51.98,No,2013-07-07,WNW,WNW,0.0,20.0
20.0,39.38,No,29.3,W,51.0,56.120000000000005,98.0,Tuggeranong,6.0,1032.9,1031.3,52.879999999999995,No,2013-07-08,W,WSW,0.0,7.0
28.0,40.64,No,24.26,SSW,40.0,55.04,75.0,Tuggeranong,13.0,1037.3,1033.7,53.6,No,2013-07-09,WNW,SSW,0.0,4.0
13.0,39.74,No,35.24,,54.0,54.68,80.0,Tuggeranong,0.0,1035.1,1032.4,53.78,No,2013-07-10,NNW,W,0.0,6.0
15.0,32.9,No,31.28,,45.0,58.1,100.0,Tuggeranong,0.0,1036.9,1032.7,57.02,No,2013-07-11,NNW,WNW,0.0,7.0
17.0,,No,28.22,W,61.0,57.92,,Tuggeranong,4.0,1032.9,1028.8,57.74,No,2013-07-12,NW,N,0.2,9.0
11.0,44.06,No,36.14,W,65.0,57.379999999999995,84.0,Tuggeranong,4.0,1030.6,1027.8,56.120000000000005,No,2013-07-13,,ENE,0.0,0.0
15.0,44.6,No,35.24,SE,90.0,50.54,98.0,Tuggeranong,6.0,1029.0,1025.9,49.64,Yes,2013-07-14,,W,0.0,0.0
22.0,50.54,Yes,44.239999999999995,ENE,95.0,53.24,99.0,Tuggeranong,9.0,1025.3,1023.2,52.34,Yes,2013-07-15,N,N,5.2,9.0
15.0,51.44,Yes,50.36,,95.0,57.02,100.0,Tuggeranong,0.0,1025.9,1024.0,54.5,Yes,2013-07-16,WNW,NNW,4.6,6.0
24.0,53.06,Yes,49.64,NNW,89.0,59.72,100.0,Tuggeranong,11.0,1024.6,1021.8,56.3,No,2013-07-17,N,N,3.4,9.0
31.0,46.04,No,40.28,,73.0,61.7,100.0,Tuggeranong,0.0,1024.0,1019.5,61.519999999999996,Yes,2013-07-18,NNW,N,1.0,17.0
43.0,,Yes,46.04,N,69.0,59.72,,Tuggeranong,17.0,1013.5,1009.7,58.459999999999994,Yes,2013-07-19,NNW,NNW,6.6,11.0
69.0,47.66,Yes,42.980000000000004,N,61.0,51.26,83.0,Tuggeranong,13.0,1008.5,1005.4,47.66,Yes,2013-07-20,NW,WNW,17.0,22.0
39.0,39.56,Yes,35.6,NNW,56.0,46.76,70.0,Tuggeranong,11.0,1015.3,1014.5,45.5,No,2013-07-21,WNW,WNW,5.8,19.0
52.0,43.16,No,33.44,NW,57.0,49.64,62.0,Tuggeranong,15.0,1018.1,1017.5,46.76,No,2013-07-22,NW,NW,0.0,22.0
30.0,38.839999999999996,No,30.38,,47.0,55.94,92.0,Tuggeranong,0.0,1021.4,1020.5,53.42,No,2013-07-23,S,SE,0.0,15.0
20.0,44.6,No,30.56,SSW,43.0,57.2,64.0,Tuggeranong,13.0,1030.0,1027.9,56.84,No,2013-07-24,WNW,S,0.0,9.0
20.0,32.0,No,22.64,W,57.0,53.24,86.0,Tuggeranong,2.0,1031.4,1027.4,52.34,No,2013-07-25,N,N,0.0,13.0
20.0,35.06,No,28.22,NW,54.0,55.4,100.0,Tuggeranong,2.0,1027.7,1025.5,54.86,No,2013-07-26,NNW,N,0.0,11.0
20.0,34.52,No,24.62,N,26.0,58.459999999999994,90.0,Tuggeranong,2.0,1031.8,1028.3,57.379999999999995,No,2013-07-27,N,NNW,0.0,11.0
26.0,36.5,No,28.580000000000002,,55.0,56.84,83.0,Tuggeranong,0.0,1030.8,1026.0,55.04,No,2013-07-28,NNW,N,0.0,11.0
28.0,49.64,No,36.5,NNE,73.0,58.64,76.0,Tuggeranong,6.0,1024.9,1021.9,55.4,Yes,2013-07-29,N,N,0.0,11.0
17.0,48.74,Yes,45.68,SW,49.0,60.26,100.0,Tuggeranong,6.0,1021.5,1020.1,58.28,No,2013-07-30,N,NW,3.6,7.0
20.0,45.32,No,38.3,SSE,50.0,58.82,79.0,Tuggeranong,2.0,1026.1,1023.4,58.1,No,2013-07-31,N,NW,0.0,13.0
20.0,38.839999999999996,No,31.1,,54.0,58.459999999999994,100.0,Tuggeranong,0.0,1024.9,1020.3,58.1,No,2013-08-01,N,N,0.0,9.0
44.0,37.94,No,29.48,SW,52.0,57.02,96.0,Tuggeranong,2.0,1017.4,1012.8,53.78,No,2013-08-02,WNW,WNW,0.0,19.0
41.0,45.68,No,37.94,NW,45.0,54.5,57.0,Tuggeranong,15.0,1016.1,1013.2,52.52,No,2013-08-03,WNW,WNW,0.2,20.0
48.0,48.2,No,44.06,WNW,43.0,54.14,62.0,Tuggeranong,20.0,1013.4,1013.4,52.16,No,2013-08-04,W,W,0.0,28.0
31.0,46.4,No,42.260000000000005,NW,76.0,51.8,72.0,Tuggeranong,15.0,1017.8,1015.1,49.28,No,2013-08-05,NW,WNW,0.0,19.0
43.0,47.66,No,43.34,N,79.0,50.9,83.0,Tuggeranong,15.0,1010.8,1010.4,47.3,Yes,2013-08-06,NNW,NW,0.8,13.0
28.0,,Yes,31.64,SE,64.0,52.16,,Tuggeranong,9.0,1013.8,1010.3,48.92,Yes,2013-08-07,NNW,NNW,2.4,17.0
43.0,42.8,Yes,39.02,SSE,53.0,52.7,78.0,Tuggeranong,15.0,1011.7,1013.8,51.620000000000005,No,2013-08-08,SSE,SSE,1.6,15.0
30.0,,No,27.5,ENE,72.0,50.18,,Tuggeranong,6.0,1019.1,1015.3,46.4,No,2013-08-09,NNW,ENE,0.0,11.0
37.0,48.74,No,37.04,N,24.0,66.38,69.0,Tuggeranong,11.0,1016.6,1014.6,65.48,No,2013-08-10,W,WSW,0.0,19.0
37.0,35.96,No,24.98,SW,38.0,60.08,90.0,Tuggeranong,2.0,1019.2,1014.5,58.1,Yes,2013-08-11,NW,WNW,0.0,20.0
57.0,46.22,Yes,33.8,E,68.0,56.3,100.0,Tuggeranong,7.0,1006.2,1002.9,53.42,Yes,2013-08-12,WNW,WNW,3.0,22.0
50.0,48.74,Yes,41.36,WNW,40.0,56.120000000000005,53.0,Tuggeranong,15.0,1014.4,1013.6,54.32,No,2013-08-13,WNW,W,2.0,20.0
50.0,54.32,No,45.14,WNW,39.0,60.8,47.0,Tuggeranong,28.0,1011.6,1008.4,59.9,Yes,2013-08-14,WNW,WNW,0.0,26.0
50.0,46.4,Yes,36.68,NNE,52.0,57.74,53.0,Tuggeranong,9.0,1020.2,1019.5,55.76,No,2013-08-15,N,W,1.8,17.0
31.0,37.22,No,30.02,ENE,35.0,58.28,98.0,Tuggeranong,7.0,1023.5,1016.2,57.74,Yes,2013-08-16,N,NNW,0.0,17.0
54.0,47.48,Yes,37.22,ESE,39.0,59.18,90.0,Tuggeranong,7.0,1010.1,1009.6,56.3,No,2013-08-17,W,WNW,4.4,19.0
61.0,49.64,No,42.8,NW,43.0,59.72,59.0,Tuggeranong,17.0,1015.5,1010.4,57.56,No,2013-08-18,WNW,WNW,0.0,28.0
57.0,48.2,No,43.879999999999995,WNW,63.0,51.8,58.0,Tuggeranong,19.0,1010.6,1009.4,44.96,No,2013-08-19,SW,WNW,0.0,24.0
41.0,43.519999999999996,No,33.44,NNW,42.0,50.18,47.0,Tuggeranong,17.0,1014.5,1013.2,46.04,No,2013-08-20,WSW,WSW,0.0,20.0
37.0,44.06,No,34.7,E,50.0,53.06,65.0,Tuggeranong,7.0,1016.3,1013.2,51.98,No,2013-08-21,WNW,W,0.0,22.0
39.0,45.32,No,38.660000000000004,NW,51.0,53.78,71.0,Tuggeranong,17.0,1012.5,1009.6,51.44,No,2013-08-22,WNW,WNW,0.0,20.0
46.0,50.36,No,42.260000000000005,W,71.0,52.52,66.0,Tuggeranong,26.0,1009.1,1009.9,51.44,No,2013-08-23,NW,WNW,1.0,17.0
31.0,51.44,No,35.78,W,63.0,62.24,67.0,Tuggeranong,4.0,1021.4,1021.7,59.0,No,2013-08-24,NNW,N,0.0,19.0
31.0,48.379999999999995,No,38.3,SSW,47.0,63.86,77.0,Tuggeranong,6.0,1025.0,1021.8,61.16,No,2013-08-25,N,NNW,0.0,19.0
20.0,40.82,No,30.2,W,55.0,60.62,83.0,Tuggeranong,6.0,1026.4,1022.0,58.1,No,2013-08-26,N,WNW,0.0,11.0
26.0,48.74,No,36.32,W,43.0,64.58,68.0,Tuggeranong,2.0,1023.5,1019.2,63.14,No,2013-08-27,NNW,NW,0.0,15.0
35.0,47.48,No,32.54,NNE,42.0,68.36,74.0,Tuggeranong,2.0,1023.6,1020.7,65.84,Yes,2013-08-28,WNW,S,0.0,9.0
15.0,48.74,Yes,40.1,SSE,57.0,62.78,93.0,Tuggeranong,6.0,1023.9,1018.3,60.980000000000004,Yes,2013-08-29,SW,E,6.8,7.0
48.0,59.36,Yes,42.08,WNW,43.0,65.3,57.0,Tuggeranong,20.0,1014.6,1014.3,63.86,No,2013-08-30,W,WNW,6.2,22.0
28.0,45.5,No,35.42,WNW,40.0,66.74000000000001,82.0,Tuggeranong,4.0,1024.0,1021.6,64.58,No,2013-08-31,NNW,W,0.0,13.0
20.0,49.28,No,32.36,NNW,37.0,69.62,68.0,Tuggeranong,6.0,1029.3,1025.6,68.72,No,2013-09-01,NNW,W,0.0,11.0
24.0,49.1,No,34.16,NW,31.0,77.72,77.0,Tuggeranong,2.0,1032.2,1029.0,76.28,No,2013-09-02,E,NNE,0.0,6.0
19.0,52.7,No,36.5,,32.0,74.3,72.0,Tuggeranong,0.0,1034.4,1030.7,74.12,No,2013-09-03,N,NNW,0.0,7.0
31.0,53.78,No,37.94,NE,47.0,71.06,81.0,Tuggeranong,2.0,1033.0,1027.8,69.98,No,2013-09-04,NW,N,0.0,17.0
28.0,55.58,No,44.06,SW,47.0,71.6,79.0,Tuggeranong,7.0,1029.2,1026.0,68.18,No,2013-09-05,NNW,NW,0.0,11.0
33.0,55.76,No,44.42,,43.0,72.32,79.0,Tuggeranong,0.0,1027.8,1023.5,71.06,No,2013-09-06,N,NNW,0.0,20.0
44.0,62.6,No,42.8,NNW,37.0,75.56,59.0,Tuggeranong,11.0,1023.2,1020.8,72.5,No,2013-09-07,W,W,0.0,22.0
28.0,53.6,No,42.260000000000005,W,37.0,67.64,73.0,Tuggeranong,4.0,1026.2,1021.8,66.92,No,2013-09-08,N,NNE,0.0,15.0
39.0,51.26,No,39.02,,32.0,71.78,81.0,Tuggeranong,0.0,1021.2,1013.4,69.98,No,2013-09-09,N,NNW,0.0,20.0
56.0,62.78,No,51.26,WNW,40.0,67.46,45.0,Tuggeranong,20.0,1006.6,1004.6,64.22,No,2013-09-10,W,W,0.0,26.0
39.0,52.34,No,47.3,W,39.0,62.059999999999995,46.0,Tuggeranong,19.0,1010.3,1010.3,57.92,No,2013-09-11,W,WSW,0.0,24.0
50.0,53.96,No,38.3,WSW,36.0,64.22,57.0,Tuggeranong,7.0,1014.0,1011.7,59.36,No,2013-09-12,W,SSE,0.0,26.0
31.0,46.22,No,33.44,ENE,47.0,56.48,58.0,Tuggeranong,9.0,1021.1,1016.3,54.14,Yes,2013-09-13,ENE,ENE,0.0,17.0
35.0,51.98,Yes,44.239999999999995,SSW,73.0,65.48,81.0,Tuggeranong,7.0,1014.2,1011.2,58.28,Yes,2013-09-14,S,E,12.6,4.0
28.0,51.8,Yes,44.06,,43.0,64.75999999999999,82.0,Tuggeranong,0.0,1019.2,1015.0,64.04,No,2013-09-15,E,E,1.8,11.0
28.0,54.68,No,48.56,E,95.0,55.94,73.0,Tuggeranong,15.0,1014.4,1009.0,52.52,Yes,2013-09-16,E,ENE,0.0,11.0
28.0,52.16,Yes,51.08,WSW,87.0,57.379999999999995,91.0,Tuggeranong,13.0,997.3,996.6,52.7,Yes,2013-09-17,NW,W,76.2,9.0
52.0,55.22,Yes,51.98,NW,46.0,63.5,75.0,Tuggeranong,17.0,1001.8,1000.5,62.959999999999994,Yes,2013-09-18,W,W,14.8,24.0
50.0,50.54,Yes,45.5,NNW,61.0,56.48,60.0,Tuggeranong,19.0,1005.9,1005.4,52.34,No,2013-09-19,W,W,2.2,22.0
46.0,50.54,No,36.14,W,48.0,58.1,61.0,Tuggeranong,22.0,1006.3,1007.0,55.94,No,2013-09-20,WSW,NNW,0.0,26.0
28.0,51.08,No,33.26,W,48.0,64.94,72.0,Tuggeranong,4.0,1015.3,1011.8,62.959999999999994,No,2013-09-21,WNW,NW,0.0,15.0
19.0,48.02,No,33.26,SW,49.0,64.4,81.0,Tuggeranong,4.0,1015.8,1012.3,63.32,No,2013-09-22,WSW,N,0.0,7.0
31.0,55.04,No,34.88,,38.0,73.94,69.0,Tuggeranong,0.0,1012.5,1007.9,72.68,No,2013-09-23,NW,W,0.2,15.0
41.0,62.959999999999994,No,44.06,N,37.0,77.72,48.0,Tuggeranong,17.0,1004.5,1002.6,73.75999999999999,No,2013-09-24,WNW,W,0.0,24.0
43.0,62.78,No,40.46,N,31.0,76.64,58.0,Tuggeranong,7.0,1010.3,1007.7,75.56,No,2013-09-25,W,W,0.0,24.0
69.0,64.75999999999999,No,41.18,W,44.0,64.94,50.0,Tuggeranong,26.0,1002.7,1008.6,55.76,No,2013-09-26,W,WSW,0.0,35.0
35.0,50.18,No,30.02,ESE,33.0,66.38,50.0,Tuggeranong,6.0,1020.2,1015.3,65.12,No,2013-09-27,NNW,NNW,0.0,17.0
74.0,59.0,No,33.08,NW,40.0,63.68,49.0,Tuggeranong,17.0,1010.0,1009.2,59.72,No,2013-09-28,W,W,0.0,11.0
33.0,54.14,No,35.78,NNE,34.0,70.7,55.0,Tuggeranong,6.0,1017.2,1013.4,68.72,No,2013-09-29,W,W,0.0,22.0
39.0,53.42,No,39.92,ENE,35.0,75.56,67.0,Tuggeranong,13.0,1016.7,1010.6,73.4,No,2013-09-30,NNW,N,0.0,17.0
59.0,68.0,No,49.1,W,58.0,70.7,27.0,Tuggeranong,28.0,1001.7,1006.3,56.120000000000005,Yes,2013-10-01,WSW,W,0.0,20.0
61.0,56.120000000000005,Yes,42.620000000000005,W,42.0,63.68,47.0,Tuggeranong,17.0,1012.9,1006.5,62.42,No,2013-10-02,W,W,1.2,26.0
39.0,50.18,No,42.44,S,34.0,60.62,57.0,Tuggeranong,22.0,1012.5,1013.9,56.3,No,2013-10-03,SSW,SSE,0.0,11.0
26.0,49.64,No,30.74,S,45.0,65.66,52.0,Tuggeranong,11.0,1022.8,1017.8,64.22,No,2013-10-04,NNW,NNE,0.0,15.0
35.0,52.52,No,34.34,SSW,36.0,69.44,66.0,Tuggeranong,6.0,1016.6,1012.4,67.46,No,2013-10-05,WSW,NW,0.0,20.0
69.0,53.96,No,38.3,,26.0,78.8,67.0,Tuggeranong,0.0,1011.6,1006.1,77.54,No,2013-10-06,W,WSW,0.0,28.0
35.0,54.5,No,37.94,SE,33.0,67.82,63.0,Tuggeranong,4.0,1011.6,1009.1,66.2,No,2013-10-07,W,ESE,0.0,9.0
30.0,52.879999999999995,No,38.839999999999996,S,35.0,67.1,66.0,Tuggeranong,11.0,1015.4,1014.9,64.58,No,2013-10-08,WSW,S,0.2,11.0
50.0,51.98,No,35.78,SE,19.0,78.62,72.0,Tuggeranong,2.0,1019.1,1014.1,77.0,No,2013-10-09,W,W,0.0,30.0
52.0,72.14,No,45.86,W,19.0,83.48,24.0,Tuggeranong,19.0,1010.2,1005.3,81.14,No,2013-10-10,W,WNW,0.0,24.0
48.0,55.22,No,40.28,W,27.0,71.96,57.0,Tuggeranong,6.0,1013.4,1011.6,70.7,No,2013-10-11,WNW,WSW,0.0,13.0
31.0,51.08,No,34.16,W,22.0,77.0,62.0,Tuggeranong,2.0,1015.9,1010.1,76.1,No,2013-10-12,W,N,0.0,17.0
57.0,54.86,No,36.14,WSW,23.0,79.16,61.0,Tuggeranong,6.0,1003.2,998.2,75.2,No,2013-10-13,W,W,0.0,26.0
48.0,46.58,No,39.02,S,40.0,63.5,50.0,Tuggeranong,9.0,1014.9,1012.8,59.18,No,2013-10-14,NNW,WSW,0.8,19.0
44.0,46.22,No,28.94,E,35.0,66.74000000000001,65.0,Tuggeranong,4.0,1022.1,1017.9,64.4,No,2013-10-15,W,NW,0.0,28.0
46.0,57.56,No,40.82,N,24.0,73.4,42.0,Tuggeranong,15.0,1017.8,1012.0,72.5,No,2013-10-16,NW,SSW,0.0,26.0
57.0,67.1,No,49.82,W,36.0,68.72,19.0,Tuggeranong,28.0,1004.0,1009.5,62.059999999999995,No,2013-10-17,W,WSW,0.0,26.0
30.0,47.3,No,28.4,,20.0,68.54,46.0,Tuggeranong,0.0,1026.1,1023.3,67.1,No,2013-10-18,NW,SSW,0.0,11.0
28.0,49.82,No,32.0,SW,19.0,75.56,53.0,Tuggeranong,2.0,1027.8,1022.3,74.48,No,2013-10-19,N,NNW,0.0,19.0
37.0,54.68,No,36.86,,28.0,81.14,59.0,Tuggeranong,0.0,1021.7,1016.8,78.44,No,2013-10-20,NW,W,0.0,19.0
37.0,61.88,No,42.44,,27.0,88.52,52.0,Tuggeranong,0.0,1017.8,1013.5,86.53999999999999,Yes,2013-10-21,W,SW,0.0,19.0
24.0,62.959999999999994,Yes,57.379999999999995,,90.0,69.98,80.0,Tuggeranong,0.0,1016.3,1012.6,64.75999999999999,Yes,2013-10-22,NNE,NW,5.4,6.0
52.0,61.34,Yes,59.36,W,55.0,66.38,59.0,Tuggeranong,28.0,1006.7,1007.6,63.86,No,2013-10-23,W,W,4.4,30.0
46.0,51.8,No,46.76,W,30.0,60.08,51.0,Tuggeranong,22.0,1012.3,1014.8,59.0,No,2013-10-24,WSW,WSW,0.0,22.0
44.0,48.56,No,29.48,N,30.0,67.1,50.0,Tuggeranong,7.0,1021.9,1017.7,65.3,No,2013-10-25,W,WSW,0.0,22.0
39.0,51.44,No,32.72,S,22.0,71.42,51.0,Tuggeranong,6.0,1021.6,1018.1,69.62,No,2013-10-26,WSW,SW,0.0,22.0
35.0,53.24,No,35.24,E,38.0,69.44,61.0,Tuggeranong,4.0,1022.8,1019.6,68.36,No,2013-10-27,SW,NE,0.0,17.0
26.0,55.22,No,52.34,,34.0,72.86,77.0,Tuggeranong,0.0,1019.5,1013.7,69.98,No,2013-10-28,NNW,NNE,0.0,13.0
50.0,60.8,No,45.32,SSE,47.0,66.02,63.0,Tuggeranong,20.0,1009.2,1010.6,66.02,No,2013-10-29,SSE,S,0.0,22.0
28.0,51.44,No,36.32,E,33.0,72.5,54.0,Tuggeranong,7.0,1019.9,1016.5,69.98,No,2013-10-30,W,ENE,0.0,15.0
37.0,54.68,No,38.839999999999996,SSW,30.0,77.36,69.0,Tuggeranong,6.0,1021.4,1017.8,75.38,,2013-10-31,NNE,ENE,0.0,17.0
37.0,,,50.0,,29.0,79.34,,Tuggeranong,,,1017.3,77.36,No,2013-11-01,WNW,WNW,,19.0
37.0,62.959999999999994,No,40.28,,27.0,79.52,51.0,Tuggeranong,0.0,1017.6,1014.2,75.92,No,2013-11-02,W,W,0.0,20.0
59.0,70.88,No,42.08,NNW,26.0,79.16,33.0,Tuggeranong,17.0,1010.0,1008.9,72.86,No,2013-11-03,W,W,0.0,31.0
