Date,WindGustSpeed,MaxTempF,WindDir3pm,Humidity9am,Rainfall,RainTomorrow,Cloud9am,Evaporation,Humidity3pm,WindGustDir,RainToday,WindDir9am,WindSpeed3pm,Location,Pressure3pm,Pressure9am,Temp3pmF,Temp9amF,MinTempF,Sunshine,WindSpeed9am,Cloud3pm
2013-03-02,33.0,80.78,ESE,66.0,0.0,No,1.0,8.0,35.0,SSE,No,SSE,15.0,Watsonia,1021.7,1025.2,77.9,62.059999999999995,55.4,12.0,11.0,1.0
2013-03-03,24.0,86.72,SSE,77.0,0.0,No,0.0,7.4,28.0,SSW,No,NNE,9.0,Watsonia,1019.3,1023.1,84.74,58.459999999999994,50.54,12.2,6.0,0.0
2013-03-04,33.0,90.68,ESE,73.0,0.0,No,1.0,7.6,28.0,SSW,No,ENE,9.0,Watsonia,1017.5,1021.1,88.7,67.46,57.02,12.0,6.0,1.0
2013-03-05,50.0,91.4,NW,65.0,0.0,No,0.0,10.0,28.0,NE,No,NE,11.0,Watsonia,1016.3,1019.5,89.96000000000001,69.8,58.28,11.9,6.0,1.0
2013-03-06,35.0,92.11999999999999,NNE,62.0,0.0,No,3.0,10.0,29.0,N,No,ENE,13.0,Watsonia,1014.2,1017.3,89.78,69.62,58.82,11.4,7.0,3.0
2013-03-07,24.0,96.61999999999999,SSW,61.0,0.0,No,2.0,10.0,25.0,W,No,ENE,9.0,Watsonia,1014.8,1016.8,96.08000000000001,72.86,65.66,6.1,9.0,6.0
2013-03-08,24.0,96.98,S,87.0,0.0,No,7.0,8.6,30.0,ESE,No,,6.0,Watsonia,1015.8,1019.6,96.08000000000001,69.25999999999999,66.38,5.7,0.0,6.0
2013-03-09,33.0,95.18,N,52.0,0.0,No,4.0,9.8,26.0,NNW,No,,19.0,Watsonia,1013.9,1016.7,94.28,77.54,68.9,7.2,0.0,4.0
2013-03-10,41.0,96.26,NW,67.0,0.0,No,5.0,10.4,28.0,NW,No,NE,22.0,Watsonia,1015.1,1016.8,89.6,71.42,69.25999999999999,4.7,7.0,5.0
2013-03-11,19.0,98.96000000000001,S,87.0,0.0,No,3.0,5.8,25.0,NNW,No,ENE,7.0,Watsonia,1014.8,1017.2,94.82,67.1,64.75999999999999,9.7,7.0,7.0
2013-03-12,39.0,97.16,NNW,53.0,0.0,No,1.0,11.2,28.0,NW,No,ENE,17.0,Watsonia,1012.1,1015.7,94.46000000000001,78.8,67.1,11.6,7.0,1.0
2013-03-13,50.0,80.78,SW,39.0,0.0,No,6.0,16.4,43.0,NNE,No,N,19.0,Watsonia,1009.8,1007.0,74.84,80.78,77.36,9.0,22.0,6.0
2013-03-14,35.0,73.22,SW,77.0,0.2,No,7.0,7.0,46.0,SSW,No,ESE,20.0,Watsonia,1014.4,1015.3,71.6,60.440000000000005,57.74,6.7,4.0,1.0
2013-03-15,37.0,75.56,WSW,75.0,0.0,No,7.0,5.6,41.0,SSW,No,E,19.0,Watsonia,1016.6,1017.9,74.12,62.059999999999995,54.32,6.5,6.0,2.0
2013-03-16,50.0,74.12,SSW,79.0,0.0,Yes,7.0,5.4,97.0,SW,No,NNW,22.0,Watsonia,1013.4,1015.6,61.34,59.72,57.92,1.8,7.0,7.0
2013-03-17,48.0,65.12,S,62.0,21.4,No,7.0,3.8,55.0,S,Yes,S,17.0,Watsonia,1023.9,1022.8,60.62,57.02,51.8,1.9,15.0,7.0
2013-03-18,31.0,69.44,S,87.0,0.0,No,7.0,2.4,62.0,SSW,No,N,13.0,Watsonia,1023.0,1024.0,64.75999999999999,56.66,50.54,4.7,2.0,7.0
2013-03-19,28.0,75.38,S,92.0,0.0,No,1.0,2.6,40.0,SSW,No,NE,9.0,Watsonia,1022.2,1024.7,74.12,52.34,45.32,11.4,6.0,1.0
2013-03-20,37.0,83.12,N,84.0,0.0,No,1.0,4.8,34.0,N,No,NE,17.0,Watsonia,1015.9,1021.7,79.7,57.02,50.36,9.9,6.0,5.0
2013-03-21,70.0,74.3,NNE,62.0,0.2,Yes,7.0,9.0,70.0,N,No,NNE,31.0,Watsonia,1000.3,1006.3,69.25999999999999,68.9,57.02,2.8,20.0,2.0
2013-03-22,33.0,67.46,NW,73.0,2.4,No,1.0,5.4,54.0,NW,Yes,NNW,13.0,Watsonia,1011.8,1012.8,66.02,59.36,56.3,3.3,9.0,7.0
2013-03-23,39.0,76.1,NNW,64.0,0.4,No,7.0,3.8,42.0,N,No,NNW,15.0,Watsonia,1014.1,1016.2,73.75999999999999,60.8,57.02,8.4,15.0,4.0
2013-03-24,52.0,79.52,WNW,59.0,0.0,No,3.0,7.6,37.0,NNW,No,N,20.0,Watsonia,1012.0,1013.1,79.34,63.68,57.74,8.5,20.0,7.0
2013-03-25,20.0,75.92,NW,80.0,0.0,No,2.0,5.6,40.0,SSW,No,NE,6.0,Watsonia,1017.6,1019.7,74.84,56.84,50.9,9.7,6.0,5.0
2013-03-26,52.0,87.26,N,75.0,0.0,No,1.0,6.6,29.0,NE,No,ENE,19.0,Watsonia,1012.2,1016.1,86.18,62.42,56.84,11.1,7.0,1.0
2013-03-27,63.0,95.53999999999999,N,33.0,0.2,Yes,6.0,11.6,24.0,N,No,NNE,31.0,Watsonia,1006.3,1009.3,93.02,78.98,62.42,7.7,11.0,7.0
2013-03-28,69.0,69.08,W,99.0,20.6,No,7.0,11.6,46.0,WSW,Yes,,20.0,Watsonia,1014.8,1015.2,67.28,58.459999999999994,57.92,4.4,0.0,6.0
2013-03-29,24.0,63.68,SW,87.0,0.6,No,1.0,5.4,55.0,W,No,NE,7.0,Watsonia,1020.0,1021.8,62.059999999999995,49.82,45.32,3.1,6.0,7.0
2013-03-30,35.0,71.78,NNW,86.0,0.0,Yes,7.0,2.2,52.0,N,No,,17.0,Watsonia,1012.5,1016.3,69.62,53.78,49.1,1.9,0.0,7.0
2013-03-31,31.0,65.84,SSW,91.0,2.6,No,7.0,3.8,71.0,SW,Yes,W,17.0,Watsonia,1015.3,1013.8,62.059999999999995,56.84,53.78,3.8,4.0,7.0
2013-04-01,28.0,66.74000000000001,NNW,100.0,0.0,No,7.0,2.6,50.0,W,No,NE,13.0,Watsonia,1017.3,1019.2,64.58,47.84,44.06,2.4,7.0,7.0
2013-04-02,33.0,66.56,SSW,99.0,0.2,No,7.0,2.8,80.0,S,No,,15.0,Watsonia,1018.0,1017.9,62.42,57.92,47.84,1.7,0.0,7.0
2013-04-03,35.0,62.959999999999994,S,76.0,0.2,No,7.0,2.4,56.0,SSW,No,SE,15.0,Watsonia,1024.8,1025.0,61.16,54.86,50.54,2.2,6.0,7.0
2013-04-04,30.0,71.42,E,91.0,0.0,No,1.0,3.0,43.0,WSW,No,NE,4.0,Watsonia,1027.4,1029.8,69.08,46.22,42.260000000000005,10.8,6.0,1.0
2013-04-05,20.0,76.64,ENE,99.0,0.0,No,3.0,3.0,48.0,N,No,NE,9.0,Watsonia,1026.7,1030.3,74.66,49.64,45.5,8.4,6.0,7.0
2013-04-06,22.0,80.6,N,99.0,0.0,No,1.0,3.4,37.0,ENE,No,NE,9.0,Watsonia,1022.0,1026.2,79.88,53.78,49.64,9.2,6.0,4.0
2013-04-07,31.0,82.4,NNW,68.0,0.0,No,6.0,6.6,37.0,NNE,No,ENE,9.0,Watsonia,1019.9,1022.6,78.98,65.12,53.78,4.3,6.0,7.0
2013-04-08,22.0,73.58,SW,86.0,1.0,No,7.0,4.0,59.0,WSW,No,S,15.0,Watsonia,1023.9,1025.9,70.88,63.5,60.8,5.7,4.0,3.0
2013-04-09,28.0,75.02,SW,100.0,0.0,No,6.0,2.6,52.0,SSW,No,,9.0,Watsonia,1023.0,1027.0,74.12,57.92,53.96,9.0,0.0,1.0
2013-04-10,41.0,77.54,SSW,97.0,0.0,No,5.0,4.2,38.0,NNE,No,NE,11.0,Watsonia,1020.4,1023.3,76.64,57.02,50.18,9.6,11.0,6.0
2013-04-11,19.0,62.059999999999995,SSW,96.0,0.2,No,7.0,3.0,87.0,SE,No,ENE,6.0,Watsonia,1024.2,1024.6,61.16,55.58,51.620000000000005,1.0,2.0,8.0
2013-04-12,31.0,82.75999999999999,W,99.0,0.8,No,1.0,0.8,37.0,W,No,,9.0,Watsonia,1018.9,1023.8,82.22,56.84,50.0,7.5,0.0,6.0
2013-04-13,44.0,74.66,NNW,42.0,0.0,No,7.0,7.0,39.0,N,No,NNE,19.0,Watsonia,1010.2,1014.1,73.22,69.44,56.84,0.0,15.0,7.0
2013-04-14,26.0,73.04,S,77.0,0.0,Yes,5.0,4.0,61.0,SSW,No,SW,15.0,Watsonia,1008.6,1012.5,67.82,62.24,59.36,4.1,2.0,7.0
2013-04-15,30.0,58.82,S,100.0,5.4,Yes,8.0,1.2,84.0,SSW,Yes,SSW,11.0,Watsonia,1013.0,1012.5,56.84,56.66,55.04,0.0,9.0,7.0
2013-04-16,43.0,66.2,SE,100.0,1.8,No,1.0,0.2,49.0,SSW,Yes,SSW,9.0,Watsonia,1015.7,1018.1,64.94,51.26,42.980000000000004,9.6,2.0,4.0
2013-04-17,46.0,64.58,SW,99.0,0.0,No,7.0,4.0,68.0,SSW,No,NNW,15.0,Watsonia,1016.3,1018.1,61.34,48.74,44.96,1.8,7.0,7.0
2013-04-18,56.0,62.059999999999995,SW,100.0,0.2,Yes,8.0,2.8,67.0,SSW,No,NE,28.0,Watsonia,1020.1,1019.5,57.74,48.56,43.7,1.4,6.0,7.0
2013-04-19,37.0,61.519999999999996,SSE,61.0,5.0,No,1.0,2.4,46.0,SSE,Yes,SSE,13.0,Watsonia,1024.5,1026.2,59.36,52.879999999999995,44.78,10.7,11.0,5.0
2013-04-20,33.0,64.58,SSE,76.0,0.0,No,1.0,4.0,51.0,SE,No,SE,15.0,Watsonia,1018.8,1023.1,62.959999999999994,53.42,45.5,9.4,9.0,5.0
2013-04-21,43.0,69.25999999999999,N,85.0,0.0,Yes,4.0,3.4,37.0,NNW,No,ENE,20.0,Watsonia,1008.0,1013.8,68.36,47.66,38.839999999999996,8.5,7.0,7.0
2013-04-22,41.0,62.78,N,99.0,2.0,Yes,7.0,5.4,74.0,N,Yes,NE,20.0,Watsonia,1007.4,1007.2,60.440000000000005,52.879999999999995,47.66,1.6,7.0,6.0
2013-04-23,39.0,64.4,SSW,84.0,2.0,No,2.0,1.6,54.0,NW,Yes,WSW,11.0,Watsonia,1014.8,1014.7,62.24,55.94,51.08,7.8,13.0,7.0
2013-04-24,28.0,69.44,SW,57.0,0.2,Yes,5.0,3.8,50.0,WNW,No,NNE,13.0,Watsonia,1017.4,1019.4,64.75999999999999,57.92,53.6,5.3,6.0,7.0
2013-04-25,35.0,69.62,NNW,81.0,2.4,No,3.0,2.8,48.0,NW,Yes,NNW,20.0,Watsonia,1018.7,1021.4,66.74000000000001,55.94,48.2,6.3,13.0,7.0
2013-04-26,35.0,72.5,WSW,72.0,0.0,No,5.0,4.0,46.0,W,No,N,17.0,Watsonia,1020.6,1022.3,71.24000000000001,61.34,55.76,6.7,15.0,6.0
2013-04-27,57.0,74.84,N,62.0,0.0,No,3.0,5.4,44.0,N,No,N,24.0,Watsonia,1012.6,1018.6,74.3,65.48,56.66,7.1,17.0,6.0
2013-04-28,48.0,67.28,SW,39.0,0.0,No,7.0,9.2,71.0,N,No,W,7.0,Watsonia,1015.9,1014.7,61.88,67.1,63.5,2.0,7.0,7.0
2013-04-29,22.0,66.2,SSW,85.0,0.0,No,2.0,3.4,50.0,SSW,No,ENE,7.0,Watsonia,1024.2,1024.2,62.42,51.620000000000005,45.14,6.1,7.0,7.0
2013-04-30,15.0,64.75999999999999,ESE,96.0,0.0,No,3.0,3.4,42.0,S,No,NE,6.0,Watsonia,1023.1,1026.6,61.88,47.66,40.28,5.6,4.0,7.0
2013-05-01,43.0,59.18,SW,93.0,0.0,Yes,7.0,2.6,90.0,SW,No,,17.0,Watsonia,1021.6,1021.6,54.86,47.120000000000005,43.16,3.1,0.0,4.0
2013-05-02,17.0,63.68,SW,100.0,1.8,No,1.0,2.4,42.0,ENE,Yes,NE,7.0,Watsonia,1025.9,1028.8,61.519999999999996,45.32,38.12,10.2,6.0,1.0
2013-05-03,57.0,67.46,N,49.0,0.2,No,7.0,6.8,37.0,N,No,NE,28.0,Watsonia,1016.2,1021.3,64.22,60.08,41.18,5.4,9.0,7.0
2013-05-04,56.0,59.0,SSW,64.0,1.0,No,7.0,4.8,50.0,SW,No,WSW,15.0,Watsonia,1025.4,1025.0,57.379999999999995,53.42,50.18,4.3,9.0,7.0
2013-05-05,26.0,59.0,SSE,67.0,0.0,No,7.0,3.0,57.0,SE,No,SSE,13.0,Watsonia,1025.3,1027.4,55.94,53.42,49.64,0.2,4.0,7.0
2013-05-06,22.0,65.66,ENE,89.0,0.0,No,3.0,2.2,36.0,ENE,No,NE,9.0,Watsonia,1023.0,1027.1,64.58,42.980000000000004,35.96,9.0,7.0,7.0
2013-05-07,28.0,67.64,NNE,94.0,0.4,No,7.0,3.0,49.0,ENE,No,,11.0,Watsonia,1024.4,1027.1,65.12,49.64,42.8,4.7,0.0,6.0
2013-05-08,26.0,73.4,NE,79.0,0.0,No,3.0,4.6,40.0,N,No,ENE,11.0,Watsonia,1025.1,1028.4,72.5,52.7,44.239999999999995,9.3,7.0,6.0
2013-05-09,30.0,77.18,NNE,68.0,0.0,No,0.0,7.2,40.0,N,No,ENE,11.0,Watsonia,1027.1,1028.8,75.56,63.14,49.82,9.8,11.0,1.0
2013-05-10,24.0,76.82,NNW,94.0,0.0,No,7.0,4.6,37.0,NNW,No,ENE,11.0,Watsonia,1026.8,1030.1,76.46,53.24,48.379999999999995,9.4,9.0,7.0
2013-05-11,35.0,76.46,NNE,72.0,0.0,No,7.0,5.2,31.0,N,No,,13.0,Watsonia,1022.4,1026.8,75.56,57.92,47.3,8.2,0.0,6.0
2013-05-12,50.0,72.68,N,43.0,0.0,No,7.0,7.2,41.0,N,No,N,17.0,Watsonia,1015.7,1019.3,70.52,67.1,57.92,3.5,17.0,7.0
2013-05-13,44.0,62.6,NNW,64.0,0.4,No,7.0,5.0,46.0,W,No,NNW,17.0,Watsonia,1010.6,1013.2,61.519999999999996,57.379999999999995,56.84,4.5,13.0,7.0
2013-05-14,50.0,56.3,N,76.0,0.8,Yes,2.0,3.8,62.0,N,No,N,19.0,Watsonia,1009.7,1011.7,52.879999999999995,47.84,44.42,5.2,22.0,7.0
2013-05-15,57.0,58.82,N,81.0,1.4,Yes,3.0,2.8,67.0,NNW,Yes,N,24.0,Watsonia,1003.4,1007.6,57.02,51.08,47.66,3.6,20.0,7.0
2013-05-16,44.0,58.64,WSW,76.0,7.8,Yes,4.0,2.6,85.0,WSW,Yes,WNW,17.0,Watsonia,1008.9,1007.2,52.7,53.96,49.28,2.1,17.0,8.0
2013-05-17,33.0,58.82,SW,99.0,8.0,No,7.0,3.0,66.0,WSW,Yes,WSW,17.0,Watsonia,1015.2,1015.7,58.1,51.08,48.92,3.5,11.0,7.0
2013-05-18,31.0,56.66,SW,92.0,0.8,No,7.0,1.2,72.0,WSW,No,W,13.0,Watsonia,1016.4,1017.9,53.96,50.72,48.2,0.8,9.0,6.0
2013-05-19,22.0,60.26,S,84.0,0.6,No,1.0,1.0,60.0,W,No,W,2.0,Watsonia,1016.8,1019.4,58.1,50.36,46.94,8.1,7.0,5.0
2013-05-20,33.0,58.1,N,81.0,0.4,Yes,7.0,3.4,85.0,N,No,NE,9.0,Watsonia,1013.7,1016.3,54.86,52.7,49.46,0.7,9.0,7.0
2013-05-21,17.0,60.8,S,99.0,2.2,No,7.0,0.6,55.0,NW,Yes,NNE,2.0,Watsonia,1015.7,1018.0,59.0,44.96,40.1,7.2,4.0,3.0
2013-05-22,15.0,56.3,ENE,99.0,0.0,No,7.0,1.4,69.0,NE,No,NNE,7.0,Watsonia,1011.6,1013.4,55.94,42.260000000000005,37.58,1.1,4.0,7.0
2013-05-23,31.0,60.440000000000005,SSE,100.0,0.0,No,1.0,1.4,65.0,SE,No,NNE,13.0,Watsonia,1020.2,1020.4,59.540000000000006,40.28,33.62,8.8,2.0,4.0
2013-05-24,13.0,59.540000000000006,,100.0,0.2,No,7.0,1.4,61.0,ENE,No,ENE,0.0,Watsonia,1024.0,1026.0,57.92,43.16,36.5,6.7,4.0,4.0
2013-05-25,28.0,65.84,WSW,98.0,0.0,No,2.0,1.0,56.0,WNW,No,NNE,13.0,Watsonia,1024.0,1026.3,62.959999999999994,50.9,43.16,8.3,4.0,4.0
2013-05-26,30.0,60.08,SSW,77.0,0.0,No,7.0,2.8,64.0,WSW,No,WNW,9.0,Watsonia,1026.7,1028.4,59.0,55.4,48.379999999999995,0.0,7.0,7.0
2013-05-27,20.0,61.7,SE,100.0,0.0,No,7.0,1.0,69.0,SE,No,,9.0,Watsonia,1028.9,1031.2,57.74,50.18,48.2,1.3,0.0,7.0
2013-05-28,31.0,65.48,N,100.0,0.2,No,7.0,1.2,55.0,N,No,NE,19.0,Watsonia,1026.1,1029.5,62.42,41.0,37.22,7.1,2.0,6.0
2013-05-29,46.0,66.38,N,79.0,0.0,No,7.0,2.6,50.0,N,No,N,13.0,Watsonia,1023.3,1026.1,63.32,54.32,40.82,2.7,9.0,7.0
2013-05-30,37.0,60.8,NE,77.0,0.0,Yes,8.0,2.8,100.0,N,No,N,4.0,Watsonia,1022.0,1023.3,57.92,57.92,54.14,0.0,11.0,8.0
2013-05-31,39.0,66.38,NNE,88.0,12.6,Yes,3.0,2.6,74.0,NNE,Yes,NNE,7.0,Watsonia,1019.3,1022.8,64.75999999999999,60.8,53.06,3.7,11.0,7.0
2013-06-01,22.0,58.459999999999994,SSW,,87.4,Yes,8.0,8.0,100.0,S,Yes,,9.0,Watsonia,1010.9,1013.4,57.92,,55.58,0.0,0.0,7.0
2013-06-02,44.0,60.26,SW,100.0,2.6,No,7.0,1.0,72.0,SSW,Yes,WSW,17.0,Watsonia,1019.6,1018.0,58.64,51.26,48.74,3.6,11.0,7.0
2013-06-03,30.0,57.2,SW,91.0,0.0,No,7.0,0.4,70.0,SW,No,,7.0,Watsonia,1024.3,1025.1,56.66,51.620000000000005,48.74,0.5,0.0,6.0
2013-06-04,13.0,57.92,W,100.0,0.6,No,7.0,0.8,74.0,SSW,No,,4.0,Watsonia,1024.9,1026.8,57.379999999999995,52.52,51.44,0.0,0.0,7.0
2013-06-05,35.0,58.82,N,84.0,0.0,No,7.0,0.8,67.0,NNW,No,NNW,15.0,Watsonia,1019.4,1023.3,57.02,53.96,51.98,0.2,9.0,7.0
2013-06-06,46.0,61.88,N,71.0,0.0,Yes,7.0,1.8,60.0,N,No,N,20.0,Watsonia,1014.1,1017.3,61.34,56.3,53.24,3.2,22.0,7.0
2013-06-07,44.0,57.2,SW,86.0,17.4,No,2.0,3.6,58.0,N,Yes,WNW,11.0,Watsonia,1023.0,1018.8,55.04,53.96,50.54,3.1,13.0,7.0
2013-06-08,24.0,58.82,NNE,100.0,0.4,No,4.0,1.8,56.0,N,No,ENE,7.0,Watsonia,1027.9,1030.9,57.56,41.54,37.4,7.9,7.0,1.0
2013-06-09,31.0,56.66,NNW,99.0,0.0,No,7.0,1.6,58.0,NNW,No,ENE,15.0,Watsonia,1023.6,1027.1,55.4,39.56,36.32,6.6,7.0,7.0
2013-06-10,43.0,60.26,NNE,86.0,0.0,No,3.0,2.0,57.0,N,No,N,17.0,Watsonia,1016.8,1019.1,58.64,49.46,37.58,6.5,17.0,7.0
2013-06-11,31.0,57.2,SW,73.0,0.0,No,7.0,3.2,84.0,N,No,N,7.0,Watsonia,1016.6,1018.8,57.02,54.14,49.46,0.0,17.0,7.0
2013-06-12,19.0,54.68,SSE,100.0,0.8,Yes,8.0,0.4,100.0,SE,No,,9.0,Watsonia,1008.1,1012.2,54.32,47.84,46.04,0.0,0.0,8.0
2013-06-13,37.0,53.42,SSW,100.0,8.4,Yes,8.0,1.0,100.0,SW,Yes,S,15.0,Watsonia,1008.8,1008.9,53.24,52.7,47.66,0.0,13.0,8.0
2013-06-14,46.0,55.58,SSW,99.0,7.6,No,7.0,2.4,70.0,S,Yes,S,19.0,Watsonia,1014.2,1013.1,53.96,51.44,50.54,0.2,11.0,7.0
2013-06-15,30.0,56.66,SE,93.0,0.2,No,7.0,1.2,75.0,SE,No,SW,7.0,Watsonia,1020.9,1020.5,52.7,46.94,44.42,2.0,2.0,7.0
2013-06-16,28.0,55.76,S,100.0,0.0,No,3.0,0.6,67.0,ESE,No,SW,11.0,Watsonia,1018.7,1021.6,53.78,45.32,44.42,5.9,6.0,7.0
2013-06-17,20.0,52.7,S,100.0,0.2,Yes,7.0,1.4,89.0,S,No,WSW,11.0,Watsonia,1014.2,1016.2,52.52,45.86,40.46,0.1,9.0,7.0
2013-06-18,26.0,58.1,SSE,100.0,2.2,No,7.0,1.8,72.0,ESE,Yes,WSW,15.0,Watsonia,1019.2,1018.6,54.86,47.84,45.68,5.1,6.0,4.0
2013-06-19,20.0,57.02,SSE,100.0,0.2,No,1.0,1.0,56.0,SE,No,NE,9.0,Watsonia,1025.5,1027.6,55.58,35.42,31.82,8.0,7.0,2.0
2013-06-20,20.0,58.28,N,100.0,0.0,No,1.0,1.0,52.0,NW,No,NE,7.0,Watsonia,1022.2,1026.1,57.379999999999995,34.88,30.74,8.6,6.0,6.0
2013-06-21,17.0,58.1,NE,99.0,0.2,No,3.0,1.4,42.0,ENE,No,NE,7.0,Watsonia,1019.8,1021.9,57.56,35.78,31.1,9.0,6.0,2.0
2013-06-22,17.0,59.540000000000006,,99.0,0.2,No,1.0,0.8,46.0,S,No,NNE,0.0,Watsonia,1025.1,1025.7,57.74,35.78,31.64,9.0,2.0,1.0
2013-06-23,15.0,56.84,WSW,100.0,0.0,No,1.0,1.8,58.0,SSW,No,NNE,9.0,Watsonia,1028.9,1031.7,56.3,33.98,29.66,9.0,6.0,1.0
2013-06-24,48.0,50.0,,100.0,0.2,No,8.0,0.8,98.0,SSW,No,NNE,0.0,Watsonia,1026.8,1029.4,48.56,34.88,30.2,1.3,4.0,7.0
2013-06-25,17.0,61.519999999999996,E,,0.0,No,7.0,0.2,57.0,ESE,No,,6.0,Watsonia,1023.1,1026.4,60.440000000000005,,34.34,7.2,0.0,1.0
2013-06-26,15.0,62.6,E,100.0,0.2,No,1.0,1.4,51.0,ENE,No,,9.0,Watsonia,1021.2,1024.3,61.34,35.78,31.46,8.5,0.0,0.0
2013-06-27,24.0,64.04,NW,99.0,0.0,No,6.0,1.6,52.0,NNW,No,ENE,11.0,Watsonia,1020.8,1022.9,62.6,40.64,33.98,4.6,7.0,7.0
2013-06-28,17.0,62.059999999999995,S,100.0,0.0,No,3.0,1.0,56.0,WSW,No,NE,4.0,Watsonia,1023.1,1025.2,61.34,41.9,39.56,7.5,7.0,4.0
2013-06-29,13.0,55.76,SE,,0.2,No,7.0,1.4,89.0,SW,No,,6.0,Watsonia,1027.0,1028.1,53.78,,41.9,3.2,0.0,3.0
2013-06-30,28.0,65.12,W,,0.2,No,2.0,1.0,61.0,N,No,NE,7.0,Watsonia,1024.4,1027.7,61.519999999999996,,37.58,6.1,9.0,7.0
2013-07-01,39.0,62.42,WNW,78.0,0.0,Yes,7.0,2.2,59.0,N,No,N,13.0,Watsonia,1021.3,1023.7,62.42,54.86,41.9,0.9,15.0,7.0
2013-07-02,44.0,64.75999999999999,NW,79.0,1.4,No,6.0,2.0,48.0,NW,Yes,NNW,22.0,Watsonia,1020.8,1023.0,63.5,54.86,53.24,8.2,15.0,7.0
2013-07-03,52.0,59.72,N,75.0,0.0,No,1.0,3.0,56.0,N,No,N,26.0,Watsonia,1018.2,1022.4,58.28,51.98,49.28,9.1,19.0,1.0
2013-07-04,69.0,61.16,N,65.0,0.0,No,5.0,4.0,49.0,N,No,N,31.0,Watsonia,1003.1,1009.2,60.440000000000005,52.34,50.18,4.3,26.0,2.0
2013-07-05,54.0,54.86,NW,62.0,0.0,No,1.0,4.2,51.0,NW,No,NNW,17.0,Watsonia,1009.7,1008.3,53.6,47.3,45.86,7.3,15.0,7.0
2013-07-06,44.0,57.92,NW,82.0,0.0,Yes,2.0,3.4,53.0,N,No,N,17.0,Watsonia,1016.7,1016.8,56.120000000000005,48.2,47.120000000000005,4.6,19.0,6.0
2013-07-07,35.0,55.04,NNW,99.0,1.4,Yes,1.0,1.2,69.0,N,Yes,NE,17.0,Watsonia,1024.4,1025.4,54.86,43.7,39.92,4.0,4.0,6.0
2013-07-08,19.0,57.379999999999995,SSW,100.0,4.4,No,1.0,1.0,65.0,W,Yes,NE,6.0,Watsonia,1032.7,1033.0,54.32,38.660000000000004,35.24,7.6,2.0,6.0
2013-07-09,13.0,56.48,ENE,100.0,0.0,No,1.0,2.6,54.0,NE,No,NNE,6.0,Watsonia,1033.1,1037.4,55.94,35.06,32.54,8.2,6.0,4.0
2013-07-10,44.0,60.08,NNW,99.0,0.0,No,1.0,1.8,46.0,ENE,No,ENE,6.0,Watsonia,1030.2,1033.1,59.540000000000006,36.14,32.54,9.5,7.0,1.0
2013-07-11,19.0,59.540000000000006,N,99.0,0.2,No,8.0,2.2,59.0,NE,No,NE,6.0,Watsonia,1030.5,1034.1,58.64,37.58,33.98,3.3,6.0,7.0
2013-07-12,17.0,63.14,N,100.0,0.0,No,1.0,1.2,60.0,N,No,ENE,7.0,Watsonia,1027.0,1030.2,60.62,40.82,35.6,6.1,9.0,7.0
2013-07-13,20.0,58.82,ENE,97.0,0.0,Yes,7.0,2.0,88.0,NE,No,ENE,7.0,Watsonia,1023.8,1026.8,56.66,48.56,40.82,0.0,9.0,8.0
2013-07-14,43.0,60.62,NNE,81.0,10.0,No,7.0,1.4,78.0,N,Yes,NNW,20.0,Watsonia,1016.5,1020.0,59.0,58.28,48.56,0.0,7.0,8.0
2013-07-15,33.0,65.3,NW,97.0,0.4,No,3.0,1.2,61.0,NNW,No,N,9.0,Watsonia,1018.7,1019.7,62.42,54.86,53.96,5.7,9.0,7.0
2013-07-16,30.0,62.6,NNE,100.0,0.0,No,2.0,1.4,61.0,NNW,No,,13.0,Watsonia,1021.0,1023.0,61.7,48.379999999999995,46.4,4.9,0.0,7.0
2013-07-17,24.0,64.75999999999999,N,100.0,0.0,No,7.0,1.8,61.0,NNE,No,NNE,11.0,Watsonia,1016.9,1020.6,61.7,49.28,45.68,3.8,7.0,6.0
2013-07-18,80.0,71.78,NNE,68.0,0.0,Yes,6.0,1.6,53.0,NNW,No,NNE,13.0,Watsonia,1005.4,1011.6,70.34,64.22,49.28,5.5,17.0,7.0
2013-07-19,57.0,60.440000000000005,N,76.0,5.0,Yes,4.0,4.4,72.0,NNW,Yes,N,31.0,Watsonia,1002.8,1004.2,57.74,57.379999999999995,56.3,7.4,20.0,7.0
2013-07-20,35.0,49.28,NW,90.0,9.2,Yes,7.0,3.2,99.0,NW,Yes,NNE,7.0,Watsonia,1002.8,1003.8,44.06,46.22,45.14,0.0,4.0,7.0
2013-07-21,54.0,48.74,NNW,82.0,8.2,No,1.0,1.4,72.0,NNW,Yes,N,24.0,Watsonia,1011.3,1011.6,47.120000000000005,42.44,40.82,8.4,19.0,5.0
2013-07-22,39.0,55.94,NW,83.0,0.0,Yes,6.0,1.4,55.0,NNW,No,N,20.0,Watsonia,1015.5,1015.2,54.5,46.22,42.08,4.9,15.0,6.0
2013-07-23,43.0,54.86,SSW,100.0,4.0,No,7.0,2.0,66.0,WSW,Yes,WSW,19.0,Watsonia,1025.8,1024.1,53.6,48.379999999999995,46.22,0.9,11.0,7.0
2013-07-24,24.0,55.94,SSW,66.0,0.0,No,7.0,0.6,68.0,SSW,No,S,13.0,Watsonia,1030.6,1032.6,53.96,51.44,48.379999999999995,0.8,13.0,7.0
